"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2010,3,"5730008",0.51,59.665,226.763,2.237,0,289.175
2011,3,"5730008",0,21.28,164.82,3.706,0,189.806
2012,3,"5730008",0.869,18.001,230.063,0,0,248.933
2013,3,"5730008",0,15.924,223.644,2.901,0,242.469
2014,3,"5730008",0.34,9.382,186.844,23.37,0,219.936
2015,3,"5730008",0.13,26.436,39.111,0,0,65.677
2016,3,"5730008",0.781,97.134,322.47,0,0,420.385
2017,3,"5730008",0.776,63.349,307.827,0,0,371.952
2018,3,"5730008",0.387,66.191,145.056,0,0,211.634
2019,3,"5730008",0,20.686,148.585,14.844,0,184.115
1981,4,"5730008",1.083,79.452,312.998,0,0,393.533
1982,4,"5730008",0.773,116.57,330.362,0,42.142,489.847
1983,4,"5730008",0.422,130.651,327.919,22.17,8.1,489.262
1984,4,"5730008",0.583,123.672,323.913,8.65,18.661,475.479
1985,4,"5730008",0,83.227,247.815,7.335,0,338.377
1986,4,"5730008",0.869,97.341,313.776,0,0,411.986
1987,4,"5730008",0.758,87.192,331.792,1.37,50.385,471.497
1988,4,"5730008",0.389,68.024,177.557,0,0,245.97
1989,4,"5730008",0.692,26.019,267.758,3.684,0,298.153
1990,4,"5730008",0.635,35.111,191.792,5.061,0,232.599
1991,4,"5730008",0,75.34,334.197,14.506,49.245,473.288
1992,4,"5730008",0,147.105,326.979,12.753,0,486.837
1993,4,"5730008",0.728,137.709,327.129,2.174,0,467.74
1994,4,"5730008",0,58.574,284.171,19.295,0,362.04
1995,4,"5730008",0.419,25.758,293.253,14.602,0,334.032
1996,4,"5730008",0.73,36.665,164.901,0,0,202.296
1997,4,"5730008",0.633,81.83,335.208,0,44.065,461.736
1998,4,"5730008",0.842,86.374,185.843,0,0,273.059
1999,4,"5730008",0.757,25.996,211.97,4.497,0,243.22
2000,4,"5730008",0.747,98.46,328.275,0,14.749,442.231
2001,4,"5730008",0.891,91.61,334.696,0,69.501,496.698
2002,4,"5730008",0,132.911,334.469,6.713,41.241,515.334
2003,4,"5730008",0.859,78.869,275.776,1.768,0,357.272
2004,4,"5730008",0.739,25.374,265.776,1.487,0,293.376
2005,4,"5730008",0.938,110.193,326.896,0,8.425,446.452
2006,4,"5730008",0.54,100.682,333.978,8,42.452,485.652
2007,4,"5730008",0.83,74.775,286.84,49.821,0,412.266
2008,4,"5730008",0.862,101.481,333.038,0,24.03,459.411
2009,4,"5730008",0.572,61.951,223.569,6.017,0,292.109
2010,4,"5730008",0,53.916,229.505,28.527,0,311.948
2011,4,"5730008",0,19.304,235.256,13.796,0,268.356
2012,4,"5730008",0.774,16.35,225.546,0,0,242.67
2013,4,"5730008",0.694,14.51,232.874,1.865,0,249.943
2014,4,"5730008",1.021,8.643,239.348,24.869,0,273.881
2015,4,"5730008",0.512,23.871,133.902,0,0,158.285
2016,4,"5730008",0.726,124.914,331.269,2.451,25.15,484.51
2017,4,"5730008",0.898,76.154,319.83,0,0,396.882
2018,4,"5730008",0.601,59.794,208.86,2.981,0,272.236
2019,4,"5730008",0.678,18.679,164.384,13.734,0,197.475
1981,5,"5730008",0.997,107.507,320.339,0,3.134,431.977
1982,5,"5730008",1.654,147.644,327.148,0,40.266,516.712
1983,5,"5730008",0.704,160.359,332.188,16.907,42.389,552.547
1984,5,"5730008",1.047,154.057,322.654,17.708,1.306,496.772
1985,5,"5730008",1.131,75.613,249.073,0,0,325.817
1986,5,"5730008",1.486,114.737,325.784,0,28.295,470.302
1987,5,"5730008",1.142,121.117,321.861,0,27.65,471.77
1988,5,"5730008",1.177,62.025,266.36,0,0,329.562
1989,5,"5730008",0.924,45.617,330.437,1.116,49.658,427.752
1990,5,"5730008",0.792,31.851,253.485,0,0,286.128
1991,5,"5730008",1.699,109.594,319.636,18.32,0,449.249
1992,5,"5730008",0.773,154.381,334.803,12.327,41.1,543.384
1993,5,"5730008",0.538,132.938,329.5,0.529,4.247,467.752
1994,5,"5730008",0.532,56.239,288.666,12.337,0,357.774
1995,5,"5730008",1.401,46.289,323.95,11.196,0.086,382.922
1996,5,"5730008",0.908,34.041,278.479,1.29,0,314.718
1997,5,"5730008",1.403,116.275,333.351,0,52.163,503.192
1998,5,"5730008",1.169,77.995,176.861,0,0,256.025
1999,5,"5730008",1.204,28.637,322.004,0,2.506,354.351
2000,5,"5730008",1.117,116.722,320.005,0,0,437.844
2001,5,"5730008",1.09,125.106,332.117,3.759,51.414,513.486
2002,5,"5730008",0.913,162.399,331.818,0.485,48.097,543.712
2003,5,"5730008",1.436,72.044,261.23,0,0,334.71
2004,5,"5730008",1.534,43.182,313.421,3.135,0,361.272
2005,5,"5730008",0,141.886,334.989,1.539,67.69,546.104
2006,5,"5730008",0.995,133.298,328.654,0,21.832,484.779
2007,5,"5730008",1.125,70.842,296.632,74.983,0,443.582
2008,5,"5730008",1.302,134.019,329.485,6.597,41.544,512.947
2009,5,"5730008",1.37,77.299,319.041,0,0,397.71
2010,5,"5730008",0.956,48.926,240.808,21.883,0,312.573
2011,5,"5730008",1.175,25.245,308.788,15.649,0,350.857
2012,5,"5730008",1.429,18.025,294.918,0,0,314.372
2013,5,"5730008",1.524,15.274,274.414,0,0,291.212
2014,5,"5730008",1.292,9.803,286.485,21.814,0,319.394
2015,5,"5730008",1.776,23.815,273.564,0,0,299.155
2016,5,"5730008",1.254,138.031,308.311,0,0.082,447.678
2017,5,"5730008",1.303,101.143,329.571,0,11.299,443.316
2018,5,"5730008",0.914,54.08,222.177,4.923,0,282.094
2019,5,"5730008",0.962,16.867,157.592,0,0,175.421
1981,6,"5730008",2.289,119.445,301.691,0,0,423.425
1982,6,"5730008",1.179,174.841,334.805,0,74.501,585.326
1983,6,"5730008",1.445,186.36,329.654,10.612,29.489,557.56
1984,6,"5730008",1.856,169.864,325.305,6.275,40.181,543.481
1985,6,"5730008",2.204,72.875,280.626,0,0,355.705
1986,6,"5730008",1.813,144.913,314.456,0,0,461.182
1987,6,"5730008",1.487,150.809,312.136,0,1.694,466.126
1988,6,"5730008",1.899,66.734,304.164,0,0,372.797
1989,6,"5730008",2.398,82.412,309.137,0,8.765,402.712
1990,6,"5730008",2.694,45.233,310.826,0,0,358.753
1991,6,"5730008",1.458,140.371,319.194,0,24.061,485.084
1992,6,"5730008",2.07,180.945,313.75,0,8.171,504.936
1993,6,"5730008",1.335,153.042,326.107,2.888,6.376,489.748
1994,6,"5730008",1.943,55.233,285.143,0,0,342.319
1995,6,"5730008",2.05,73.737,320.131,0,3.734,399.652
1996,6,"5730008",2.153,33.489,275.558,0,0,311.2
1997,6,"5730008",1.91,146.423,317.384,0,19.351,485.068
1998,6,"5730008",1.932,70.683,206.064,0,0,278.679
1999,6,"5730008",1.867,67.029,323.227,7.279,19.09,418.492
2000,6,"5730008",2.218,138.293,317.287,1.818,26.148,485.764
2001,6,"5730008",1.316,154.423,322.987,0,11.415,490.141
2002,6,"5730008",2.044,188.208,309.975,0,13.398,513.625
2003,6,"5730008",2.159,67.403,274.899,0,0,344.461
2004,6,"5730008",2.132,74.161,304.894,0,0,381.187
2005,6,"5730008",1.777,169.625,321.826,0,17.694,510.922
2006,6,"5730008",2.191,152.235,302.449,0,0,456.875
2007,6,"5730008",2.054,68.962,286.272,60.089,0,417.377
2008,6,"5730008",1.701,162.498,307.816,0,2.244,474.259
2009,6,"5730008",1.391,111.113,322.729,4.233,18.134,457.6
2010,6,"5730008",1.421,46.4,277.507,6.38,0,331.708
2011,6,"5730008",2.276,35.427,291.916,0,0,329.619
2012,6,"5730008",1.555,19.554,273.719,0,0,294.828
2013,6,"5730008",1.596,20.556,295.995,1.271,0,319.418
2014,6,"5730008",2.034,49.34,316.743,6.074,0.591,374.782
2015,6,"5730008",2.303,40.076,313.321,4.562,1.385,361.647
2016,6,"5730008",2.372,127.241,262.276,0,0,391.889
2017,6,"5730008",1.134,119.76,320.762,0,4.293,445.949
2018,6,"5730008",1.614,49.443,257.754,0,0,308.811
2019,6,"5730008",1.14,15.284,169.155,0,0,185.579
1981,7,"5730008",3.066,121.336,273.853,0,0,398.255
1982,7,"5730008",2.807,200.261,313.18,0,16.715,532.963
1983,7,"5730008",3.323,197.251,281.566,0,0,482.14
1984,7,"5730008",3.064,192.698,290.45,0,0,486.212
1985,7,"5730008",2.387,80.205,305.776,0,0,388.368
1986,7,"5730008",2.3,139.489,287.207,0,0,428.996
1987,7,"5730008",2.649,163.23,302.179,0,0,468.058
1988,7,"5730008",2.79,62.741,258.868,0,0,324.399
1989,7,"5730008",2.481,84.701,269.839,0,0,357.021
1990,7,"5730008",2.784,71.882,296.098,0,0,370.764
1991,7,"5730008",2.836,162.731,296.246,0,0,461.813
1992,7,"5730008",3.101,175.281,265.823,0,0,444.205
1993,7,"5730008",2.15,154.006,293.002,0,0,449.158
1994,7,"5730008",2.705,55.948,272.092,0,0,330.745
1995,7,"5730008",3.305,89.555,275.776,0,0,368.636
1996,7,"5730008",2.689,33.629,252.249,0,0,288.567
1997,7,"5730008",3.063,174.6,316.206,0,24.081,517.95
1998,7,"5730008",2.154,63.83,152.816,0,0,218.8
1999,7,"5730008",1.797,91.671,320.492,0,5.525,419.485
2000,7,"5730008",2.501,153.832,294.165,0,0,450.498
2001,7,"5730008",3.165,157.723,278.232,0,0,439.12
2002,7,"5730008",3.093,189.535,280.859,0,0,473.487
2003,7,"5730008",3.074,61.324,215.847,0,0,280.245
2004,7,"5730008",2.993,82.983,296.846,0,0,382.822
2005,7,"5730008",2.946,188.182,304.508,0,0,495.636
2006,7,"5730008",2.401,169.832,312.124,0,3.886,488.243
2007,7,"5730008",2.063,69.1,277.653,30.585,0,379.401
2008,7,"5730008",2.935,151.912,260.687,0,0,415.534
2009,7,"5730008",3.2,128.788,285.345,0,0,417.333
2010,7,"5730008",2.886,43.348,264.238,0,0,310.472
2011,7,"5730008",3.006,39.655,269.18,0,0,311.841
2012,7,"5730008",2.814,31.716,293.883,0,0,328.413
2013,7,"5730008",2.303,20.567,249.056,0,0,271.926
2014,7,"5730008",2.639,58.373,269.078,0,0,330.09
2015,7,"5730008",2.8,78.573,309.484,0,16.951,407.808
2016,7,"5730008",2.223,123.779,300.622,0,0,426.624
2017,7,"5730008",2.478,140.863,290.253,0,0,433.594
2018,7,"5730008",2.75,45.483,244.123,0,0,292.356
2019,7,"5730008",2.161,13.805,160.604,0,0,176.57
1981,8,"5730008",2.662,111.034,224.637,0,0,338.333
1982,8,"5730008",3.521,201.037,250.709,0,0,455.267
1983,8,"5730008",3.903,179.211,209.917,0,0,393.031
1984,8,"5730008",3.563,184.623,254.543,0,0,442.729
1985,8,"5730008",3.515,77.927,247.932,0,0,329.374
1986,8,"5730008",3.146,128.289,240.513,0,0,371.948
1987,8,"5730008",4.203,151.872,226.191,0,0,382.266
1988,8,"5730008",2.868,56.91,205.255,0,0,265.033
1989,8,"5730008",3.215,78.129,209.359,0,0,290.703
1990,8,"5730008",3.722,68.45,231.787,0,0,303.959
1991,8,"5730008",4.185,152.723,245.448,0,0,402.356
1992,8,"5730008",3.805,161.066,256.19,0,0,421.061
1993,8,"5730008",2.835,140.905,232.068,0,0,375.808
1994,8,"5730008",3.622,51.002,204.745,0,0,259.369
1995,8,"5730008",2.739,81.875,211.563,0,0,296.177
1996,8,"5730008",3.225,30.531,171.917,0,0,205.673
1997,8,"5730008",3.666,191.827,274.923,0,0,470.416
1998,8,"5730008",1.788,57.826,116.878,0,0,176.492
1999,8,"5730008",2.864,92.64,256.64,0,0,352.144
2000,8,"5730008",3.919,154.166,258.326,0,0,416.411
2001,8,"5730008",3.814,144.485,222.012,0,0,370.311
2002,8,"5730008",2.946,173.239,228.443,0,0,404.628
2003,8,"5730008",3.199,55.597,184.628,0,0,243.424
2004,8,"5730008",3.945,99.992,298.528,0,0,402.465
2005,8,"5730008",3.303,173.436,261.669,0,0,438.408
2006,8,"5730008",3.642,161.372,248.013,0,0,413.027
2007,8,"5730008",3.483,65.886,241.465,0,0,310.834
2008,8,"5730008",3.268,137.793,178.891,0,0,319.952
2009,8,"5730008",3.443,119.871,232.733,0,0,356.047
2010,8,"5730008",3.328,42.35,254.752,0,0,300.43
2011,8,"5730008",3.7,36.158,200.903,0,0,240.761
2012,8,"5730008",3.16,31.485,246.379,0,0,281.024
2013,8,"5730008",3.144,18.851,197.61,0,0,219.605
2014,8,"5730008",2.306,53.125,223.007,0,0,278.438
2015,8,"5730008",3.529,103.959,286.704,0,0,394.192
2016,8,"5730008",3.873,113.991,258.409,0,0,376.273
2017,8,"5730008",3.641,132.943,240.435,0,0,377.019
2018,8,"5730008",3.129,41.566,197.232,0,0,241.927
2019,8,"5730008",2.158,12.506,110.616,0,0,125.28
1981,9,"5730008",2.625,100.273,139.897,0,0,242.795
1982,9,"5730008",3.418,181.581,166.711,0,0,351.71
1983,9,"5730008",2.61,161.828,134.115,0,0,298.553
1984,9,"5730008",3.316,166.772,172.92,0,0,343.008
1985,9,"5730008",3.039,70.411,161.055,0,0,234.505
1986,9,"5730008",2.874,115.876,153.508,0,0,272.258
1987,9,"5730008",3.202,137.169,158.285,0,0,298.656
1988,9,"5730008",2.701,51.401,139.851,0,0,193.953
1989,9,"5730008",2.717,70.56,140.536,0,0,213.813
1990,9,"5730008",2.731,61.853,152.072,0,0,216.656
1991,9,"5730008",3.23,138.172,228.369,0,0,369.771
1992,9,"5730008",3.296,145.6,162.308,0,0,311.204
1993,9,"5730008",2.84,127.295,149.511,0,0,279.646
1994,9,"5730008",2.267,46.066,125.908,0,0,174.241
1995,9,"5730008",2.584,73.933,144.018,0,0,220.535
1996,9,"5730008",2.239,27.57,123.3,0,0,153.109
1997,9,"5730008",3.348,173.569,198.42,0,0,375.337
1998,9,"5730008",1.442,52.215,76.254,0,0,129.911
1999,9,"5730008",3.21,83.773,165.808,0,0,252.791
2000,9,"5730008",3.024,139.272,162.029,0,0,304.325
2001,9,"5730008",2.707,130.484,142.652,0,0,275.843
2002,9,"5730008",3.17,156.527,161.631,0,0,321.328
2003,9,"5730008",2.33,50.206,127.867,0,0,180.403
2004,9,"5730008",3.843,93.098,201.452,0,0,298.393
2005,9,"5730008",2.956,156.799,169.628,0,0,329.383
2006,9,"5730008",3.281,145.757,159.109,0,0,308.147
2007,9,"5730008",3.311,59.553,162.72,0,0,225.584
2008,9,"5730008",2.241,124.422,113.593,0,0,240.256
2009,9,"5730008",2.522,108.259,146.096,0,0,256.877
2010,9,"5730008",3.425,38.602,195.516,0,0,237.543
2011,9,"5730008",2.58,32.655,128.543,0,0,163.778
2012,9,"5730008",3.589,28.832,212.424,0,0,244.845
2013,9,"5730008",2.308,17.024,125.431,0,0,144.763
2014,9,"5730008",2.603,47.977,152.846,0,0,203.426
2015,9,"5730008",3.784,94.638,195.202,0,0,293.624
2016,9,"5730008",3.837,103.652,218.478,0,0,325.967
2017,9,"5730008",2.607,120.126,151.896,0,0,274.629
2018,9,"5730008",2.606,37.541,132.002,0,0,172.149
2019,9,"5730008",1.414,11.293,65.358,0,0,78.065
1981,10,"5730008",1.677,90.543,91.686,0,0,183.906
1982,10,"5730008",2.386,163.962,135.766,0,0,302.114
1983,10,"5730008",1.759,146.124,93.498,0,0,241.381
1984,10,"5730008",2.054,150.589,134.482,0,0,287.125
1985,10,"5730008",1.971,63.578,101.532,0,0,167.081
1986,10,"5730008",1.959,104.632,101.309,0,0,207.9
1987,10,"5730008",1.965,123.858,107.28,0,0,233.103
1988,10,"5730008",1.753,46.413,93.275,0,0,141.441
1989,10,"5730008",1.728,63.713,92.468,0,0,157.909
1990,10,"5730008",1.621,55.851,99.355,0,0,156.827
1991,10,"5730008",2.319,124.785,144.463,0,0,271.567
1992,10,"5730008",2.026,131.471,100.908,0,0,234.405
1993,10,"5730008",1.532,114.942,92.106,0,0,208.58
1994,10,"5730008",1.225,41.595,82.834,0,0,125.654
1995,10,"5730008",1.777,66.759,105.414,0,0,173.95
1996,10,"5730008",1.43,24.895,81.631,0,0,107.956
1997,10,"5730008",2.231,156.726,110.333,0,0,269.29
1998,10,"5730008",0.99,47.148,59.379,0,0,107.517
1999,10,"5730008",1.819,75.643,98.537,0,0,175.999
2000,10,"5730008",1.912,125.757,106.615,0,0,234.284
2001,10,"5730008",1.747,117.822,92.341,0,0,211.91
2002,10,"5730008",2.132,141.338,117.594,0,0,261.064
2003,10,"5730008",1.5,45.334,81.325,0,0,128.159
2004,10,"5730008",2.06,84.064,148.285,0,0,234.409
2005,10,"5730008",1.899,141.584,101.321,0,0,244.804
2006,10,"5730008",1.869,131.612,101.307,0,0,234.788
2007,10,"5730008",1.662,53.774,101.013,0,0,156.449
2008,10,"5730008",1.264,112.348,72.361,0,0,185.973
2009,10,"5730008",1.706,97.754,89.773,0,0,189.233
2010,10,"5730008",2.311,34.871,131.195,0,0,168.377
2011,10,"5730008",1.74,29.486,99.016,0,0,130.242
2012,10,"5730008",2.434,26.036,140.802,0,0,169.272
2013,10,"5730008",1.515,15.372,81.798,0,0,98.685
2014,10,"5730008",1.734,43.321,88.034,0,0,133.089
2015,10,"5730008",2.544,85.457,132.365,0,0,220.366
2016,10,"5730008",2.289,93.595,121.096,0,0,216.98
2017,10,"5730008",2.011,108.469,100.218,0,0,210.698
2018,10,"5730008",1.6,33.898,82.435,0,0,117.933
2019,10,"5730008",0.913,10.197,48.022,0,0,59.132
1981,11,"5730008",0.988,82.568,70.964,0,0,154.52
1982,11,"5730008",1.552,149.521,102.851,0,0,253.924
1983,11,"5730008",0.975,132.816,64.609,0,0,198.4
1984,11,"5730008",1.445,137.325,88.816,0,0,227.586
1985,11,"5730008",1.491,57.978,91.384,0,0,150.853
1986,11,"5730008",1.409,95.416,83.47,0,0,180.295
1987,11,"5730008",1.171,112.578,80.128,0,0,193.877
1988,11,"5730008",0.896,42.326,59.868,0,0,103.09
1989,11,"5730008",0.916,58.101,72.746,0,0,131.763
1990,11,"5730008",0.954,50.932,68.895,0,0,120.781
1991,11,"5730008",1.7,113.42,110.587,0,0,225.707
1992,11,"5730008",1.22,119.892,85.631,0,0,206.743
1993,11,"5730008",1.009,104.819,67.146,0,0,172.974
1994,11,"5730008",1.022,37.932,70.288,0,0,109.242
1995,11,"5730008",1.071,60.679,73.73,0,0,135.48
1996,11,"5730008",1.08,22.702,59.463,0,0,83.245
1997,11,"5730008",1.79,142.922,107.572,0,0,252.284
1998,11,"5730008",0.612,42.995,43.638,0,0,87.245
1999,11,"5730008",1.19,68.754,89.086,0,0,159.03
2000,11,"5730008",1.053,114.681,67.432,0,0,183.166
2001,11,"5730008",0.953,107.445,64.631,0,0,173.029
2002,11,"5730008",1.142,128.89,79.683,0,0,209.715
2003,11,"5730008",0.934,41.205,63.3,0,0,105.439
2004,11,"5730008",1.412,76.66,96.431,0,0,174.503
2005,11,"5730008",1.097,129.114,83.467,0,0,213.678
2006,11,"5730008",1.256,120.021,98.97,0,0,220.247
2007,11,"5730008",1.175,48.877,79.319,0,0,129.371
2008,11,"5730008",0.876,102.453,64.601,0,0,167.93
2009,11,"5730008",0.962,89.144,62.436,0,0,152.542
2010,11,"5730008",1.633,31.8,99.692,0,0,133.125
2011,11,"5730008",0.896,26.801,73.006,0,0,100.703
2012,11,"5730008",1.507,23.743,104.772,0,0,130.022
2013,11,"5730008",1.15,14.018,82.824,0,0,97.992
2014,11,"5730008",0.896,39.506,66.284,0,0,106.686
2015,11,"5730008",1.323,77.674,82.6,0,0,161.597
2016,11,"5730008",1.55,85.351,96.976,0,0,183.877
2017,11,"5730008",0.978,98.916,69.907,0,0,169.801
2018,11,"5730008",0.92,30.912,59.833,0,0,91.665
2019,11,"5730008",0.503,9.268,30.5,0,0,40.271
1981,12,"5730008",0.937,74.556,86.806,0,0,162.299
1982,12,"5730008",0.842,135.011,77.922,0,0,213.775
1983,12,"5730008",0.648,119.927,84.664,0,0,205.239
1984,12,"5730008",0.914,123.999,86.812,0,0,211.725
1985,12,"5730008",0.605,52.352,67.355,0,0,120.312
1986,12,"5730008",0.759,86.157,90.16,0,0,177.076
1987,12,"5730008",0.785,101.653,71.27,0,0,173.708
1988,12,"5730008",0.512,38.218,48.387,0,0,87.117
1989,12,"5730008",0.809,52.463,79.37,0,0,132.642
1990,12,"5730008",0.577,45.989,51.612,0,0,98.178
1991,12,"5730008",1.025,102.414,92.771,0,0,196.21
1992,12,"5730008",0.699,108.257,60.491,0,0,169.447
1993,12,"5730008",0.598,94.647,54.904,0,0,150.149
1994,12,"5730008",0.555,34.251,52.553,0,0,87.359
1995,12,"5730008",0.579,54.791,53.474,0,0,108.844
1996,12,"5730008",0.566,20.499,52.762,0,0,73.827
1997,12,"5730008",0.963,129.053,87.527,0,0,217.543
1998,12,"5730008",0.6,38.823,61.04,0,0,100.463
1999,12,"5730008",0.744,62.082,69.009,0,0,131.835
2000,12,"5730008",0.786,103.552,85.029,0,0,189.367
2001,12,"5730008",0.73,97.018,70.37,0,0,168.118
2002,12,"5730008",0.742,116.382,68.571,0,0,185.695
2003,12,"5730008",0.64,37.207,77.341,0,0,115.188
2004,12,"5730008",0.843,69.221,94.082,0,0,164.146
2005,12,"5730008",0.648,116.584,62.923,0,0,180.155
2006,12,"5730008",1.178,108.374,114.88,0,0,224.432
2007,12,"5730008",0.79,44.134,79.736,0,0,124.66
2008,12,"5730008",0.595,92.511,46.885,0,0,139.991
2009,12,"5730008",0.485,80.493,43.961,0,0,124.939
2010,12,"5730008",0.906,28.714,83.046,0,0,112.666
2011,12,"5730008",0.599,24.2,49.722,0,0,74.521
2012,12,"5730008",0.665,21.439,82.231,0,0,104.335
2013,12,"5730008",0.626,12.657,74.405,0,0,87.688
2014,12,"5730008",0.579,35.672,54.8,0,0,91.051
2015,12,"5730008",0.681,70.137,57.773,0,0,128.591
2016,12,"5730008",0.795,77.069,75.879,0,0,153.743
2017,12,"5730008",0.573,89.317,53.2,0,0,143.09
2018,12,"5730008",0.488,27.913,46.923,0,0,75.324
2019,12,"5730008",0.244,8.369,20.351,0,0,28.964
1981,1,"5741001",0.341,4.358,35.279,0,0,39.978
1982,1,"5741001",0.16,3.76,17.327,0,0,21.247
1983,1,"5741001",0.159,4.738,16.882,0,0,21.779
1984,1,"5741001",0.207,4.17,21.953,0,0,26.33
1985,1,"5741001",0.177,4.491,24.921,0,0,29.589
1986,1,"5741001",0.581,2.343,54.499,0,0,57.423
1987,1,"5741001",0.301,3.752,37.22,0,0,41.273
1988,1,"5741001",0.092,4.7,10.573,0,0,15.365
1989,1,"5741001",0.178,2.106,24.409,0,0,26.693
1990,1,"5741001",0.33,3.111,40.398,0,0,43.839
1991,1,"5741001",0.444,2.381,48.84,0,0,51.665
1992,1,"5741001",0.669,4.506,106.477,0,0.272,111.924
1993,1,"5741001",0.771,4.532,73.338,0,0,78.641
1994,1,"5741001",0.435,3.609,49.248,0,0,53.292
1995,1,"5741001",0.293,3.544,30.811,0,0,34.648
1996,1,"5741001",0.238,3.344,22.385,0,0,25.967
1997,1,"5741001",0.444,2.42,42.331,0,0,45.195
1998,1,"5741001",0.853,5.28,97.004,0,0.002,103.139
1999,1,"5741001",0.344,2.1,36.068,0,0,38.512
2000,1,"5741001",0.527,3.686,52.455,0,0,56.668
2001,1,"5741001",0.424,4.679,68.682,0,0,73.785
2002,1,"5741001",0.167,4.43,19.177,0,0,23.774
2003,1,"5741001",0.137,4.077,15.804,0,0,20.018
2004,1,"5741001",0.776,3.068,92.571,0,0,96.415
2005,1,"5741001",0.271,3.528,26.573,0,0,30.372
2006,1,"5741001",0.124,4.527,11.377,0,0,16.028
2007,1,"5741001",0.302,3.93,36.628,0,0,40.86
2008,1,"5741001",0.348,2.864,48.569,0,0,51.781
2009,1,"5741001",0.036,3.619,4.206,0,0,7.861
2010,1,"5741001",0.078,3.72,8.82,0,0,12.618
2011,1,"5741001",0.195,3.255,20.688,0,0,24.138
2012,1,"5741001",0.438,2.808,47.159,0,0,50.405
2013,1,"5741001",0.153,3.783,19.057,0,0,22.993
2014,1,"5741001",0.089,2.607,9.783,0,0,12.479
2015,1,"5741001",0.192,3.153,17.981,0,0,21.326
2016,1,"5741001",1.986,4.826,196.506,0,12.681,215.999
2017,1,"5741001",0.263,4.499,24.133,0,0,28.895
2018,1,"5741001",0.05,4.46,6.434,0,0,10.944
2019,1,"5741001",0.207,3.783,20.573,0,0,24.563
1981,2,"5741001",0.917,4.888,200.426,0,10.357,216.588
1982,2,"5741001",0.895,4.323,157.912,0,2.864,165.994
1983,2,"5741001",0.363,4.257,82.173,0,0,86.793
1984,2,"5741001",0.592,4.111,124.26,0,0.668,129.631
1985,2,"5741001",0.285,3.879,52.369,0,0,56.533
1986,2,"5741001",1.163,2.815,238.838,0,17.637,260.453
1987,2,"5741001",1.245,4.15,165.814,0,4.801,176.01
1988,2,"5741001",0.096,4.038,21.783,0,0,25.917
1989,2,"5741001",0.292,1.827,47.097,0,0,49.216
1990,2,"5741001",0.287,2.713,57.719,0,0,60.719
1991,2,"5741001",0.844,2.356,113.858,0,0.365,117.423
1992,2,"5741001",1.101,5.312,206.876,0,15.806,229.095
1993,2,"5741001",0.815,5.274,164.312,0,3.857,174.258
1994,2,"5741001",0.671,3.479,100.213,0,0,104.363
1995,2,"5741001",0.232,3.046,29.01,0,0,32.288
1996,2,"5741001",0.129,2.873,24.687,0,0,27.689
1997,2,"5741001",1.089,2.692,198.558,0,8.124,210.463
1998,2,"5741001",0.637,5.25,113.956,0,0.198,120.041
1999,2,"5741001",0.342,1.814,52.301,0,0,54.457
2000,2,"5741001",0.535,3.392,84.936,0,0,88.863
2001,2,"5741001",0.682,5.092,152.428,0,2.726,160.928
2002,2,"5741001",1.08,4.476,224.779,0,22.508,252.843
2003,2,"5741001",0.658,3.704,92.499,0,0,96.861
2004,2,"5741001",0.453,2.813,88.17,0,0,91.436
2005,2,"5741001",0.69,3.741,112.045,0,0.043,116.519
2006,2,"5741001",0.166,3.89,27.997,0,0,32.053
2007,2,"5741001",0.259,3.403,58.747,0,0,62.409
2008,2,"5741001",1.019,3.058,186.865,0,8.092,199.034
2009,2,"5741001",0.108,3.109,17.921,0,0,21.138
2010,2,"5741001",0.392,3.239,65.977,0,0,69.608
2011,2,"5741001",0.156,2.797,22.925,0,0,25.878
2012,2,"5741001",1.075,2.719,142.674,0,1.145,147.613
2013,2,"5741001",0.818,3.512,139.063,0,1.395,144.788
2014,2,"5741001",0.132,2.24,25.431,0,0,27.803
2015,2,"5741001",0.092,2.709,15.466,0,0,18.267
2016,2,"5741001",1.037,5.587,199.026,0,16.736,222.386
2017,2,"5741001",0.803,4.878,138.332,0,1.237,145.25
2018,2,"5741001",0.147,3.833,35.6,0,0,39.58
2019,2,"5741001",0.303,3.269,53.904,0,0,57.476
1981,3,"5741001",0.979,5.618,197.278,0,10.421,214.296
1982,3,"5741001",1.131,5.13,255.511,0,40.677,302.449
1983,3,"5741001",0.882,4.946,207.079,0,12.492,225.399
1984,3,"5741001",0.834,4.947,169.47,0,4.793,180.044
1985,3,"5741001",0.325,3.462,73.29,0,0,77.077
1986,3,"5741001",0.961,3.828,244.087,0,15.164,264.04
1987,3,"5741001",0.714,4.981,161.503,0,3.326,170.524
1988,3,"5741001",0.197,3.491,37.132,0,0,40.82
1989,3,"5741001",0.345,1.697,81.148,0,0,83.19
1990,3,"5741001",0.282,2.36,54.81,0,0,57.452
1991,3,"5741001",1.081,3.432,236.471,0,16.453,257.437
1992,3,"5741001",0.796,5.984,249.838,0,22.352,278.97
1993,3,"5741001",0.879,5.951,197.009,0,10.684,214.523
1994,3,"5741001",0.62,3.639,136.085,0,0.93,141.274
1995,3,"5741001",0.601,3.366,140.914,0,1.01,145.891
1996,3,"5741001",0.313,2.563,71.352,0,0,74.228
