"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2016,1,"3430003",0,11.484,108.1,10.4,0,129.984
2017,1,"3430003",0.306,17.17,105.743,0.043,0,123.262
2018,1,"3430003",0.415,19.649,85.176,0,0,105.24
2019,1,"3430003",0.138,12.434,47.786,0,0,60.358
1981,2,"3430003",0,9.037,88.743,3.443,0,101.223
1982,2,"3430003",0,7.041,63.764,6.921,0,77.726
1983,2,"3430003",0,10.427,110.014,28.024,0,148.465
1984,2,"3430003",0.315,29.433,156.362,0.269,0,186.379
1985,2,"3430003",0,27.777,108.729,0,0,136.506
1986,2,"3430003",0,17.853,65.621,20.087,0,103.561
1987,2,"3430003",0,18.695,146.59,59.543,0,224.828
1988,2,"3430003",0,38.05,147.189,16.025,0,201.264
1989,2,"3430003",0,25.068,102.338,34.117,0,161.523
1990,2,"3430003",0,22.127,100.248,7.394,0,129.769
1991,2,"3430003",0.155,12.726,55.789,0,0,68.67
1992,2,"3430003",0,12.488,126.741,45.151,0,184.38
1993,2,"3430003",0,18.849,105.952,18.633,0,143.434
1994,2,"3430003",0,7.505,50.252,0.149,0,57.906
1995,2,"3430003",0,5.349,51.226,7.335,0,63.91
1996,2,"3430003",0,5.909,73.256,0,0,79.165
1997,2,"3430003",0,5.458,88.312,9.252,0,103.022
1998,2,"3430003",0,26.155,145.046,6.517,0,177.718
1999,2,"3430003",0.221,19.266,105.629,2.566,0,127.682
2000,2,"3430003",0,14.272,81.982,14.627,0,110.881
2001,2,"3430003",0,14.277,143.815,14.851,0,172.943
2002,2,"3430003",0,16.079,129.858,59.872,0,205.809
2003,2,"3430003",0,17.083,87.386,19.273,0,123.742
2004,2,"3430003",0,10.363,67.854,5.776,0,83.993
2005,2,"3430003",0,9.459,88.186,24.046,0,121.691
2006,2,"3430003",0,10.07,86.42,1.087,0,97.577
2007,2,"3430003",0,6.986,75.757,19.4,0,102.143
2008,2,"3430003",0,7.406,66.061,14.326,0,87.793
2009,2,"3430003",0,5.813,60.436,9.075,0,75.324
2010,2,"3430003",0,4.558,57.604,33.418,0,95.58
2011,2,"3430003",0,5.43,85.287,3.009,0,93.726
2012,2,"3430003",0,9.392,115.932,20.917,0,146.241
2013,2,"3430003",0,8.147,77.566,16.61,0,102.323
2014,2,"3430003",0,6.656,50.655,19.668,0,76.979
2015,2,"3430003",0,6.347,102.021,3.563,0,111.931
2016,2,"3430003",0,11.177,115.859,44.753,0,171.789
2017,2,"3430003",0,16.596,115.226,89.894,0,221.716
2018,2,"3430003",0,18.551,85.713,10.503,0,114.767
2019,2,"3430003",0,11.791,54.913,16.161,0,82.865
1981,3,"3430003",0,8.507,88.749,5.114,0,102.37
1982,3,"3430003",0,6.644,64.336,25.786,0,96.766
1983,3,"3430003",0,9.815,110.014,67.402,0,187.231
1984,3,"3430003",0,27.706,156.362,49.286,0,233.354
1985,3,"3430003",0,26.209,106.895,1.807,0,134.911
1986,3,"3430003",0,16.805,65.626,32.871,0,115.302
1987,3,"3430003",0,17.601,146.638,62.567,0,226.806
1988,3,"3430003",0,35.817,147.189,24.683,0,207.689
1989,3,"3430003",0,23.602,102.475,52.593,0,178.67
1990,3,"3430003",0,20.84,100.569,13.368,0,134.777
1991,3,"3430003",0,11.982,55.707,37.215,0,104.904
1992,3,"3430003",0,11.755,126.741,85.587,0,224.083
1993,3,"3430003",0,17.742,105.757,19.236,0,142.735
1994,3,"3430003",0,7.068,48.929,2.859,0,58.856
1995,3,"3430003",0,5.141,58.408,2.279,0,65.828
1996,3,"3430003",0,5.564,71.882,14.435,0,91.881
1997,3,"3430003",0,5.138,88.312,106.315,0,199.765
1998,3,"3430003",0,24.626,145.153,35.098,0,204.877
1999,3,"3430003",0,18.169,105.702,12.532,0,136.403
2000,3,"3430003",0,13.434,81.982,46.663,0,142.079
2001,3,"3430003",0,13.474,143.585,18.894,0,175.953
2002,3,"3430003",0,15.159,130.298,69.987,0,215.444
2003,3,"3430003",0,16.145,88.268,20.049,0,124.462
2004,3,"3430003",0,9.776,68.557,8.553,0,86.886
2005,3,"3430003",0.219,8.961,89.909,31.249,0,130.338
2006,3,"3430003",0,9.48,86.425,8.601,0,104.506
2007,3,"3430003",0,6.636,78.328,54.601,0,139.565
2008,3,"3430003",0,6.988,66.937,33.784,0,107.709
2009,3,"3430003",0,5.472,60.436,18.602,0,84.51
2010,3,"3430003",0,4.292,57.695,40.583,0,102.57
2011,3,"3430003",0,5.114,85.39,40.068,0,130.572
2012,3,"3430003",0,8.841,115.936,35.589,0,160.366
2013,3,"3430003",0,7.67,77.6,26.739,0,112.009
2014,3,"3430003",0,6.265,50.656,26.605,0,83.526
2015,3,"3430003",0,6.089,103.272,0.363,0,109.724
2016,3,"3430003",0,10.521,115.859,83.699,0,210.079
2017,3,"3430003",0,15.625,115.306,119.462,0,250.393
2018,3,"3430003",0,17.477,86.229,24.311,0,128.017
2019,3,"3430003",0,11.263,64.77,16.93,0,92.963
1981,4,"3430003",0,7.997,88.386,11.117,0,107.5
1982,4,"3430003",0,6.245,64.493,55.923,0,126.661
1983,4,"3430003",0,9.22,110.014,120.023,0,239.257
1984,4,"3430003",0,26.027,156.362,109.279,0,291.668
1985,4,"3430003",0,24.721,108.711,24.569,0,158.001
1986,4,"3430003",0,15.787,65.626,51.702,0,133.115
1987,4,"3430003",0,16.543,146.778,159.661,0,322.982
1988,4,"3430003",0,33.655,147.316,35.408,0,216.379
1989,4,"3430003",0,22.172,102.475,65.674,0,190.321
1990,4,"3430003",0,19.578,100.57,27.627,0,147.775
1991,4,"3430003",0,11.256,55.707,66.136,0,133.099
1992,4,"3430003",0,11.043,126.741,113.254,0,251.038
1993,4,"3430003",0,16.668,105.762,32.028,0,154.458
1994,4,"3430003",0,6.838,63.592,16.882,0,87.312
1995,4,"3430003",0,4.83,58.363,7.73,0,70.923
1996,4,"3430003",0,5.227,71.742,15.401,0,92.37
1997,4,"3430003",0,5.169,98.814,118.262,0,222.245
1998,4,"3430003",0,23.136,145.179,44.577,0,212.892
1999,4,"3430003",0,17.068,105.702,22.353,0,145.123
2000,4,"3430003",0,12.62,81.982,67.348,0,161.95
2001,4,"3430003",0.37,12.748,144.69,27.183,0,184.991
2002,4,"3430003",0,14.241,130.298,109.952,0,254.491
2003,4,"3430003",0,15.215,89.506,34.746,0,139.467
2004,4,"3430003",0,9.398,78.271,36.826,0,124.495
2005,4,"3430003",0,8.438,89.64,43.582,0,141.66
2006,4,"3430003",0,9.23,93.564,14.775,0,117.569
2007,4,"3430003",0,6.234,78.328,74.08,0,158.642
2008,4,"3430003",0,6.565,66.946,40.405,0,113.916
2009,4,"3430003",0,5.14,60.436,37.965,0,103.541
2010,4,"3430003",0,4.032,57.695,50.677,0,112.404
2011,4,"3430003",0,4.804,85.39,81.437,0,171.631
2012,4,"3430003",0,8.305,115.936,36.188,0,160.429
2013,4,"3430003",0,7.289,80.796,50.134,0,138.219
2014,4,"3430003",0,5.886,50.661,31.84,0,88.387
2015,4,"3430003",0,5.723,103.36,26.384,0,135.467
2016,4,"3430003",0,9.887,115.947,116.375,0,242.209
2017,4,"3430003",0,14.679,114.822,119.483,0,248.984
2018,4,"3430003",0,16.436,86.872,62.914,0,166.222
2019,4,"3430003",0.156,10.582,63.895,20.898,0,95.531
1981,5,"3430003",0,7.543,88.671,35.072,0,131.286
1982,5,"3430003",0.185,5.882,63.183,56.388,0,125.638
1983,5,"3430003",0,8.711,111.245,158.424,0,278.38
1984,5,"3430003",0,24.451,156.362,125.967,0,306.78
1985,5,"3430003",0,23.511,115.617,56.9,0,196.028
1986,5,"3430003",0,14.831,65.632,75.513,0,155.976
1987,5,"3430003",0,15.543,146.811,208.631,0,370.985
1988,5,"3430003",0.411,31.637,144.45,36.787,0,213.285
1989,5,"3430003",0,20.83,102.507,93.299,0,216.636
1990,5,"3430003",0,18.493,100.314,28.24,0,147.047
1991,5,"3430003",0.228,10.63,58.165,66.901,0,135.924
1992,5,"3430003",0,10.382,126.59,120.866,0,257.838
1993,5,"3430003",0,15.734,105.643,39.752,0,161.129
1994,5,"3430003",0,6.586,70.856,26.003,0,103.445
1995,5,"3430003",0.32,4.744,67.389,0,0,72.453
1996,5,"3430003",0,4.925,71.857,32.042,0,108.824
1997,5,"3430003",0,4.856,98.815,177.933,0,281.604
1998,5,"3430003",0.411,22.313,153.164,46.503,0,222.391
1999,5,"3430003",0.284,16.089,106.293,25.7,0,148.366
2000,5,"3430003",0,11.875,82.709,73.584,0,168.168
2001,5,"3430003",0,12.609,152.242,37.813,0,202.664
2002,5,"3430003",0,13.591,133.234,128.483,0,275.308
2003,5,"3430003",0,14.311,88.918,40.024,0,143.253
2004,5,"3430003",0.212,8.857,79.022,55.545,0,143.636
2005,5,"3430003",0,8.018,90.897,56.384,0,155.299
2006,5,"3430003",0,9.109,105.899,25.309,0,140.317
2007,5,"3430003",0,5.868,78.666,79.19,0,163.724
2008,5,"3430003",0.19,6.193,67.489,42.1,0,115.972
2009,5,"3430003",0,4.845,60.891,47.433,0,113.169
2010,5,"3430003",0,3.8,58.199,55.846,0,117.845
2011,5,"3430003",0,4.513,85.39,84.324,0,174.227
2012,5,"3430003",0.386,8.006,118.171,47.79,0,174.353
2013,5,"3430003",0,6.863,81.191,58.752,0,146.806
2014,5,"3430003",0,5.78,65.477,16.262,0,87.519
2015,5,"3430003",0,5.455,105.241,75.816,0,186.512
2016,5,"3430003",0,9.4,118.12,126.147,0,253.667
2017,5,"3430003",0.475,13.942,117.12,128.258,0,259.795
2018,5,"3430003",0,15.441,86.669,63.612,0,165.722
2019,5,"3430003",0.197,10.371,80.21,0,0,90.778
1981,6,"3430003",0.285,7.404,95.002,36.489,0,139.18
1982,6,"3430003",0,7.824,128.215,29.312,0,165.351
1983,6,"3430003",0,8.2,111.251,174.703,0,294.154
1984,6,"3430003",0,23.06,156.118,135.082,0,314.26
1985,6,"3430003",0.438,22.14,114.608,59.503,0,196.689
1986,6,"3430003",0.251,13.967,64.619,82.607,0,161.444
1987,6,"3430003",0,14.766,148.376,222.348,0,385.49
1988,6,"3430003",0.549,30.189,146.633,42.872,0,220.243
1989,6,"3430003",0,19.632,102.845,115.635,0,238.112
1990,6,"3430003",0.589,17.745,106.815,32.07,0,157.219
1991,6,"3430003",0,10.189,65.691,74.073,0,149.953
1992,6,"3430003",0.415,10.15,129.148,115.413,0,255.126
1993,6,"3430003",0,15.06,109.978,44.266,0,169.304
1994,6,"3430003",0,7.012,94.095,2.466,0,103.573
1995,6,"3430003",0.282,4.837,81.575,27.02,0,113.714
1996,6,"3430003",0,5.795,105.559,2.99,0,114.344
1997,6,"3430003",0,5.719,124.076,196.212,0,326.007
1998,6,"3430003",0.527,21.146,151.13,48.736,0,221.539
1999,6,"3430003",0.687,16.822,132.151,0,0,149.66
2000,6,"3430003",0.453,11.36,87.215,72.539,0,171.567
2001,6,"3430003",0,12.384,156.51,45.965,0,214.859
2002,6,"3430003",0.449,12.799,130.536,129.951,0,273.735
2003,6,"3430003",0.708,14.476,111.428,11.151,0,137.763
2004,6,"3430003",0.391,9.105,99.05,29.474,0,138.02
2005,6,"3430003",0,7.548,90.932,89.396,0,187.876
2006,6,"3430003",0.685,9.75,126.259,0,0,136.694
2007,6,"3430003",0.458,5.924,89.655,80.341,0,176.378
2008,6,"3430003",0,5.931,70.066,48.69,0,124.687
2009,6,"3430003",0,4.607,62.652,52.991,0,120.25
2010,6,"3430003",0,3.578,57.066,64.953,0,125.597
2011,6,"3430003",0.513,5.445,113.961,48.834,0,168.753
2012,6,"3430003",0.629,10.425,151.542,0,0,162.596
2013,6,"3430003",0,7.062,98.412,40.507,0,145.981
2014,6,"3430003",0.316,5.823,79.897,22.141,0,108.177
2015,6,"3430003",0.383,5.245,105.65,85.786,0,197.064
2016,6,"3430003",0.77,11.922,159.683,69.478,0,241.853
2017,6,"3430003",0,13.508,122.667,131.939,0,268.114
2018,6,"3430003",0.628,17.102,136.928,0,0,154.658
2019,6,"3430003",0.429,10.106,86.329,0,0,96.864
1981,7,"3430003",1.015,8.826,126.466,0,0,136.307
1982,7,"3430003",1.181,9.16,142.792,0,0,153.133
1983,7,"3430003",0,8.15,112.738,169.981,0,290.869
1984,7,"3430003",1.512,32.958,241.486,15.953,0,291.909
1985,7,"3430003",0.881,25.32,168.628,0,0,194.829
1986,7,"3430003",0.493,14.791,111.61,43.809,0,170.703
1987,7,"3430003",0.69,14.815,155.235,236.155,0,406.895
1988,7,"3430003",0.934,31.263,166.808,0,0,199.005
1989,7,"3430003",1.041,21.028,145.442,59.668,0,227.179
1990,7,"3430003",0.944,18.3,123.436,0,0,142.68
1991,7,"3430003",0.767,12.364,134.199,0,0,147.33
1992,7,"3430003",0.971,14.533,180.863,50.025,0,246.392
1993,7,"3430003",0.713,16.404,133.948,0,0,151.065
1994,7,"3430003",0,6.854,88.225,2.728,0,97.807
1995,7,"3430003",0.795,5.45,100.414,0,0,106.659
1996,7,"3430003",0.757,5.623,92.813,0,0,99.193
1997,7,"3430003",0.968,7.122,149.932,205.757,0,363.779
1998,7,"3430003",1.029,24.771,186.087,0,0,211.887
1999,7,"3430003",0,18.538,156.817,6.269,0,181.624
2000,7,"3430003",0.899,13.674,136.055,0,0,150.628
2001,7,"3430003",1.115,16.621,191.262,0,0,208.998
2002,7,"3430003",1.563,21.592,217.894,9.005,0,250.054
2003,7,"3430003",0.626,14.185,103.06,0,0,117.871
2004,7,"3430003",0.86,10.195,120.075,0,0,131.13
2005,7,"3430003",0.492,7.326,93.055,84.917,0,185.79
2006,7,"3430003",0.739,9.288,105.293,0,0,115.32
2007,7,"3430003",0.604,9.368,149.6,0.175,0,159.747
2008,7,"3430003",0.695,7.019,102.392,0,0,110.106
2009,7,"3430003",1.072,5.784,101.088,0,0,107.944
2010,7,"3430003",0.719,5.251,111.727,0,0,117.697
2011,7,"3430003",1.269,8.219,153.57,0,0,163.058
2012,7,"3430003",1.002,9.962,129.772,0,0,140.736
2013,7,"3430003",0.819,8.277,119.548,0,0,128.644
2014,7,"3430003",0.727,6.904,102.438,0,0,110.069
2015,7,"3430003",0.826,7.674,148.689,68.51,0,225.699
2016,7,"3430003",1.227,17.236,204.673,0,0,223.136
2017,7,"3430003",0.6,15.259,153.472,98.732,0,268.063
2018,7,"3430003",0.971,16.87,129.479,0,0,147.32
2019,7,"3430003",0.818,9.702,79.249,0,0,89.769
1981,8,"3430003",0.669,8.494,102.455,0,0,111.618
1982,8,"3430003",1.345,9.154,121.625,0,0,132.124
1983,8,"3430003",1.874,25.398,267.362,0,0,294.634
1984,8,"3430003",1.815,33.842,207.51,0,0,243.167
1985,8,"3430003",1.325,24.119,134.559,0,0,160.003
1986,8,"3430003",0.846,16.923,139.634,0,0,157.403
1987,8,"3430003",1.908,38.276,303.122,33.841,0,377.147
1988,8,"3430003",0.836,29.83,135.677,0,0,166.343
1989,8,"3430003",1.551,26.25,188.717,0,0,216.518
1990,8,"3430003",0.904,17.242,94.424,0,0,112.57
1991,8,"3430003",1.11,12.302,120.003,0,0,133.415
1992,8,"3430003",1.651,21.113,210.855,0,0,233.619
1993,8,"3430003",0.688,15.498,105.818,0,0,122.004
1994,8,"3430003",0.755,6.709,76.37,0,0,83.834
1995,8,"3430003",0.585,5.26,81.083,0,0,86.928
1996,8,"3430003",0.829,5.425,76.601,0,0,82.855
1997,8,"3430003",1.263,25.81,275.999,26.811,0,329.883
1998,8,"3430003",1.279,23.623,148.865,0,0,173.767
1999,8,"3430003",1.02,18.574,144.692,0,0,164.286
2000,8,"3430003",1.032,13.437,118.046,0,0,132.515
2001,8,"3430003",1.305,15.901,153.181,0,0,170.387
2002,8,"3430003",1.375,21.406,178.643,0,0,201.424
2003,8,"3430003",0.868,13.557,83.922,0,0,98.347
2004,8,"3430003",1.251,11.098,127.174,0,0,139.523
2005,8,"3430003",1.402,11.491,149.263,0,0,162.156
2006,8,"3430003",0.884,8.837,82.741,0,0,92.462
2007,8,"3430003",1.089,9.043,122.744,0,0,132.876
2008,8,"3430003",0.814,6.694,81.297,0,0,88.805
2009,8,"3430003",0.853,5.687,82.517,0,0,89.057
2010,8,"3430003",0.899,5.446,101.466,0,0,107.811
2011,8,"3430003",1.449,7.813,118.835,0,0,128.097
2012,8,"3430003",0.904,9.387,99.981,0,0,110.272
2013,8,"3430003",1.019,8.275,105.145,0,0,114.439
2014,8,"3430003",0.551,6.611,83.879,0,0,91.041
2015,8,"3430003",1.389,12.921,186.503,0,0,200.813
2016,8,"3430003",1.723,17.082,170.438,0,0,189.243
2017,8,"3430003",1.883,23.001,201.07,0,0,225.954
2018,8,"3430003",0.732,15.975,101.534,0,0,118.241
2019,8,"3430003",0.598,9.241,63.705,0,0,73.544
1981,9,"3430003",0.816,8.146,80.644,0,0,89.606
1982,9,"3430003",1.37,10.18,121.543,0,0,133.093
1983,9,"3430003",2.266,27.269,219.798,0,0,249.333
1984,9,"3430003",1.974,32.863,165.647,0,0,200.484
1985,9,"3430003",1.076,22.947,104.061,0,0,128.084
1986,9,"3430003",1.3,17,118.374,0,0,136.674
1987,9,"3430003",2.319,46.506,294.081,0,0,342.906
1988,9,"3430003",1.028,29.216,125.045,0,0,155.289
1989,9,"3430003",1.526,26.738,168.125,0,0,196.389
1990,9,"3430003",0.845,16.533,80.768,0,0,98.146
1991,9,"3430003",1.051,12.643,115.173,0,0,128.867
1992,9,"3430003",1.657,20.736,166.189,0,0,188.582
1993,9,"3430003",0.836,14.623,78.338,0,0,93.797
1994,9,"3430003",0.773,6.491,61.492,0,0,68.756
1995,9,"3430003",0.802,6.537,112.602,0,0,119.941
1996,9,"3430003",0.588,5.151,58.697,0,0,64.436
1997,9,"3430003",2.964,29.744,235.773,0,0,268.481
1998,9,"3430003",1.139,22.743,119.693,0,0,143.575
1999,9,"3430003",1.157,17.704,111.582,0,0,130.443
2000,9,"3430003",0.943,12.78,89.682,0,0,103.405
2001,9,"3430003",1.419,17.991,156.915,0,0,176.325
2002,9,"3430003",1.755,21.769,151.441,0,0,174.965
2003,9,"3430003",0.736,12.772,63.151,0,0,76.659
2004,9,"3430003",1.134,10.646,96.025,0,0,107.805
2005,9,"3430003",0.995,10.891,108.921,0,0,120.807
2006,9,"3430003",0.833,8.397,63.405,0,0,72.635
2007,9,"3430003",1.052,8.715,97.266,0,0,107.033
2008,9,"3430003",0.794,6.39,63.949,0,0,71.133
2009,9,"3430003",0.567,5.385,61.313,0,0,67.265
2010,9,"3430003",0.753,5.147,76.326,0,0,82.226
2011,9,"3430003",1.106,7.815,96.122,0,0,105.043
2012,9,"3430003",0.713,8.836,72.532,0,0,82.081
2013,9,"3430003",0.946,8.243,87.793,0,0,96.982
2014,9,"3430003",0.616,6.217,61.804,0,0,68.637
2015,9,"3430003",1.546,12.371,139.737,0,0,153.654
2016,9,"3430003",1.94,17.601,142.633,0,0,162.174
2017,9,"3430003",1.385,21.873,146.561,0,0,169.819
2018,9,"3430003",1.005,15.134,77.469,0,0,93.608
2019,9,"3430003",0.569,8.715,48.947,0,0,58.231
1981,10,"3430003",0.94,8.303,78.622,0,0,87.865
1982,10,"3430003",1.122,10.432,103.081,0,0,114.635
1983,10,"3430003",1.781,30.996,204.655,0,0,237.432
1984,10,"3430003",1.152,33.439,158.114,0,0,192.705
1985,10,"3430003",0.804,21.681,77.902,0,0,100.387
1986,10,"3430003",0.978,16.279,92.123,0,0,109.38
1987,10,"3430003",2.152,43.873,220.374,0,0,266.399
1988,10,"3430003",1.494,29.627,128.267,0,0,159.388
1989,10,"3430003",1.4,25.982,134.418,0,0,161.8
1990,10,"3430003",0.513,15.635,62.022,0,0,78.17
1991,10,"3430003",0.784,12.76,103.625,0,0,117.169
1992,10,"3430003",1.738,21.398,140.69,0,0,163.826
1993,10,"3430003",0.581,13.944,63.654,0,0,78.179
1994,10,"3430003",0.514,6.356,56.912,0,0,63.782
1995,10,"3430003",0.993,6.838,101.562,0,0,109.393
1996,10,"3430003",0.505,5.248,65.358,0,0,71.111
1997,10,"3430003",1.965,28.294,162.578,0,0,192.837
1998,10,"3430003",0.975,21.944,99.065,0,0,121.984
1999,10,"3430003",0.965,17.281,96.188,0,0,114.434
2000,10,"3430003",0.98,12.638,83.879,0,0,97.497
2001,10,"3430003",1.469,17.557,123.641,0,0,142.667
2002,10,"3430003",1.321,20.804,114.263,0,0,136.388
2003,10,"3430003",0.81,12.457,67.454,0,0,80.721
2004,10,"3430003",0.822,10.473,82.528,0,0,93.823
2005,10,"3430003",1.173,11.134,100.41,0,0,112.717
2006,10,"3430003",0.514,8.083,55.796,0,0,64.393
2007,10,"3430003",0.601,8.666,82.886,0,0,92.153
2008,10,"3430003",0.763,6.552,71.274,0,0,78.589
2009,10,"3430003",0.704,5.427,66.023,0,0,72.154
2010,10,"3430003",0.698,4.921,58.771,0,0,64.39
2011,10,"3430003",0.914,8.774,100.4,0,0,110.088
2012,10,"3430003",0.971,9.165,84.223,0,0,94.359
2013,10,"3430003",0.805,8.259,78.667,0,0,87.731
2014,10,"3430003",0.619,5.951,51.227,0,0,57.797
2015,10,"3430003",1.08,11.829,101.628,0,0,114.537
2016,10,"3430003",1.153,18.058,125.874,0,0,145.085
2017,10,"3430003",1.47,21.654,121.234,0,0,144.358
2018,10,"3430003",0.627,14.435,64.429,0,0,79.491
2019,10,"3430003",0.605,8.759,68.59,0,0,77.954
1981,11,"3430003",0.522,8.074,70.614,0,0,79.21
1982,11,"3430003",0.934,10.964,101.796,0,0,113.694
1983,11,"3430003",1.19,32.039,184.345,0,0,217.574
1984,11,"3430003",1.376,31.838,124.274,0,0,157.488
1985,11,"3430003",0.807,21.169,83.456,0,0,105.432
1986,11,"3430003",1.375,18.333,131.335,0,0,151.043
1987,11,"3430003",1.647,44.476,196.619,0,0,242.742
1988,11,"3430003",1.083,29.55,125.876,0,0,156.509
1989,11,"3430003",0.881,26.208,130.321,0,0,157.41
1990,11,"3430003",0.494,15.003,58.664,0,0,74.161
1991,11,"3430003",0.823,12.414,89.206,0,0,102.443
1992,11,"3430003",1.182,21.761,134.288,0,0,157.231
1993,11,"3430003",0.397,13.293,57.263,0,0,70.953
1994,11,"3430003",0.53,6.224,56.211,0,0,62.965
1995,11,"3430003",0.737,6.492,78.612,0,0,85.841
1996,11,"3430003",0.657,5.029,53.439,0,0,59.125
1997,11,"3430003",1.228,28.516,150.015,0,0,179.759
1998,11,"3430003",0.827,21.466,95.213,0,0,117.506
1999,11,"3430003",0.629,16.448,78.377,0,0,95.454
2000,11,"3430003",0.9,12.849,90.953,0,0,104.702
2001,11,"3430003",0.869,16.88,100.486,0,0,118.235
2002,11,"3430003",0.824,19.793,90.706,0,0,111.323
2003,11,"3430003",0.625,12.013,63.393,0,0,76.031
2004,11,"3430003",0.657,10.308,78.594,0,0,89.559
2005,11,"3430003",0.678,11.518,102.479,0,0,114.675
2006,11,"3430003",0.453,7.786,52.404,0,0,60.643
2007,11,"3430003",0.487,8.368,71.044,0,0,79.899
2008,11,"3430003",0.506,6.645,76.488,0,0,83.639
2009,11,"3430003",0.508,5.163,50.927,0,0,56.598
2010,11,"3430003",0.629,5.278,77.118,0,0,83.025
2011,11,"3430003",0.927,9.66,110.153,0,0,120.74
2012,11,"3430003",0.796,9.353,84.386,0,0,94.535
2013,11,"3430003",0.589,7.851,62.34,0,0,70.78
2014,11,"3430003",0.426,5.822,53.145,0,0,59.393
2015,11,"3430003",0.695,11.29,77.234,0,0,89.219
2016,11,"3430003",0.949,18.44,125.546,0,0,144.935
2017,11,"3430003",0.745,21.981,119.618,0,0,142.344
2018,11,"3430003",0.522,13.978,62.129,0,0,76.629
2019,11,"3430003",0.532,8.327,54.171,0,0,63.03
1981,12,"3430003",0.471,7.849,68.538,0,0,76.858
1982,12,"3430003",0.521,10.474,82.333,0,0,93.328
1983,12,"3430003",0.61,33.098,183.133,0.004,0,216.845
1984,12,"3430003",0.871,30.955,118.14,0,0,149.966
1985,12,"3430003",0.413,20.102,74.829,0,0,95.344
1986,12,"3430003",0,20.874,162.332,0.295,0,183.501
1987,12,"3430003",1.026,42.27,160.057,0,0,203.353
1988,12,"3430003",0.627,28.035,106.895,0,0,135.557
1989,12,"3430003",0.698,24.794,108.588,0,0,134.08
1990,12,"3430003",0.233,14.145,49.719,0,0,64.097
1991,12,"3430003",0.56,13.002,111.994,0.57,0,126.126
1992,12,"3430003",0.638,20.888,115.18,0,0,136.706
1993,12,"3430003",0.354,12.72,57.459,0,0,70.533
1994,12,"3430003",0.34,5.883,46.692,0,0,52.915
1995,12,"3430003",0.453,6.257,69.995,0,0,76.705
1996,12,"3430003",0.56,5.624,82.576,0,0,88.76
1997,12,"3430003",0.797,27.589,130.833,0,0,159.219
1998,12,"3430003",0.451,20.911,96.94,0,0,118.302
1999,12,"3430003",0.378,15.545,66.666,0,0,82.589
2000,12,"3430003",0.596,14.985,142.707,1.577,0,159.865
2001,12,"3430003",0.48,15.958,81.316,0,0,97.754
2002,12,"3430003",0.452,18.637,71.918,0,0,91.007
2003,12,"3430003",0.242,11.502,65.269,0,0,77.013
2004,12,"3430003",0.46,10.414,87.792,0,0,98.666
2005,12,"3430003",0.53,10.83,80.849,0,0,92.209
2006,12,"3430003",0.248,7.319,41.32,0,0,48.887
2007,12,"3430003",0.361,8.228,70.619,0,0,79.208
2008,12,"3430003",0.5,6.444,68.868,0,0,75.812
2009,12,"3430003",0.32,4.901,42.143,0,0,47.364
2010,12,"3430003",0.523,5.618,82.623,0,0,88.764
2011,12,"3430003",0.573,9.345,91.6,0,0,101.518
2012,12,"3430003",0.315,8.812,69.168,0,0,78.295
2013,12,"3430003",0.241,7.429,54.118,0,0,61.788
2014,12,"3430003",0,6.346,96.388,8.309,0,111.043
2015,12,"3430003",0.536,10.837,68.995,0,0,80.368
2016,12,"3430003",0.701,17.893,109.261,0,0,127.855
2017,12,"3430003",0.563,20.689,95.251,0,0,116.503
2018,12,"3430003",0.381,13.151,50.314,0,0,63.846
2019,12,"3430003",0.374,7.989,52.856,0,0,61.219
1981,1,"3820001",0.408,41.595,9.604,0,0,51.607
1982,1,"3820001",0.048,21.708,0.432,0,0,22.188
1983,1,"3820001",0.62,31.541,12.202,0,0,44.363
1984,1,"3820001",0.149,65.069,2.736,0,0,67.954
1985,1,"3820001",0,67.679,1.231,0.216,0,69.126
1986,1,"3820001",0.243,35.162,2.344,0,0,37.749
1987,1,"3820001",0,31.677,6.833,0,0,38.51
1988,1,"3820001",0.02,94.136,0.337,0,0,94.493
1989,1,"3820001",0,47.221,5.036,10.446,0,62.703
1990,1,"3820001",0,39.164,7.473,3.799,0,50.436
1991,1,"3820001",0.218,19.777,4.158,0,0,24.153
1992,1,"3820001",0,26.455,40.28,8.125,0,74.86
1993,1,"3820001",0.254,56.835,3.185,0,0,60.274
1994,1,"3820001",0.068,29.096,1.148,0,0,30.312
1995,1,"3820001",0.263,16.776,3.543,0,0,20.582
1996,1,"3820001",0.55,11.568,8.254,0,0,20.372
1997,1,"3820001",0.046,6.564,0.53,0,0,7.14
1998,1,"3820001",0.507,98.966,20.165,0,0,119.638
1999,1,"3820001",0.577,51.239,15.245,1.797,0,68.858
2000,1,"3820001",0.388,29.962,5.734,0,0,36.084
2001,1,"3820001",0,31.989,27.083,0.057,0,59.129
2002,1,"3820001",0,30.736,11.733,0,0,42.469
2003,1,"3820001",0.12,66.354,2.132,0,0,68.606
2004,1,"3820001",0.385,33.614,8.599,0,0,42.598
2005,1,"3820001",0,19.627,9.72,8.7,0,38.047
2006,1,"3820001",0.032,21.165,0.363,0,0,21.56
2007,1,"3820001",0.317,13.293,6.289,0,0,19.899
2008,1,"3820001",0,18.017,2.93,0.583,0,21.53
2009,1,"3820001",0.042,12.931,0.512,0,0,13.485
