"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
1994,8,"5200001",1.494,16.51,344.822,0,0,362.826
1995,8,"5200001",1.11,13.153,344.91,0,0,359.173
1996,8,"5200001",1.569,11.027,328.119,0,0,340.715
1997,8,"5200001",2.3,91.005,589.445,0,0,682.75
1998,8,"5200001",1.356,23.444,341.746,0,0,366.546
1999,8,"5200001",1.331,27.886,419.778,0,0,448.995
2000,8,"5200001",2.125,62.146,503.632,0,0,567.903
2001,8,"5200001",2.007,51.451,473.96,0,0,527.418
2002,8,"5200001",1.821,72.971,526.636,0,0,601.428
2003,8,"5200001",1.733,28.131,384.191,0,0,414.055
2004,8,"5200001",2.088,46.932,475.915,0,0,524.935
2005,8,"5200001",1.994,69.711,526.685,0,0,598.39
2006,8,"5200001",2.088,52.115,470.727,0,0,524.93
2007,8,"5200001",1.71,33.278,422.961,0,0,457.949
2008,8,"5200001",2.126,45.265,466.965,0,0,514.356
2009,8,"5200001",1.79,35.48,432.581,0,0,469.851
2010,8,"5200001",1.541,22.394,397.163,0,0,421.098
2011,8,"5200001",1.972,27.475,408.287,0,0,437.734
2012,8,"5200001",1.234,14.156,340.697,0,0,356.087
2013,8,"5200001",1.306,10.331,332.909,0,0,344.546
2014,8,"5200001",0.983,9.743,324.084,0,0,334.81
2015,8,"5200001",1.45,18.176,398.379,0,0,418.005
2016,8,"5200001",1.869,31.187,431.967,0,0,465.023
2017,8,"5200001",1.77,32.147,423.442,0,0,457.359
2018,8,"5200001",1.228,11.532,312.648,0,0,325.408
2019,8,"5200001",0.953,2.699,199.285,0,0,202.937
1981,9,"5200001",1.465,15.453,321.355,0,0,338.273
1982,9,"5200001",2.39,72.104,503.443,0,0,577.937
1983,9,"5200001",2.148,73.024,465.788,0,0,540.96
1984,9,"5200001",2.749,115.285,584.662,0,12.243,714.939
1985,9,"5200001",1.536,33.511,350.113,0,0,385.16
1986,9,"5200001",1.81,32.644,390.736,0,0,425.19
1987,9,"5200001",2.612,84.943,532.217,0,0,619.772
1988,9,"5200001",1.533,24.377,342.219,0,0,368.129
1989,9,"5200001",1.754,33.501,402.828,0,0,438.083
1990,9,"5200001",1.377,13.696,302.926,0,0,317.999
1991,9,"5200001",1.644,51.421,452.102,0,0.063,505.23
1992,9,"5200001",2.087,68.842,461.826,0,0,532.755
1993,9,"5200001",1.889,47.916,415.701,0,0,465.506
1994,9,"5200001",1.41,13.974,299.244,0,0,314.628
1995,9,"5200001",1.273,11.504,308.605,0,0,321.382
1996,9,"5200001",1.265,9.707,294.794,0,0,305.766
1997,9,"5200001",2.192,79.808,525.307,0,0,607.307
1998,9,"5200001",1.33,19.885,299.793,0,0,321.008
1999,9,"5200001",1.701,23.602,369.491,0,0,394.794
2000,9,"5200001",2.004,52.651,441.99,0,0,496.645
2001,9,"5200001",1.811,44.424,419.335,0,0,465.57
2002,9,"5200001",2.184,63.621,468.701,0,0,534.506
2003,9,"5200001",1.531,23.866,339.214,0,0,364.611
2004,9,"5200001",1.897,39.733,417.803,0,0,459.433
2005,9,"5200001",1.897,59.003,462.024,0,0,522.924
2006,9,"5200001",2.081,44.109,411.226,0,0,457.416
2007,9,"5200001",1.734,28.422,374.571,0,0,404.727
2008,9,"5200001",1.907,38.439,409.569,0,0,449.915
2009,9,"5200001",1.564,30.03,379.008,0,0,410.602
2010,9,"5200001",1.491,19.128,354.365,0,0,374.984
2011,9,"5200001",1.748,23.331,356.524,0,0,381.603
2012,9,"5200001",1.288,12.784,313.655,0,0,327.727
2013,9,"5200001",1.327,8.798,291.057,0,0,301.182
2014,9,"5200001",1.178,8.249,285.704,0,0,295.131
2015,9,"5200001",1.643,15.385,350.809,0,0,367.837
2016,9,"5200001",1.878,29.599,400.112,0,0,431.589
2017,9,"5200001",1.563,27.231,369.156,0,0,397.95
2018,9,"5200001",1.365,10.098,280.755,0,0,292.218
2019,9,"5200001",0.852,2.284,173.588,0,0,176.724
1981,10,"5200001",1.291,13.139,282.013,0,0,296.443
1982,10,"5200001",1.955,64.623,451.808,0,0,518.386
1983,10,"5200001",1.802,63.111,414.344,0,0,479.257
1984,10,"5200001",1.891,109.961,521.968,0,0,633.82
1985,10,"5200001",1.384,28.389,305.616,0,0,335.389
1986,10,"5200001",1.606,28.078,343.934,0,0,373.618
1987,10,"5200001",2.005,71.896,465.293,0,0,539.194
1988,10,"5200001",1.404,21.496,311.467,0,0,334.367
1989,10,"5200001",1.629,28.517,352.968,0,0,383.114
1990,10,"5200001",1.017,11.592,264.653,0,0,277.262
1991,10,"5200001",1.479,44.043,396.707,0,0,442.229
1992,10,"5200001",1.936,58.996,405.148,0,0,466.08
1993,10,"5200001",1.427,40.614,362.827,0,0,404.868
1994,10,"5200001",1.032,12.866,283.618,0,0,297.516
1995,10,"5200001",1.115,10.012,278.041,0,0,289.168
1996,10,"5200001",1.04,8.51,265.606,0,0,275.156
1997,10,"5200001",2.193,67.548,453.555,0,0,523.296
1998,10,"5200001",1.102,17.325,275.904,0,0,294.331
1999,10,"5200001",1.379,19.991,322.119,0,0,343.489
2000,10,"5200001",1.744,44.563,386.255,0,0,432.562
2001,10,"5200001",1.745,38.187,371.961,0,0,411.893
2002,10,"5200001",1.813,54.625,412.239,0,0,468.677
2003,10,"5200001",1.352,20.484,300.127,0,0,321.963
2004,10,"5200001",1.218,34.579,374.457,0,0,410.254
2005,10,"5200001",1.901,51.306,409.457,0,0,462.664
2006,10,"5200001",1.509,38.16,365.591,0,0,405.26
2007,10,"5200001",1.234,24.238,328.413,0,0,353.885
2008,10,"5200001",1.559,33.469,366.391,0,0,401.419
2009,10,"5200001",1.504,25.806,334.61,0,0,361.92
2010,10,"5200001",1.303,16.45,313.601,0,0,331.354
2011,10,"5200001",1.319,20.4,319.205,0,0,340.924
2012,10,"5200001",1.223,11.803,294.453,0,0,307.479
2013,10,"5200001",1.16,7.651,258.616,0,0,267.427
2014,10,"5200001",1.196,6.982,247.781,0,0,255.959
2015,10,"5200001",1.362,13.366,310.403,0,0,325.131
2016,10,"5200001",1.487,25.067,344.579,0,0,371.133
2017,10,"5200001",1.546,23.601,328.926,0,0,354.073
2018,10,"5200001",1.1,8.597,244.606,0,0,254.303
2019,10,"5200001",0.649,1.949,152.73,0,0,155.328
1981,11,"5200001",0.836,11.37,255.347,0,0,267.553
1982,11,"5200001",1.55,56.522,406.814,0,0,464.886
1983,11,"5200001",1.334,54.047,369.961,0,0,425.342
1984,11,"5200001",1.944,94.584,465.429,0,0,561.957
1985,11,"5200001",1.128,24.688,279.58,0,0,305.396
1986,11,"5200001",1.342,24.983,319.144,0,0,345.469
1987,11,"5200001",1.509,62.617,419.848,0,0,483.974
1988,11,"5200001",0.994,18.518,277.574,0,0,297.086
1989,11,"5200001",1.01,24.646,317.269,0,0,342.925
1990,11,"5200001",0.854,9.971,235.598,0,0,246.423
1991,11,"5200001",1.363,37.875,356.129,0,0,395.367
1992,11,"5200001",1.326,51.991,373.187,0,0,426.504
1993,11,"5200001",1.156,35.145,328.389,0,0,364.69
1994,11,"5200001",0.939,11.108,255.639,0,0,267.686
1995,11,"5200001",0.885,8.565,247.779,0,0,257.229
1996,11,"5200001",1.132,7.377,238.461,0,0,246.97
1997,11,"5200001",1.599,59.925,417.851,0,0,479.375
1998,11,"5200001",0.876,14.903,245.274,0,0,261.053
1999,11,"5200001",0.975,17.316,292.194,0,0,310.485
2000,11,"5200001",1.371,38.405,342.965,0,0,382.741
2001,11,"5200001",1.206,32.856,332.141,0,0,366.203
2002,11,"5200001",1.377,46.995,368.234,0,0,416.606
2003,11,"5200001",1.011,17.812,273.795,0,0,292.618
2004,11,"5200001",1.207,29.744,333.368,0,0,364.319
2005,11,"5200001",1.161,44.351,366.639,0,0,412.151
2006,11,"5200001",1.098,33.221,333.133,0,0,367.452
2007,11,"5200001",1.059,21.118,299.031,0,0,321.208
2008,11,"5200001",1.112,29.406,336.149,0,0,366.667
2009,11,"5200001",1.192,22.205,298.146,0,0,321.543
2010,11,"5200001",1.167,14.581,288.74,0,0,304.488
2011,11,"5200001",0.946,17.551,285.55,0,0,304.047
2012,11,"5200001",0.992,10.339,267.528,0,0,278.859
2013,11,"5200001",0.863,6.831,242.197,0,0,249.891
2014,11,"5200001",0.761,6.081,224.635,0,0,231.477
2015,11,"5200001",1.042,11.438,274.138,0,0,286.618
2016,11,"5200001",1.197,22.209,317.432,0,0,340.838
2017,11,"5200001",0.978,20.357,293.673,0,0,315.008
2018,11,"5200001",0.825,7.399,216.89,0,0,225.114
2019,11,"5200001",0.547,1.667,135.119,0,0,137.333
1981,12,"5200001",0.768,10.489,263.656,0,0,274.913
1982,12,"5200001",1.018,47.851,366.748,0,0,415.617
1983,12,"5200001",0.591,47.942,362.829,0,0,411.362
1984,12,"5200001",1.169,80.927,430.809,0,0.738,513.643
1985,12,"5200001",0.619,20.895,253.413,0,0,274.927
1986,12,"5200001",0.638,22.379,312.751,0,0,335.768
1987,12,"5200001",1.086,53.169,380.053,0,0,434.308
1988,12,"5200001",0.71,15.843,256.855,0,0,273.408
1989,12,"5200001",0.727,21.403,300.126,0,0,322.256
1990,12,"5200001",0.58,8.442,212.194,0,0,221.216
1991,12,"5200001",0.923,33.086,336.525,0,0,370.534
1992,12,"5200001",0.956,44.004,335.972,0,0,380.932
1993,12,"5200001",0.842,29.78,296.594,0,0,327.216
1994,12,"5200001",0.682,9.402,231.124,0,0,241.208
1995,12,"5200001",0.629,7.25,224.425,0,0,232.304
1996,12,"5200001",0.616,6.278,216.622,0,0,223.516
1997,12,"5200001",1.12,52.808,393.895,0,0,447.823
1998,12,"5200001",0.595,12.942,236.686,0,0,250.223
1999,12,"5200001",0.713,14.656,265.002,0,0,280.371
2000,12,"5200001",0.807,33.873,331.407,0,0,366.087
2001,12,"5200001",0.843,28.163,306.61,0,0,335.616
2002,12,"5200001",0.933,39.918,333.216,0,0,374.067
2003,12,"5200001",0.536,15.397,259.127,0,0,275.06
2004,12,"5200001",0.779,27.056,331.684,0,0,359.519
2005,12,"5200001",0.907,37.541,332.118,0,0,370.566
2006,12,"5200001",0.848,29.416,324.365,0,0,354.629
2007,12,"5200001",0.732,18.643,288.091,0,0,307.466
2008,12,"5200001",0.944,25.125,306.295,0,0,332.364
2009,12,"5200001",0.786,18.794,267.968,0,0,287.548
2010,12,"5200001",0.743,12.627,269.369,0,0,282.739
2011,12,"5200001",0.767,14.898,257.421,0,0,273.086
2012,12,"5200001",0.553,8.826,245.973,0,0,255.352
2013,12,"5200001",0.498,6.086,233.417,0,0,240.001
2014,12,"5200001",0.553,5.274,210.303,0,0,216.13
2015,12,"5200001",0.743,9.708,248.273,0,0,258.724
2016,12,"5200001",0.775,18.799,287.534,0,0,307.108
2017,12,"5200001",0.729,17.252,266.078,0,0,284.059
2018,12,"5200001",0.551,6.263,196.026,0,0,202.84
2019,12,"5200001",0.369,1.411,121.255,0,0,123.035
1981,1,"5401003",0.005,159.981,1.486,0.355,0,161.827
1982,1,"5401003",0.002,24.422,0.233,0,0,24.657
1983,1,"5401003",0,353.821,0.051,319.81,0,673.682
1984,1,"5401003",0,140.469,0.01,0,0,140.479
1985,1,"5401003",0,178.201,0.005,3.593,0,181.799
1986,1,"5401003",0,41.917,0.001,13.799,0,55.717
1987,1,"5401003",0,120.945,0.002,7.811,0,128.758
1988,1,"5401003",0,276.344,0.005,0,0,276.349
1989,1,"5401003",0,31.006,0.001,11.036,0,42.043
1990,1,"5401003",0,87.529,0.002,0.883,0,88.414
1991,1,"5401003",0,77.713,0.001,7.77,0,85.484
1992,1,"5401003",0,94.532,0.002,48.725,0,143.259
1993,1,"5401003",0,96.481,0.002,43.618,0,140.101
1994,1,"5401003",0,103.691,1.046,5.761,0,110.498
1995,1,"5401003",0,53.891,0.146,49.25,0,103.287
1996,1,"5401003",0,52.795,0.024,0,0,52.819
1997,1,"5401003",0,11.456,0.003,0,0,11.459
1998,1,"5401003",0,217.528,0.004,53.459,0,270.991
1999,1,"5401003",0,29.282,0.001,0,0,29.283
2000,1,"5401003",0,49.248,0.001,0,0,49.249
2001,1,"5401003",0,95.858,0.002,27.52,0,123.38
2002,1,"5401003",0,89.681,0.002,0,0,89.683
2003,1,"5401003",0,111.771,0.002,0,0,111.773
2004,1,"5401003",0,59.592,0.001,27.241,0,86.834
2005,1,"5401003",0,59.278,0.001,18.058,0,77.337
2006,1,"5401003",0,130.968,0.002,0,0,130.97
2007,1,"5401003",0,101.771,0.002,6.608,0,108.381
2008,1,"5401003",0,62.008,0.001,23.158,0,85.167
2009,1,"5401003",0,85.785,0.002,0,0,85.787
2010,1,"5401003",0,63.685,0.001,0,0,63.686
2011,1,"5401003",0,43.565,0.001,0,0,43.566
2012,1,"5401003",0,49.689,0.001,9.107,0,58.797
2013,1,"5401003",0,34.633,0.001,0,0,34.634
2014,1,"5401003",0,55.847,0.001,9.867,0,65.715
2015,1,"5401003",0,33.354,0.001,0,0,33.355
2016,1,"5401003",0,187.39,0.003,47.588,0,234.981
2017,1,"5401003",0,68.868,0.002,0.034,0,68.904
2018,1,"5401003",0,41.124,0.001,0,0,41.125
2019,1,"5401003",0,39.337,0.001,0,0,39.338
1981,2,"5401003",0,122.101,1.41,82.726,0,206.237
1982,2,"5401003",0,18.71,0.219,181.296,0,200.225
1983,2,"5401003",0,233.498,0.051,369.938,0,603.487
1984,2,"5401003",0,102.534,0.01,47.827,0,150.371
1985,2,"5401003",0,137.1,0.005,3.834,0,140.939
1986,2,"5401003",0,35.309,0.001,231.906,0,267.216
1987,2,"5401003",0,85.904,0.002,34.954,0,120.86
1988,2,"5401003",0,193.529,0.004,0.681,0,194.214
1989,2,"5401003",0,33.811,0.001,26.923,0,60.735
1990,2,"5401003",0,66.573,0.002,0.144,0,66.719
1991,2,"5401003",0,112.563,0.002,67.471,38.558,218.594
1992,2,"5401003",0,63.087,0.002,180.642,0,243.731
1993,2,"5401003",0,82.065,0.002,222.706,0,304.773
1994,2,"5401003",0,72.787,0.99,53.09,0,126.867
1995,2,"5401003",0,51.248,0.139,45.27,0,96.657
1996,2,"5401003",0,35.735,0.022,0,0,35.757
1997,2,"5401003",0,9.425,0.003,72.526,0,81.954
1998,2,"5401003",0,146.723,0.004,51.854,0,198.581
1999,2,"5401003",0,19.324,0.001,43.23,0,62.555
2000,2,"5401003",0,33.866,0.001,20.44,0,54.307
2001,2,"5401003",0,70.082,0.002,68.939,0,139.023
2002,2,"5401003",0,71.398,0.002,145.204,0,216.604
2003,2,"5401003",0,88.882,0.002,85.615,0,174.499
2004,2,"5401003",0,45.335,0.001,20.383,0,65.719
2005,2,"5401003",0,50.454,0.001,84.245,0,134.7
2006,2,"5401003",0,92.78,0.002,7.326,0,100.108
2007,2,"5401003",0,67.763,0.002,23.354,0,91.119
2008,2,"5401003",0,127.121,0.002,143.696,0,270.819
2009,2,"5401003",0,75.302,0.002,0.103,0,75.407
2010,2,"5401003",0,45.965,0.001,12.162,0,58.128
2011,2,"5401003",0,28.75,0.001,0,0,28.751
2012,2,"5401003",0,75.835,0.001,39.133,0,114.969
2013,2,"5401003",0,25.99,0.001,133.044,0,159.035
2014,2,"5401003",0,49.053,0.001,40.26,0,89.314
2015,2,"5401003",0,22.329,0.001,0,0,22.33
2016,2,"5401003",0,139.978,0.003,76.013,0,215.994
2017,2,"5401003",0,50.599,0.002,61.923,0,112.524
2018,2,"5401003",0,34.74,0.001,23.262,0,58.003
2019,2,"5401003",0,26.959,0.001,43.515,0,70.475
1981,3,"5401003",0,81.666,1.394,91.282,0,174.342
1982,3,"5401003",0,13.379,0.215,784.785,0,798.379
1983,3,"5401003",0,158.437,0.051,439.347,0,597.835
1984,3,"5401003",0,68.579,0.01,127.333,0,195.922
1985,3,"5401003",0,91.698,0.004,13.646,0,105.348
1986,3,"5401003",0,116.963,0.003,419.17,0,536.136
1987,3,"5401003",0,86.149,0.003,65.122,0,151.274
1988,3,"5401003",0,129.44,0.004,9.736,0,139.18
1989,3,"5401003",0,22.651,0.001,45.04,0,67.692
1990,3,"5401003",0,47.849,0.002,70.314,0,118.165
1991,3,"5401003",0,100.396,0.002,184.167,0,284.565
1992,3,"5401003",0,42.461,0.002,382.819,0,425.282
1993,3,"5401003",0,69.253,0.002,286.706,0,355.961
1994,3,"5401003",0,49.265,0.975,97.644,0,147.884
1995,3,"5401003",0,38.823,0.136,124.961,0,163.92
1996,3,"5401003",0,25.318,0.021,15.862,0,41.201
1997,3,"5401003",0,24.324,0.003,540.787,0,565.114
1998,3,"5401003",0,98.134,0.004,72.73,0,170.868
1999,3,"5401003",0,12.967,0.001,82.201,0,95.169
2000,3,"5401003",0,34.351,0.001,375.992,0,410.344
2001,3,"5401003",0,49.17,0.002,70.636,0,119.808
2002,3,"5401003",0,60.481,0.002,318.26,0,378.743
2003,3,"5401003",0,75.29,0.002,173.461,0,248.753
2004,3,"5401003",0,32.876,0.001,63.641,0,96.518
2005,3,"5401003",0,56.596,0.002,434.37,0,490.968
2006,3,"5401003",0,69.79,0.002,78.024,0,147.816
2007,3,"5401003",0,50.825,0.002,205.31,0,256.137
2008,3,"5401003",0,91.705,0.002,270.868,0,362.575
2009,3,"5401003",0,56.076,0.002,99.364,0,155.442
2010,3,"5401003",0,30.744,0.001,111.047,0,141.792
2011,3,"5401003",0,19.229,0.001,89.372,0,108.602
2012,3,"5401003",0,70.918,0.002,120.933,1.873,193.726
2013,3,"5401003",0,22.555,0.001,188.385,0,210.941
2014,3,"5401003",0,32.808,0.001,132.916,0,165.725
2015,3,"5401003",0,15.268,0.001,0,0,15.269
2016,3,"5401003",0,93.786,0.003,204.368,0,298.157
2017,3,"5401003",0,33.843,0.002,123.485,0,157.33
2018,3,"5401003",0,27.589,0.001,72.653,0,100.243
2019,3,"5401003",0,36.87,0.001,66.832,0,103.703
1981,4,"5401003",0,53.894,1.388,99.187,0,154.469
1982,4,"5401003",0,15.212,0.211,986.983,0,1002.406
1983,4,"5401003",0,104.558,0.05,647.213,0,751.821
1984,4,"5401003",0,48.537,0.01,586.596,0,635.143
1985,4,"5401003",0,60.514,0.004,77.029,0,137.547
1986,4,"5401003",0,79.916,0.003,421.745,0,501.664
1987,4,"5401003",0,59.64,0.003,545.207,0,604.85
1988,4,"5401003",0,86.845,0.004,68.667,0,155.516
1989,4,"5401003",0,17.067,0.001,156.264,0,173.332
1990,4,"5401003",0,31.577,0.002,93.134,0,124.713
1991,4,"5401003",0,66.254,0.002,381.419,0,447.675
1992,4,"5401003",0,28.022,0.002,408.286,0,436.31
1993,4,"5401003",0,48.24,0.002,336.812,0,385.054
1994,4,"5401003",0,35.794,0.96,273.358,0,310.112
1995,4,"5401003",0,25.62,0.136,195.956,0,221.712
1996,4,"5401003",0,16.708,0.021,23.261,0,39.99
1997,4,"5401003",0,39.271,0.003,543.894,0,583.168
1998,4,"5401003",0,64.762,0.004,74.383,0,139.149
1999,4,"5401003",0,11.24,0.001,84.905,0,96.146
2000,4,"5401003",0,24.2,0.001,411.852,0,436.053
2001,4,"5401003",0,34.18,0.002,396.01,0,430.192
2002,4,"5401003",0,39.914,0.002,437.282,0,477.198
2003,4,"5401003",0,49.687,0.002,239.163,0,288.852
2004,4,"5401003",0,23.38,0.001,96.163,0,119.544
2005,4,"5401003",0,41.427,0.002,437.322,0,478.751
2006,4,"5401003",0,81.092,0.003,436.856,0,517.951
2007,4,"5401003",0,33.541,0.002,335.833,0,369.376
2008,4,"5401003",0,62.881,0.002,298.558,0,361.441
2009,4,"5401003",0,37.006,0.002,119.95,0,156.958
2010,4,"5401003",0,20.289,0.001,141.783,0,162.073
2011,4,"5401003",0,12.69,0.001,133.219,0,145.91
2012,4,"5401003",0,52.927,0.002,122.779,0,175.708
2013,4,"5401003",0,16.945,0.001,205.68,0,222.626
2014,4,"5401003",0,29.797,0.001,169.36,0,199.158
2015,4,"5401003",0,10.076,0.001,138.044,0,148.121
2016,4,"5401003",0,61.893,0.003,286.684,0,348.58
2017,4,"5401003",0,24.114,0.002,142.057,0,166.173
2018,4,"5401003",0,18.207,0.001,123.87,0,142.078
2019,4,"5401003",0,26.216,0.001,70.293,0,96.51
1981,5,"5401003",0,37.233,1.366,123.684,0,162.283
1982,5,"5401003",0.001,40.741,0.2,1126.842,0,1167.784
1983,5,"5401003",0,69.001,0.05,717.142,0,786.193
1984,5,"5401003",0,32.031,0.01,614.155,0,646.196
1985,5,"5401003",0,39.935,0.004,77.151,0,117.09
1986,5,"5401003",0,52.786,0.002,522.677,0,575.465
1987,5,"5401003",0,43.407,0.003,858.346,0,901.756
1988,5,"5401003",0,57.312,0.004,150.253,0,207.569
1989,5,"5401003",0,15.726,0.001,373.454,0,389.181
1990,5,"5401003",0,35.535,0.002,141.329,0,176.866
1991,5,"5401003",0,47.341,0.002,383.23,0,430.573
1992,5,"5401003",0,18.492,0.002,446.705,0,465.199
1993,5,"5401003",0,31.835,0.002,349.241,0,381.078
1994,5,"5401003",0,25.983,0.939,280.524,0,307.446
1995,5,"5401003",0,21.137,0.134,243.536,0,264.807
1996,5,"5401003",0,11.026,0.021,63.472,0,74.519
1997,5,"5401003",0,54.14,0.003,696.29,0,750.433
1998,5,"5401003",0,42.942,0.004,74.174,0,117.12
1999,5,"5401003",0,13.048,0.001,174.766,0,187.815
2000,5,"5401003",0,16.724,0.001,416.509,0,433.234
2001,5,"5401003",0,26.756,0.002,527.066,0,553.824
2002,5,"5401003",0,68.19,0.002,538.346,0,606.538
2003,5,"5401003",0,36.24,0.002,241.033,0,277.275
2004,5,"5401003",0,31.861,0.001,109.302,0,141.164
2005,5,"5401003",0,58.82,0.002,677.823,0,736.645
2006,5,"5401003",0,53.6,0.003,498.78,0,552.383
2007,5,"5401003",0,22.135,0.002,359.994,0,382.131
2008,5,"5401003",0,41.497,0.002,495.738,0,537.237
2009,5,"5401003",0,45.331,0.002,253.463,0,298.796
2010,5,"5401003",0,16.318,0.001,139.257,0,155.576
2011,5,"5401003",0,8.375,0.001,231.719,0,240.095
2012,5,"5401003",0,37.187,0.002,138.771,0,175.96
2013,5,"5401003",0,11.182,0.001,283.683,0,294.866
2014,5,"5401003",0,24.016,0.001,181.625,0,205.642
2015,5,"5401003",0,24.125,0.001,319.676,0,343.802
2016,5,"5401003",0,48.787,0.003,293.843,0,342.633
2017,5,"5401003",0,15.914,0.002,157.854,0,173.77
2018,5,"5401003",0,15.497,0.001,141.107,0,156.605
2019,5,"5401003",0,24.209,0.001,78.387,0,102.597
1981,6,"5401003",0.005,30.242,1.309,124.053,0,155.609
1982,6,"5401003",0,60.206,0.188,1200.252,0,1260.646
1983,6,"5401003",0,46.151,0.05,723.625,0,769.826
1984,6,"5401003",0,22.915,0.009,686.071,0,708.995
1985,6,"5401003",0,28.42,0.004,118.214,0,146.638
1986,6,"5401003",0,51.009,0.003,512.67,0,563.682
1987,6,"5401003",0,30.123,0.003,877.98,0,908.106
1988,6,"5401003",0,38.333,0.004,153.464,0,191.801
1989,6,"5401003",0,13.082,0.001,433.214,0,446.297
1990,6,"5401003",0,33.146,0.002,190.981,0,224.129
1991,6,"5401003",0,66.611,0.003,421.092,0,487.706
1992,6,"5401003",0,15.745,0.002,469.413,0,485.16
1993,6,"5401003",0,22.053,0.002,357.878,0,379.933
1994,6,"5401003",0,48.683,0.85,266.164,0,315.697
1995,6,"5401003",0,19.281,0.13,262.315,0,281.726
1996,6,"5401003",0,18.753,0.02,51.104,0,69.877
1997,6,"5401003",0,43.061,0.003,794.538,0,837.602
1998,6,"5401003",0,28.721,0.004,104.602,0,133.327
1999,6,"5401003",0,14.624,0.001,279.481,0,294.106
2000,6,"5401003",0,15.051,0.001,488.963,0,504.015
2001,6,"5401003",0,18.094,0.002,526.842,0,544.938
2002,6,"5401003",0,47.304,0.002,574.878,0,622.184
2003,6,"5401003",0,29.688,0.002,282.708,0,312.398
2004,6,"5401003",0,33.601,0.001,145.955,0,179.557
2005,6,"5401003",0,39.341,0.002,698.305,0,737.648
2006,6,"5401003",0,44.455,0.002,506.826,0,551.283
2007,6,"5401003",0,28.023,0.002,344.573,0,372.598
2008,6,"5401003",0,30.814,0.002,492.732,0,523.548
2009,6,"5401003",0,30.319,0.002,358.592,0,388.913
2010,6,"5401003",0,10.914,0.001,139.733,0,150.648
2011,6,"5401003",0,25.045,0.001,223.05,0,248.096
2012,6,"5401003",0,39.57,0.002,124.034,0,163.606
2013,6,"5401003",0,33.259,0.001,287.093,0,320.353
2014,6,"5401003",0,16.063,0.001,212.815,0,228.879
2015,6,"5401003",0,20.061,0.001,376.014,0,396.076
2016,6,"5401003",0,67.452,0.003,255.277,0,322.732
2017,6,"5401003",0,37.391,0.002,150.832,0,188.225
2018,6,"5401003",0,35.54,0.001,171.02,0,206.561
2019,6,"5401003",0,35.302,0.001,60.184,0,95.487
1981,7,"5401003",0.009,56.39,1.191,85.942,0,143.532
1982,7,"5401003",0.001,42.147,0.18,1221.374,0,1263.702
1983,7,"5401003",0,52.322,0.043,700.214,0,752.579
1984,7,"5401003",0,49.099,0.008,664.475,0,713.582
1985,7,"5401003",0,28.812,0.004,158.692,0,187.508
1986,7,"5401003",0,41.931,0.002,510.481,0,552.414
1987,7,"5401003",0,27.541,0.003,891.076,0,918.62
1988,7,"5401003",0,27.93,0.004,152.216,0,180.15
1989,7,"5401003",0,32.568,0.001,406.249,0,438.818
1990,7,"5401003",0,39.421,0.002,176.724,0,216.147
1991,7,"5401003",0,55.999,0.003,414.09,0,470.092
1992,7,"5401003",0,19.138,0.002,459.446,0,478.586
1993,7,"5401003",0,38.596,0.002,338.906,0,377.504
1994,7,"5401003",0.004,36.339,0.798,267.545,0,304.686
1995,7,"5401003",0.001,25.962,0.121,251.273,0,277.357
1996,7,"5401003",0,26.167,0.018,36.42,0,62.605
1997,7,"5401003",0,28.417,0.003,823.761,0,852.181
1998,7,"5401003",0,64.555,0.004,53.67,0,118.229
1999,7,"5401003",0,38.58,0.001,255.483,0,294.064
2000,7,"5401003",0,53.47,0.001,440.46,0,493.931
2001,7,"5401003",0,60.686,0.002,471.69,0,532.378
2002,7,"5401003",0,57.323,0.002,553.116,0,610.441
2003,7,"5401003",0,56.22,0.002,242.071,0,298.293
2004,7,"5401003",0,35.531,0.002,155.256,0,190.789
2005,7,"5401003",0,36.236,0.002,686.251,0,722.489
2006,7,"5401003",0,48.749,0.002,532.201,0,580.952
2007,7,"5401003",0,52.179,0.002,305.45,0,357.631
2008,7,"5401003",0,35.297,0.002,476.618,0,511.917
2009,7,"5401003",0,50.178,0.002,331.899,0,382.079
2010,7,"5401003",0,30.732,0.001,124.556,0,155.289
2011,7,"5401003",0,26.148,0.001,214.628,0,240.777
2012,7,"5401003",0,26.571,0.002,141.204,0,167.777
2013,7,"5401003",0,41.381,0.001,266.285,0,307.667
2014,7,"5401003",0,75.373,0.002,139.913,0,215.288
2015,7,"5401003",0,15.339,0.001,424.637,0,439.977
2016,7,"5401003",0,60.27,0.003,256.481,0,316.754
2017,7,"5401003",0,26.011,0.002,171.93,0,197.943
2018,7,"5401003",0,28.448,0.001,203.535,0,231.984
2019,7,"5401003",0,53.947,0.001,26.258,0,80.206
1981,8,"5401003",0,108.392,0.966,0.88,0,110.238
1982,8,"5401003",0.001,77.996,0.157,1167.201,0,1245.355
1983,8,"5401003",0,144.866,0.035,573.007,0,717.908
1984,8,"5401003",0,105.635,0.008,605.72,0,711.363
1985,8,"5401003",0,121.181,0.004,43.61,0,164.795
1986,8,"5401003",0,73.721,0.003,465.107,0,538.831
1987,8,"5401003",0,110.99,0.003,788.021,0,899.014
1988,8,"5401003",0,109.672,0.004,48.606,0,158.282
1989,8,"5401003",0,120.732,0.002,291.041,0,411.775
1990,8,"5401003",0,149.447,0.003,27.054,10.398,186.902
