"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2008,7,"5722001",2.121,140.062,678.553,180.016,13.509,1014.261
2009,7,"5722001",2.188,122.869,613.872,185.848,8.684,933.461
2010,7,"5722001",1.661,105.165,573.269,62.221,5.317,747.633
2011,7,"5722001",1.737,79.216,511.269,145.248,1.328,738.798
2012,7,"5722001",1.59,86.886,542.562,0,0,631.038
2013,7,"5722001",1.245,77.489,531.952,0,0,610.686
2014,7,"5722001",1.468,68.959,543.438,41.414,7.324,662.603
2015,7,"5722001",1.584,76.158,546.449,93.887,1.954,720.032
2016,7,"5722001",1.542,134.139,660.412,0,9.446,805.539
2017,7,"5722001",1.594,120.678,623.082,25.974,8.876,780.204
2018,7,"5722001",1.426,82.193,502.945,0,0,586.564
2019,7,"5722001",1.313,45.589,406.586,0,0,453.488
1981,8,"5722001",1.643,126.27,591.618,0,0.294,719.825
1982,8,"5722001",2.865,154.005,772.538,290.26,29.422,1249.09
1983,8,"5722001",3.124,161.209,701.229,285.872,30.054,1181.488
1984,8,"5722001",2.568,154.807,683.492,672.454,27.99,1541.311
1985,8,"5722001",2.513,171.521,651.435,0,0,825.469
1986,8,"5722001",2.256,167.059,671.775,0,1.961,843.051
1987,8,"5722001",3.509,165.736,744.919,314.717,32.144,1261.025
1988,8,"5722001",1.923,141.887,594.142,0,0,737.952
1989,8,"5722001",2.351,125.381,648.738,88.119,26.677,891.266
1990,8,"5722001",2.211,118.422,565.598,0,0,686.231
1991,8,"5722001",3.031,140.572,692.638,66.299,28.876,931.416
1992,8,"5722001",2.841,158.073,708.598,142.311,28.713,1040.536
1993,8,"5722001",1.859,175.345,647.229,0,0,824.433
1994,8,"5722001",2.033,89.534,498.398,0,0,589.965
1995,8,"5722001",1.693,87.477,562.271,0,5.691,657.132
1996,8,"5722001",2.292,76.492,491.701,0,0,570.485
1997,8,"5722001",2.887,134.717,756.103,189.414,29.544,1112.665
1998,8,"5722001",1.8,99.853,493.133,0,0,594.786
1999,8,"5722001",1.803,97.488,616.494,31.034,21.109,767.928
2000,8,"5722001",2.883,131.251,697.772,125.096,28.961,985.963
2001,8,"5722001",2.842,162.162,684.848,0,4.782,854.634
2002,8,"5722001",2.146,164.41,721.688,107.792,29.402,1025.438
2003,8,"5722001",2.228,124.66,537.396,0,0,664.284
2004,8,"5722001",2.711,115.605,620.029,0,15.188,753.533
2005,8,"5722001",2.562,153.688,736.573,31.663,28.518,953.004
2006,8,"5722001",2.704,156.088,673.139,0,3.629,835.56
2007,8,"5722001",2.352,117.512,629.642,5.325,22.104,776.935
2008,8,"5722001",3.092,149.204,703.28,0,29.54,885.116
2009,8,"5722001",2.338,133.622,640.894,58.307,19.107,854.268
2010,8,"5722001",2.121,117.576,593.549,0,4.81,718.056
2011,8,"5722001",2.575,94.058,569.821,0,10.293,676.747
2012,8,"5722001",1.702,81.984,500.021,0,0,583.707
2013,8,"5722001",1.822,71.464,485.497,0,0,558.783
2014,8,"5722001",1.242,77.941,534.871,0,2.589,616.643
2015,8,"5722001",2.107,91.286,577.851,0,4.24,675.484
2016,8,"5722001",2.549,136.042,607.871,0,0,746.462
2017,8,"5722001",2.286,123.639,580.69,0,0,706.615
2018,8,"5722001",1.697,76.594,460.634,0,0,538.925
2019,8,"5722001",1.696,41.652,364.166,0,0,407.514
1981,9,"5722001",2.401,114.332,517.325,0,0,634.058
1982,9,"5722001",3.764,162.089,771.765,60.378,33.562,1031.558
1983,9,"5722001",3.404,168.597,728.348,46.014,31.491,977.854
1984,9,"5722001",3.301,162.813,708.277,470.961,30.21,1375.562
1985,9,"5722001",2.614,154.944,569.904,0,0,727.462
1986,9,"5722001",2.689,153.996,586.632,0,0,743.317
1987,9,"5722001",3.672,172.686,750.236,106.329,32.058,1064.981
1988,9,"5722001",2.491,130.172,526.339,0,0,659.002
1989,9,"5722001",2.896,136.232,616.614,0,6.1,761.842
1990,9,"5722001",2.201,108.887,499.677,0,0,610.765
1991,9,"5722001",2.379,149.954,668.331,0,13.643,834.307
1992,9,"5722001",3.344,165.764,690.595,0,15.998,875.701
1993,9,"5722001",2.654,159.953,569.16,0,0,731.767
1994,9,"5722001",1.971,81.743,435.334,0,0,519.048
1995,9,"5722001",2.107,83.748,490.189,0,0,576.044
1996,9,"5722001",1.913,71.259,440.58,0,0,513.752
1997,9,"5722001",3.069,144.665,754.299,0,25.726,927.759
1998,9,"5722001",1.991,90.203,430.633,0,0,522.827
1999,9,"5722001",2.666,107.664,559.53,0,0,669.86
2000,9,"5722001",3.106,141.534,671.205,0,10.203,826.048
2001,9,"5722001",2.768,151.349,596.702,0,0,750.819
2002,9,"5722001",3.234,171.488,689.853,0,10.011,874.586
2003,9,"5722001",2.144,113.526,476.386,0,0,592.056
2004,9,"5722001",2.546,115.775,544.734,0,0,663.055
2005,9,"5722001",2.749,161.363,660.373,0,0,824.485
2006,9,"5722001",3.026,144.65,589.944,0,0,737.62
2007,9,"5722001",2.73,121.872,556.898,0,0,681.5
2008,9,"5722001",3.006,152.813,613.673,0,0,769.492
2009,9,"5722001",2.446,143.676,594.179,0,1.176,741.477
2010,9,"5722001",2.247,111.814,531.703,0,0,645.764
2011,9,"5722001",2.494,92.938,495.728,0,0,591.16
2012,9,"5722001",1.951,80.255,470.314,0,0,552.52
2013,9,"5722001",1.937,64.842,423.922,0,0,490.701
2014,9,"5722001",1.94,72.77,472.145,0,0,546.855
2015,9,"5722001",2.39,86.167,508.074,0,0,596.631
2016,9,"5722001",2.402,132.452,559.661,0,0,694.515
2017,9,"5722001",2.115,111.993,507.183,0,0,621.291
2018,9,"5722001",1.973,69.551,406.675,0,0,478.199
2019,9,"5722001",1.704,37.629,315.455,0,0,354.788
1981,10,"5722001",2.102,103.611,451.529,0,0,557.242
1982,10,"5722001",2.99,169.392,706.563,0,6.998,885.943
1983,10,"5722001",2.958,175.271,654.336,0,0.193,832.758
1984,10,"5722001",2.76,170.046,738.301,244.68,30.338,1186.125
1985,10,"5722001",2.356,139.971,495.449,0,0,637.776
1986,10,"5722001",2.403,139.514,510.096,0,0,652.013
1987,10,"5722001",3.108,178.965,701.715,0,6.88,890.668
1988,10,"5722001",2.149,118.248,459.501,0,0,579.898
1989,10,"5722001",2.548,129.85,539.351,0,0,671.749
1990,10,"5722001",1.763,98.463,435.291,0,0,535.517
1991,10,"5722001",2.281,147.938,584.561,0,0,734.78
1992,10,"5722001",2.979,164.276,603.583,0,0,770.838
1993,10,"5722001",2.029,144.723,493.547,0,0,640.299
1994,10,"5722001",1.418,74.575,381.313,0,0,457.306
1995,10,"5722001",1.835,77.824,440.297,0,0,519.956
1996,10,"5722001",1.643,65.058,386.418,0,0,453.119
1997,10,"5722001",3.339,147.209,647.728,0,0,798.276
1998,10,"5722001",1.554,81.89,379.281,0,0,462.725
1999,10,"5722001",2.205,97.264,484.595,0,0,584.064
2000,10,"5722001",2.62,136.632,586.318,0,0,725.57
2001,10,"5722001",2.453,136.903,520.037,0,0,659.393
2002,10,"5722001",2.711,167.925,608.806,0,0,779.442
2003,10,"5722001",1.903,102.802,414.432,0,0,519.137
2004,10,"5722001",1.632,106.958,489.082,0,0.788,598.46
2005,10,"5722001",2.72,146.466,572.717,0,0,721.903
2006,10,"5722001",2.274,130.853,512.396,0,0,645.523
2007,10,"5722001",1.962,110.139,482.459,0,0,594.56
2008,10,"5722001",2.335,138.046,532.036,0,0,672.417
2009,10,"5722001",2.433,130.874,514.004,0,0,647.311
2010,10,"5722001",2.032,103.456,471.606,0,0,577.094
2011,10,"5722001",1.907,86.733,442.256,0,0,530.896
2012,10,"5722001",1.776,73.212,412.196,0,0,487.184
2013,10,"5722001",1.69,58.769,368.254,0,0,428.713
2014,10,"5722001",2.025,65.788,407.864,0,0,475.677
2015,10,"5722001",2.069,79.275,447.515,0,0,528.859
2016,10,"5722001",2.229,119.651,480.764,0,0,602.644
2017,10,"5722001",2.178,101.284,441.595,0,0,545.057
2018,10,"5722001",1.702,63.212,354.088,0,0,419.002
2019,10,"5722001",1.29,34.596,279.453,0,0,315.339
1981,11,"5722001",1.397,94.563,405.131,0,0,501.091
1982,11,"5722001",2.395,162.036,631.665,0,0,796.096
1983,11,"5722001",2.164,159.548,583.069,0,0,744.781
1984,11,"5722001",3.169,175.976,760.71,17.675,33.878,991.408
1985,11,"5722001",1.802,128.818,448.21,0,0,578.83
1986,11,"5722001",1.963,129.122,460.931,0,0,592.016
1987,11,"5722001",2.247,168.722,624.578,0,0,795.547
1988,11,"5722001",1.53,107.876,407.215,0,0,516.621
1989,11,"5722001",1.532,119.222,484.447,0,0,605.201
1990,11,"5722001",1.378,89.831,387.098,0,0,478.307
1991,11,"5722001",2.042,137.294,529.376,0,0,668.712
1992,11,"5722001",1.935,150.337,539.266,0,0,691.538
1993,11,"5722001",1.644,132.03,441.636,0,0,575.31
1994,11,"5722001",1.248,68.517,346.244,0,0,416.009
1995,11,"5722001",1.417,70.864,392.592,0,0,464.873
1996,11,"5722001",1.647,59.496,344.454,0,0,405.597
1997,11,"5722001",2.401,140.531,596.199,0,0.896,740.027
1998,11,"5722001",1.194,74.718,336.924,0,0,412.836
1999,11,"5722001",1.49,89.742,438.799,0,0,530.031
2000,11,"5722001",2.055,124.647,518.504,0,0,645.206
2001,11,"5722001",1.695,124.917,463.498,0,0,590.11
2002,11,"5722001",1.973,153.196,543.546,0,0,698.715
2003,11,"5722001",1.362,93.593,368.772,0,0,463.727
2004,11,"5722001",1.614,98.295,434.736,0,0,534.645
2005,11,"5722001",1.687,135.304,514.442,0,0,651.433
2006,11,"5722001",1.486,121.782,470.858,0,0,594.126
2007,11,"5722001",1.592,101.384,434.412,0,0,537.388
2008,11,"5722001",1.642,127.625,481.622,0,0,610.889
2009,11,"5722001",1.807,119.394,457.428,0,0,578.629
2010,11,"5722001",1.734,94.847,423.105,0,0,519.686
2011,11,"5722001",1.242,78.874,391.788,0,0,471.904
2012,11,"5722001",1.348,67.381,371.984,0,0,440.713
2013,11,"5722001",1.216,55.233,346.182,0,0,402.631
2014,11,"5722001",1.228,60.118,363.6,0,0,424.946
2015,11,"5722001",1.58,72.084,394.135,0,0,467.799
2016,11,"5722001",1.731,111.077,436.625,0,0,549.433
2017,11,"5722001",1.349,92.42,392.52,0,0,486.289
2018,11,"5722001",1.246,57.866,315.242,0,0,374.354
2019,11,"5722001",1.029,31.458,246.107,0,0,278.594
1981,12,"5722001",1.123,88.519,392.464,0,0,482.106
1982,12,"5722001",1.555,146.395,570.815,0,0,718.765
1983,12,"5722001",1.036,147.138,549.683,0,3.458,701.315
1984,12,"5722001",1.877,181.203,703.177,0,3.135,889.392
1985,12,"5722001",0.956,116.369,406.63,0,0,523.955
1986,12,"5722001",0.938,119.576,433.229,0,0,553.743
1987,12,"5722001",1.647,154.475,568.84,0,0,724.962
1988,12,"5722001",1.012,97.452,369.301,0,0,467.765
1989,12,"5722001",1.18,110.28,454.151,0,0.154,565.765
1990,12,"5722001",0.978,81.176,348.34,0,0,430.494
1991,12,"5722001",1.349,125.79,485.385,0,0,612.524
1992,12,"5722001",1.43,135.814,484.547,0,0,621.791
1993,12,"5722001",1.141,119.562,399.915,0,0,520.618
1994,12,"5722001",0.868,61.897,312.959,0,0,375.724
1995,12,"5722001",0.99,64.015,354.326,0,0,419.331
1996,12,"5722001",0.873,53.887,311.196,0,0,365.956
1997,12,"5722001",1.544,128.42,542.082,0,0,672.046
1998,12,"5722001",0.811,69.207,325.614,0,0,395.632
1999,12,"5722001",1.099,81.069,397.825,0,0,479.993
2000,12,"5722001",1.187,118.991,496.292,0,0,616.47
2001,12,"5722001",1.166,113.639,423.072,0,0,537.877
2002,12,"5722001",1.398,138.527,490.396,0,0,630.321
2003,12,"5722001",0.764,86.506,353.047,0,0.007,440.324
2004,12,"5722001",0.955,92.722,418.566,0,0,512.243
2005,12,"5722001",1.26,122.318,467.09,0,0,590.668
2006,12,"5722001",1.201,113.877,451.668,0,0.49,567.236
2007,12,"5722001",1.054,94.526,412.182,0,0,507.762
2008,12,"5722001",1.365,115.465,434.312,0,0,551.142
2009,12,"5722001",1.182,107.855,411.182,0,0,520.219
2010,12,"5722001",1.066,86.367,388.769,0,0,476.202
2011,12,"5722001",1.092,71.251,351.146,0,0,423.489
2012,12,"5722001",0.689,61.178,341.12,0,0,402.987
2013,12,"5722001",0.673,50.452,320.683,0,0,371.808
2014,12,"5722001",0.895,54.624,329.229,0,0,384.748
2015,12,"5722001",1.062,65.125,354.971,0,0,421.158
2016,12,"5722001",1.057,100.578,397.053,0,0,498.688
2017,12,"5722001",0.991,83.489,354.8,0,0,439.28
2018,12,"5722001",0.765,52.283,284.735,0,0,337.783
2019,12,"5722001",0.682,28.418,220.318,0,0,249.418
1981,1,"5722002",0.139,50.448,19.991,0,0,70.578
1982,1,"5722002",0.194,22.807,17.685,0,0,40.686
1983,1,"5722002",0.171,99.034,34.724,0,0,133.929
1984,1,"5722002",0.252,60.428,35.819,0,0,96.499
1985,1,"5722002",0.108,100.881,27.188,0,0,128.177
1986,1,"5722002",0.324,28.299,38.819,0,0,67.442
1987,1,"5722002",0.24,41.06,41.771,0.841,0,83.912
1988,1,"5722002",0.101,86.49,13.543,0,0,100.134
1989,1,"5722002",0,22.266,12.546,10.403,0,45.215
1990,1,"5722002",0.167,48.155,34.95,1.45,0,84.722
1991,1,"5722002",0.277,33.753,53.324,0.652,0,88.006
1992,1,"5722002",0,70.869,73.83,15.012,0,159.711
1993,1,"5722002",0.516,69.3,63.223,0,0,133.039
1994,1,"5722002",0.3,35.757,47.448,0,0,83.505
1995,1,"5722002",0.264,24.392,41.221,0,0,65.877
1996,1,"5722002",0.363,34.612,39.561,0,0,74.536
1997,1,"5722002",0.081,11.889,9.583,0,0,21.553
1998,1,"5722002",0.369,81.295,62.568,0,0,144.232
1999,1,"5722002",0.206,11.3,23.42,0,0,34.926
2000,1,"5722002",0.185,35.68,22.292,0,0,58.157
2001,1,"5722002",0,58.222,31.792,5.952,0,95.966
2002,1,"5722002",0.142,47.819,23.828,0,0,71.789
2003,1,"5722002",0.07,58.697,9.987,0,0,68.754
2004,1,"5722002",0.319,27.051,51.803,2.63,0,81.803
2005,1,"5722002",0.305,34.082,38.722,0,0,73.109
2006,1,"5722002",0.143,57.116,14.581,0,0,71.84
2007,1,"5722002",0.2,52.639,31.939,0,0,84.778
2008,1,"5722002",0.124,37.272,38.634,5.541,0,81.571
2009,1,"5722002",0.075,48.029,8.656,0,0,56.76
2010,1,"5722002",0.113,43.448,12.175,0,0,55.736
2011,1,"5722002",0.091,23.279,13.243,0,0,36.613
2012,1,"5722002",0.153,24.47,28.588,4.668,0,57.879
2013,1,"5722002",0.108,20.256,15.423,0,0,35.787
2014,1,"5722002",0.152,20.499,22.395,0,0,43.046
2015,1,"5722002",0.077,22.564,7.861,0,0,30.502
2016,1,"5722002",0.891,97.567,118.424,0,0,216.882
2017,1,"5722002",0.294,36.836,38.106,0,0,75.236
2018,1,"5722002",0.118,23.307,14.838,0,0,38.263
2019,1,"5722002",0.049,17.421,6,0,0,23.47
1981,2,"5722002",0,66.956,89.473,33.922,0.784,191.135
1982,2,"5722002",0.407,47.48,89.466,18.622,0,155.975
1983,2,"5722002",0,86.712,61.259,14.872,0,162.843
1984,2,"5722002",0.296,64.342,76.194,26.832,0,167.664
1985,2,"5722002",0.126,83.884,47.244,0,0,131.254
1986,2,"5722002",0.336,58.353,107.068,72.028,0,237.785
1987,2,"5722002",0.376,43.278,68.185,16.744,0,128.583
1988,2,"5722002",0.064,69.008,21.752,0,0,90.824
1989,2,"5722002",0.235,24.332,48.511,0,0,73.078
1990,2,"5722002",0,43.179,51.563,3.301,0,98.043
1991,2,"5722002",0.655,68.694,116.933,0,0,186.282
1992,2,"5722002",0,104.652,117.107,29.874,0,251.633
1993,2,"5722002",0,107.989,117.453,25.323,0,250.765
1994,2,"5722002",0.284,38.657,69.824,4.324,0,113.089
1995,2,"5722002",0.268,20.713,40.133,0,0,61.114
1996,2,"5722002",0.108,28.065,36.395,0,0,64.568
1997,2,"5722002",0.305,23.419,72.318,29.256,0,125.298
1998,2,"5722002",0.251,72.97,71.102,1.779,0,146.102
1999,2,"5722002",0.149,11.088,35.016,6.657,0,52.91
2000,2,"5722002",0.209,33.563,46.823,3.035,0,83.63
2001,2,"5722002",0,70.422,86.9,11.649,0,168.971
2002,2,"5722002",0.395,75.719,106.018,30.798,1.008,213.938
2003,2,"5722002",0.337,57.906,70.246,2.584,0,131.073
2004,2,"5722002",0.173,24.052,52.476,4.2,0,80.901
2005,2,"5722002",0.372,47.104,79.987,28.476,0,155.939
2006,2,"5722002",0.082,45.512,17.026,0,0,62.62
2007,2,"5722002",0,43.414,38.141,7.43,0,88.985
2008,2,"5722002",0,99.683,127.848,25.742,0,253.273
2009,2,"5722002",0.119,39.075,29.569,0.067,0,68.83
2010,2,"5722002",0.128,36.764,33.388,8.701,0,78.981
2011,2,"5722002",0.064,18.461,11.859,0,0,30.384
2012,2,"5722002",0.43,34.308,76.135,0,0,110.873
2013,2,"5722002",0.251,28.296,69.837,34.107,0,132.491
2014,2,"5722002",0.127,21.351,48.18,2.667,0,72.325
2015,2,"5722002",0.031,17.845,6.682,0,0,24.558
2016,2,"5722002",0.304,109.767,118.857,11.21,0,240.138
2017,2,"5722002",0.242,44.931,76.33,22.022,0,143.525
2018,2,"5722002",0.108,20.782,34.916,0,0,55.806
2019,2,"5722002",0,16.109,34.643,6.833,0,57.585
1981,3,"5722002",0.3,61.222,90.679,33.99,0,186.191
1982,3,"5722002",0.545,158.079,150.558,196.489,8.819,514.49
1983,3,"5722002",0,83.167,84.239,83.329,0,250.735
1984,3,"5722002",0.243,65.193,90.544,79.121,0,235.101
1985,3,"5722002",0,71.166,54.8,5.687,0,131.653
1986,3,"5722002",0.488,133.471,150.951,65.747,0,350.657
1987,3,"5722002",0,60.201,98.351,0,0,158.552
1988,3,"5722002",0.117,56.19,29.244,0.156,0,85.707
1989,3,"5722002",0,25.015,59.084,12.892,0,96.991
1990,3,"5722002",0.286,47.065,73.702,0,0,121.053
1991,3,"5722002",0.48,85.529,123.255,71.534,0,280.798
1992,3,"5722002",0,129.527,131.403,124.681,0,385.611
1993,3,"5722002",0.532,143.661,132.343,0.09,0,276.626
1994,3,"5722002",0,38.267,76.033,26.224,0,140.524
1995,3,"5722002",0.276,46.181,92.448,18.923,0,157.828
1996,3,"5722002",0.171,26.374,53.867,5.837,0,86.249
1997,3,"5722002",0,120.482,146.775,143.28,0,410.537
1998,3,"5722002",0,64.574,76.724,15.092,0,156.39
1999,3,"5722002",0.147,17.272,59.58,30.543,0,107.542
2000,3,"5722002",0.626,102.098,140.31,106.623,23.784,373.441
2001,3,"5722002",0.413,65.164,88.996,0,0,154.573
2002,3,"5722002",0,111.088,130.57,91.013,0,332.671
2003,3,"5722002",0.458,80.18,100.027,0,0,180.665
2004,3,"5722002",0.214,29.188,70.312,17.442,0,117.156
2005,3,"5722002",0.659,143.457,140.783,46.024,8.211,339.134
2006,3,"5722002",0.322,51.132,71.255,0,0,122.709
2007,3,"5722002",0.416,58.425,92.145,65.654,0,216.64
2008,3,"5722002",0.532,114.964,136.358,56.26,0,308.114
2009,3,"5722002",0,52.888,85.267,32.137,0,170.292
2010,3,"5722002",0.244,45.059,76.957,51.167,0,173.427
2011,3,"5722002",0,18.065,39.412,45.612,0,103.089
2012,3,"5722002",0.555,64.858,110.831,0,4.063,180.307
2013,3,"5722002",0,45.342,94.606,22.804,0,162.752
2014,3,"5722002",0,26.144,69.104,67.636,0,162.884
2015,3,"5722002",0.028,14.235,6.575,0,0,20.838
2016,3,"5722002",0.512,114.226,123.763,41.317,0,279.818
2017,3,"5722002",0.446,61.061,99.784,28.844,0,190.135
2018,3,"5722002",0.14,23.662,58.654,13.914,0,96.37
2019,3,"5722002",0,23.608,64.695,26.967,0,115.27
1981,4,"5722002",0.516,58.051,94.228,53.998,0,206.793
1982,4,"5722002",0.607,227.956,150.121,208.393,0,587.077
1983,4,"5722002",0,94.56,112.657,190.832,0,398.049
1984,4,"5722002",0,108.467,122.534,358.655,0,589.656
1985,4,"5722002",0,67.199,78.304,40.898,0,186.401
1986,4,"5722002",0.519,148.228,139.998,18.451,0,307.196
1987,4,"5722002",0.525,138.99,149.885,158.42,0,447.82
1988,4,"5722002",0,57.077,71.269,21.821,0,150.167
1989,4,"5722002",0.237,36.117,83.688,90.788,0,210.83
1990,4,"5722002",0.248,39.313,72.884,31.242,0,143.687
1991,4,"5722002",0,125.117,141.025,137.589,0,403.731
1992,4,"5722002",0,106.922,128.399,159.521,0,394.842
1993,4,"5722002",0.583,141.281,133.146,16.167,0,291.177
1994,4,"5722002",0,80.655,122.182,36.894,0,239.731
1995,4,"5722002",0,43.622,97.708,97.743,0,239.073
1996,4,"5722002",0.318,25.522,60.081,0,0,85.921
1997,4,"5722002",0.413,158.977,149.239,80.704,15.685,405.018
1998,4,"5722002",0.429,57.544,77.608,0,0,135.581
1999,4,"5722002",0.383,20.341,69.911,36.86,0,127.495
2000,4,"5722002",0.54,116.644,136.294,119.995,0,373.473
2001,4,"5722002",0.719,121.945,134.282,108.864,5.253,371.063
2002,4,"5722002",0,117.131,133.966,151.721,0,402.818
2003,4,"5722002",0.457,78.361,106.411,29.241,0,214.47
2004,4,"5722002",0.348,39.244,87.733,35.588,0,162.913
2005,4,"5722002",0.69,164.591,139.708,7.502,0,312.491
2006,4,"5722002",0,145.123,143.744,64.54,0,353.407
2007,4,"5722002",0.462,68.676,110.959,134.445,0,314.542
2008,4,"5722002",0.396,110.792,133.771,75.913,0,320.872
2009,4,"5722002",0,44.244,83.897,58.863,0,187.004
2010,4,"5722002",0,35.636,75.666,88.047,0,199.349
2011,4,"5722002",0,18.47,53.654,94.358,0,166.482
2012,4,"5722002",0.34,59.871,104.468,0,0,164.679
2013,4,"5722002",0,44.595,95.078,23.785,0,163.458
2014,4,"5722002",0.567,38.844,89.911,66.309,0.231,195.862
2015,4,"5722002",0.246,23.444,68.601,21.806,0,114.097
2016,4,"5722002",0,117.359,126.827,82.992,0,327.178
2017,4,"5722002",0.314,67.514,104.785,22.068,0,194.681
2018,4,"5722002",0.222,31.914,78.879,28.161,0,139.176
2019,4,"5722002",0.405,34.468,83.183,3.6,0,121.656
1981,5,"5722002",0,73.325,103.98,51.672,0,228.977
1982,5,"5722002",1.305,285.069,146.813,171.658,2.446,607.291
1983,5,"5722002",0,96.066,116.936,233.596,0,446.598
1984,5,"5722002",0.524,93.46,119.744,393.142,0,606.87
1985,5,"5722002",0,54.792,74.887,40.583,0,170.262
1986,5,"5722002",1.01,167.966,135.143,33.612,0,337.731
1987,5,"5722002",0.672,194.508,148.812,257.044,0,601.036
1988,5,"5722002",0.421,67.161,95.314,40.271,0,203.167
1989,5,"5722002",0.507,81.809,122.431,151.662,0,356.409
1990,5,"5722002",0,64.931,112.3,1.093,6.395,184.719
1991,5,"5722002",1.14,119.793,132.695,125.294,0,378.922
1992,5,"5722002",0,94.411,125.005,205.228,0,424.644
1993,5,"5722002",0,129.862,121.691,18.99,0,270.543
1994,5,"5722002",0,81.951,118.061,20.626,0,220.638
1995,5,"5722002",0.787,52.793,105.602,121.395,0,280.577
1996,5,"5722002",0,33.087,79.765,37.457,0,150.309
1997,5,"5722002",1.127,216.619,151.15,45.115,32.805,446.816
1998,5,"5722002",0.537,47.047,70.502,0,0,118.086
1999,5,"5722002",0.488,49.059,100.751,64.769,0,215.067
2000,5,"5722002",0.504,104.768,127.386,116.723,0,349.381
2001,5,"5722002",0.663,173.666,140.2,100.839,0,415.368
2002,5,"5722002",0.533,161.185,141.572,149.771,0,453.061
2003,5,"5722002",0.805,83.818,108.331,0,0,192.954
2004,5,"5722002",0.937,56.454,102.89,37.454,0,197.735
2005,5,"5722002",0,227.222,148.227,61.062,0,436.511
2006,5,"5722002",0,146.535,134.847,87.95,0,369.332
2007,5,"5722002",0.659,57.444,110.358,159.729,0,328.19
2008,5,"5722002",0.832,130.835,142.002,155.786,0,429.455
2009,5,"5722002",0.752,92.899,118.11,65.398,0,277.159
2010,5,"5722002",0.326,37.15,80.537,76.645,0,194.658
2011,5,"5722002",0.461,26.503,74.523,141.968,0,243.455
2012,5,"5722002",0.78,63.618,106.396,13.773,0,184.567
2013,5,"5722002",0.87,73.873,112.623,12.942,0,200.308
2014,5,"5722002",0.661,56.378,102.547,53.733,0,213.319
2015,5,"5722002",1.159,86.96,121.855,4.723,3.723,218.42
2016,5,"5722002",0.817,153.904,130.873,1.231,0,286.825
2017,5,"5722002",0.725,63.547,104.681,47.262,0,216.215
2018,5,"5722002",0,47.985,94.254,6.276,0,148.515
2019,5,"5722002",0.443,30.727,74.697,0,0,105.867
1981,6,"5722002",1.265,104.262,112.25,0,0,217.777
1982,6,"5722002",0,349.693,142.264,91.757,2.655,586.369
1983,6,"5722002",0.835,86.731,112.105,251.797,0,451.468
1984,6,"5722002",1.067,126.171,125.433,387.843,0,640.514
1985,6,"5722002",1.131,92.604,106.388,0,0,200.123
1986,6,"5722002",1.082,167.615,121.875,0,0,290.572
1987,6,"5722002",0.617,183.478,135.044,248.542,0,567.681
1988,6,"5722002",0.941,73.621,101.51,35.526,0,211.598
1989,6,"5722002",1.369,105.248,121.625,152.756,0,380.998
1990,6,"5722002",1.706,98.669,119.126,0,2.256,221.757
1991,6,"5722002",0,186.411,134.153,42.845,0,363.409
1992,6,"5722002",1.203,125.7,123.4,160.266,0,410.569
1993,6,"5722002",0.575,123.645,115.859,20.3,0,260.379
1994,6,"5722002",0.783,89.441,103.41,0.691,0,194.325
1995,6,"5722002",1.008,75.81,108.731,87.138,0,272.687
1996,6,"5722002",1.05,49.64,89.886,0,0,140.576
1997,6,"5722002",1.005,268.31,136.761,0,0,406.076
1998,6,"5722002",0.682,48.537,77.367,0.428,0,127.014
1999,6,"5722002",1.046,76.667,110.918,110.353,0.709,299.693
2000,6,"5722002",1.291,126.96,126.216,151.326,0,405.793
2001,6,"5722002",0,165.796,128.189,75.333,0,369.318
2002,6,"5722002",1.288,162.707,128.068,139.847,0,431.91
2003,6,"5722002",1.148,87.427,101.315,0,0,189.89
2004,6,"5722002",1.177,95.374,108.387,0,0,204.938
2005,6,"5722002",0.988,196.985,134.352,81.869,0,414.194
2006,6,"5722002",1.467,192.619,132.243,0,0,326.329
2007,6,"5722002",1.273,73.543,108.956,110.601,0,294.373
2008,6,"5722002",1.046,145.738,129.251,109.123,0,385.158
2009,6,"5722002",0,118.905,126.903,104.561,0,350.369
2010,6,"5722002",0.394,41.937,83.559,65.739,0,191.629
2011,6,"5722002",1.352,81.077,113.675,27.003,1.728,224.835
2012,6,"5722002",0.539,60.069,88.866,0.005,0,149.479
2013,6,"5722002",0.564,80.885,112.489,15.87,0,209.808
2014,6,"5722002",0.846,62.042,99.45,59.491,0,221.829
2015,6,"5722002",1.308,105.62,118.848,15.426,0.408,241.61
2016,6,"5722002",1.179,123.379,99.674,0,0,224.232
2017,6,"5722002",0,84.093,105.582,14.211,0,203.886
2018,6,"5722002",0.813,67.502,100.819,0.344,0,169.478
2019,6,"5722002",0.477,27.802,66.018,1.195,0,95.492
1981,7,"5722002",1.336,85.077,85.316,0,0,171.729
1982,7,"5722002",1.794,355.965,132.769,2.939,9.014,502.481
1983,7,"5722002",2.003,184.292,127.859,62.957,6.176,383.287
1984,7,"5722002",2.143,228.422,134.519,193.594,6.423,565.101
1985,7,"5722002",0.859,95.793,95.704,0,0,192.356
1986,7,"5722002",0.923,137.967,89.524,0.322,0,228.736
1987,7,"5722002",1.612,248.447,132.504,119.881,5.742,508.186
1988,7,"5722002",1.161,77.349,86.049,0,0,164.559
1989,7,"5722002",1.577,171.469,119.011,0,0,292.057
