"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2005,6,"5710001",0,77.903,147.916,902.695,0,1128.514
2006,6,"5710001",0,132.759,162.479,638.286,0,933.524
2007,6,"5710001",0.569,99.05,148.65,468.235,0,716.504
2008,6,"5710001",0,90.714,156.241,614.412,0,861.367
2009,6,"5710001",0,92.72,136.468,484.814,0,714.002
2010,6,"5710001",0,65.14,98.985,314.766,0,478.891
2011,6,"5710001",0,99.774,153.152,297.749,0,550.675
2012,6,"5710001",0,81.696,132.337,324.669,0,538.702
2013,6,"5710001",0,99.198,150.24,352.599,0,602.037
2014,6,"5710001",0,59.072,119.177,475.524,0,653.773
2015,6,"5710001",0,67.991,111.437,460.012,0,639.44
2016,6,"5710001",0,193.304,219.264,378.897,0,791.465
2017,6,"5710001",0,138.854,184.856,324.541,0,648.251
2018,6,"5710001",0,87.611,132.177,321.985,0,541.773
2019,6,"5710001",0,92.396,128.491,185.605,0,406.492
1981,7,"5710001",1.153,165.162,209.741,413.477,17.49,807.023
1982,7,"5710001",0,133.027,183.186,1264.334,0,1580.547
1983,7,"5710001",0.996,216.381,272.422,498.592,1.578,989.969
1984,7,"5710001",1.219,207.9,217.549,737.978,5.796,1170.442
1985,7,"5710001",0,133.726,203.507,409.438,0,746.671
1986,7,"5710001",0,172.165,208.112,640.253,0,1020.53
1987,7,"5710001",0,136.401,187.949,912.522,0,1236.872
1988,7,"5710001",0,116.444,186.403,341.351,0,644.198
1989,7,"5710001",0.71,124.14,157.226,436.594,0,718.67
1990,7,"5710001",0,140.066,183.104,307.414,0,630.584
1991,7,"5710001",0,156.413,207.005,536.217,0,899.635
1992,7,"5710001",0.976,139.061,188.357,615.037,0,943.431
1993,7,"5710001",0,193.137,208.215,441.706,0,843.058
1994,7,"5710001",0,166.178,206.095,382.668,0,754.941
1995,7,"5710001",1.22,118.252,171.984,453.666,7.544,752.666
1996,7,"5710001",0,126.614,167.341,131.402,0,425.357
1997,7,"5710001",0,64.452,131.851,933.285,0,1129.588
1998,7,"5710001",0,230.119,234.797,21.206,30.299,516.421
1999,7,"5710001",0,121.405,158.504,376.338,0,656.247
2000,7,"5710001",0,142.333,174.778,559.748,7.94,884.799
2001,7,"5710001",1.2,223.436,207.035,463.695,5.562,900.928
2002,7,"5710001",0.904,162.048,187.315,691.243,0,1041.51
2003,7,"5710001",1.048,198.991,198.804,204.542,10.949,614.334
2004,7,"5710001",0,121.722,177.595,311.66,0,610.977
2005,7,"5710001",0,112.543,176.53,865.042,0,1154.115
2006,7,"5710001",0,182.749,201.335,629.134,0,1013.218
2007,7,"5710001",0,172.434,194.464,359.268,0,726.166
2008,7,"5710001",0.827,111.711,176.678,593.721,0,882.937
2009,7,"5710001",1.18,141.918,185.136,393.546,22.971,744.751
2010,7,"5710001",0.819,139.125,162.51,189.557,0,492.011
2011,7,"5710001",1.18,147.905,190.124,217.104,4.384,560.697
2012,7,"5710001",0,77.523,141.658,386.615,0,605.796
2013,7,"5710001",0,150.145,186.512,269.116,1.148,606.921
2014,7,"5710001",0,184.576,207.967,233.048,23.705,649.296
2015,7,"5710001",0,68.362,123.305,569.822,0,761.489
2016,7,"5710001",0,257.821,248.021,316.719,0,822.561
2017,7,"5710001",0,138.064,197.306,350.602,0,685.972
2018,7,"5710001",0,107.935,157.053,355.798,0,620.786
2019,7,"5710001",1.16,179.174,188.508,39.812,2.6,411.254
1981,8,"5710001",0,356.5,270.741,81.017,34.341,742.599
1982,8,"5710001",1.241,238.482,228.31,1088.596,11.226,1567.855
1983,8,"5710001",1.738,395.287,313.311,69.572,109.276,889.184
1984,8,"5710001",1.369,320.515,267.567,499.328,63.369,1152.148
1985,8,"5710001",1.209,276.423,268.697,63.555,84.022,693.906
1986,8,"5710001",0,327.183,261.75,383.803,11.537,984.273
1987,8,"5710001",1.865,314.231,275.635,442.383,118.252,1152.366
1988,8,"5710001",0,313.292,253.194,0,0,566.486
1989,8,"5710001",1.017,299.9,250.708,34.58,65.918,652.123
1990,8,"5710001",1.559,278.674,247.072,0,53.44,580.745
1991,8,"5710001",1.858,328.786,279.498,155.926,89.726,855.794
1992,8,"5710001",1.305,311.447,258.232,344.757,27.712,943.453
1993,8,"5710001",0,347.855,258.47,202.532,0,808.857
1994,8,"5710001",1.387,335.481,271.997,0,65.957,674.822
1995,8,"5710001",0,325.055,266.814,0,82.361,674.23
1996,8,"5710001",2.331,197.376,181.465,0,0,381.172
1997,8,"5710001",1.158,213.739,213.513,717.623,8.418,1154.451
1998,8,"5710001",1.447,247.904,211.872,0,0,461.223
1999,8,"5710001",0.95,291.099,247.408,0,61.995,601.452
2000,8,"5710001",1.404,245.659,229.431,408.55,32.469,917.513
2001,8,"5710001",1.775,365.128,264.883,186.856,47.329,865.971
2002,8,"5710001",0,281.828,245.393,457.477,28.795,1013.493
2003,8,"5710001",1.593,348.92,242.367,0,0,592.88
2004,8,"5710001",1.762,234.676,236.933,153.44,34.068,660.879
2005,8,"5710001",1.107,299.928,263.008,482.108,64.617,1110.768
2006,8,"5710001",1.774,338.464,270.73,262.546,77.035,950.549
2007,8,"5710001",1.618,320.048,259.905,0,66.458,648.029
2008,8,"5710001",2.106,296.16,284.856,0,184.865,767.987
2009,8,"5710001",1.042,287.071,240.828,195.021,18.432,742.394
2010,8,"5710001",1.051,263.375,220.37,0,0,484.796
2011,8,"5710001",1.837,277.727,228.438,0,0,508.002
2012,8,"5710001",0.918,271.33,234.699,46.426,18.822,572.195
2013,8,"5710001",1.183,315.695,247.264,0,0,564.142
2014,8,"5710001",0,332.198,250.54,14.371,0,597.109
2015,8,"5710001",1.106,167.737,188.657,431.538,0.255,789.293
2016,8,"5710001",1.41,429.187,288.537,0,14.027,733.161
2017,8,"5710001",1.461,284.358,252.523,108.379,23.696,670.417
2018,8,"5710001",0.938,286.294,241.882,29.931,34.627,593.672
2019,8,"5710001",1.869,178.66,168.572,0,0,349.101
1981,9,"5710001",2.253,374.483,242.853,0,0,619.589
1982,9,"5710001",1.948,428.375,306.768,456.467,177.606,1371.164
1983,9,"5710001",2.251,442.796,267.377,0,0,712.424
1984,9,"5710001",2.033,494.039,311.675,0,140.119,947.866
1985,9,"5710001",2.301,334.165,232.816,0,0,569.282
1986,9,"5710001",1.482,499.377,281.164,0,3.889,785.912
1987,9,"5710001",1.892,489.009,309.468,0,115.517,915.886
1988,9,"5710001",2.434,274.603,208.414,0,0,485.451
1989,9,"5710001",2.071,330.966,216.167,0,0,549.204
1990,9,"5710001",2.329,303.092,198.04,0,0,503.461
1991,9,"5710001",1.367,478.607,281.665,0,3.709,765.348
1992,9,"5710001",2.629,486.78,268.288,0,3.481,761.178
1993,9,"5710001",2.47,431.236,250.606,0,0,684.312
1994,9,"5710001",2.719,335.744,206.947,0,0,545.41
1995,9,"5710001",2.333,363.492,211.162,0,0,576.987
1996,9,"5710001",1.777,180.171,143.845,0,0,325.793
1997,9,"5710001",1.971,408.57,310.118,0,247.846,968.505
1998,9,"5710001",2.249,227.564,162.346,0,0,392.159
1999,9,"5710001",2.645,304.153,196.175,0,0,502.973
2000,9,"5710001",2.446,434.12,259.474,0,18.783,714.823
2001,9,"5710001",2.329,457.812,237.023,0,0,697.164
2002,9,"5710001",2.423,463.072,284.314,0,69.972,819.781
2003,9,"5710001",2.372,308.836,201.938,0,0,513.146
2004,9,"5710001",2.403,324.417,226.03,0,0,552.85
2005,9,"5710001",2.184,477.56,284.282,0,83.678,847.704
2006,9,"5710001",3.231,483.611,259.649,0,0,746.491
2007,9,"5710001",2.647,341.495,212.617,0,0,556.759
2008,9,"5710001",2.664,374.39,220.858,0,0,597.912
2009,9,"5710001",1.859,378.535,232.252,0,0,612.646
2010,9,"5710001",1.917,252.239,200.933,0,0,455.089
2011,9,"5710001",2.822,239.114,171.706,0,0,413.642
2012,9,"5710001",1.306,309.314,226.185,0,0,536.805
2013,9,"5710001",2.321,271.413,190.481,0,0,464.215
2014,9,"5710001",1.616,302.046,219.19,0,0,522.852
2015,9,"5710001",1.727,368.457,261.667,0,43.528,675.379
2016,9,"5710001",1.556,385.206,253.337,0,0,640.099
2017,9,"5710001",1.623,323.313,225.366,0,0,550.302
2018,9,"5710001",2.375,296.079,213.023,0,0,511.477
2019,9,"5710001",2.038,152.154,119.523,0,0,273.715
1981,10,"5710001",2.634,316.488,183.096,0,0,502.218
1982,10,"5710001",1.199,580.376,318.547,0,123.38,1023.502
1983,10,"5710001",2.26,386.492,209.945,0,0,598.697
1984,10,"5710001",1.305,529.244,264.056,0,0,794.605
1985,10,"5710001",2.354,280.393,167.39,0,0,450.137
1986,10,"5710001",2.541,415.826,226.423,0,0,644.79
1987,10,"5710001",1.906,483.655,265.504,0,0,751.065
1988,10,"5710001",2.26,252.16,156.953,0,0,411.373
1989,10,"5710001",2.419,284.1,158.805,0,0,445.324
1990,10,"5710001",1.347,259.476,144.709,0,0,405.532
1991,10,"5710001",1.868,417.656,216.79,0,0,636.314
1992,10,"5710001",2.89,414.925,196.891,0,0,614.706
1993,10,"5710001",1.934,360.052,179.317,0,0,541.303
1994,10,"5710001",1.103,288.847,148.857,0,0,438.807
1995,10,"5710001",1.872,315.182,162.838,0,0,479.892
1996,10,"5710001",1.221,159.266,106.763,0,0,267.25
1997,10,"5710001",3.067,486.247,229.607,0,0,718.921
1998,10,"5710001",1.353,217.31,135.453,0,0,354.116
1999,10,"5710001",1.655,249.441,132.571,0,0,383.667
2000,10,"5710001",2.6,382.7,194.292,0,0,579.592
2001,10,"5710001",2.594,391.824,177.663,0,0,572.081
2002,10,"5710001",2.274,452.95,222.738,0,0,677.962
2003,10,"5710001",2.029,262.12,139.348,0,0,403.497
2004,10,"5710001",0,279.274,168.841,14.839,0,462.954
2005,10,"5710001",2.855,467.592,211.161,0,0,681.608
2006,10,"5710001",2.281,407.27,190.191,0,0,599.742
2007,10,"5710001",1.619,290.558,149.011,0,0,441.188
2008,10,"5710001",1.975,324.956,160.359,0,0,487.29
2009,10,"5710001",2.386,319.532,163.992,0,0,485.91
2010,10,"5710001",1.786,231.278,154.033,0,0,387.097
2011,10,"5710001",1.609,220.89,129.444,0,0,351.943
2012,10,"5710001",2.147,275.188,171.117,0,0,448.452
2013,10,"5710001",1.848,240.973,137.451,0,0,380.272
2014,10,"5710001",2.395,250.137,148.537,0,0,401.069
2015,10,"5710001",2.305,359.428,213.24,0,0,574.973
2016,10,"5710001",2.222,320.042,181.611,0,0,503.875
2017,10,"5710001",2.664,289.13,170.932,0,0,462.726
2018,10,"5710001",2.148,253.569,149.584,0,0,405.301
2019,10,"5710001",1.232,137.728,88.469,0,0,227.429
1981,11,"5710001",1.239,272.273,145.476,0,0,418.988
1982,11,"5710001",1.395,581.454,283.396,0,0,866.245
1983,11,"5710001",1.496,321.301,157.299,0,0,480.096
1984,11,"5710001",2.653,441.71,207.86,0,0,652.223
1985,11,"5710001",1.58,254.579,139.154,0,0,395.313
1986,11,"5710001",2.426,362.336,175.835,0,0,540.597
1987,11,"5710001",1.801,413.761,216.898,0,0,632.46
1988,11,"5710001",1.187,213.039,114.483,0,0,328.709
1989,11,"5710001",0.795,252.279,130.029,0,0,383.103
1990,11,"5710001",0.995,224.812,113.289,0,0,339.096
1991,11,"5710001",1.975,362.24,172.271,0,0,536.486
1992,11,"5710001",1.505,366.886,155.545,0,0,523.936
1993,11,"5710001",1.327,313.866,145.354,0,0,460.547
1994,11,"5710001",1.115,255.235,124.497,0,0,380.847
1995,11,"5710001",1.257,263.06,123.024,0,0,387.341
1996,11,"5710001",1.356,140.472,85.648,0,0,227.476
1997,11,"5710001",2.171,448.723,198.535,0,0,649.429
1998,11,"5710001",1.017,187.791,103.726,0,0,292.534
1999,11,"5710001",0.876,225.274,116.759,0,0,342.909
2000,11,"5710001",1.75,317.303,133.47,0,0,452.523
2001,11,"5710001",1.257,330.277,133.637,0,0,465.171
2002,11,"5710001",1.692,376.37,166.748,0,0,544.81
2003,11,"5710001",1.19,234.421,116.059,0,0,351.67
2004,11,"5710001",1.378,244.915,128.808,0,0,375.101
2005,11,"5710001",0.989,412.27,166.273,0,0,579.532
2006,11,"5710001",1.055,363.356,163.424,0,0,527.835
2007,11,"5710001",1.17,262.565,126.025,0,0,389.76
2008,11,"5710001",1.058,295.354,137.583,0,0,433.995
2009,11,"5710001",1.398,272.013,124.4,0,0,397.811
2010,11,"5710001",1.729,217.678,130.433,0,0,349.84
2011,11,"5710001",0.649,198.697,108.253,0,0,307.599
2012,11,"5710001",1.363,251.646,140.441,0,0,393.45
2013,11,"5710001",1.108,220.907,122.148,0,0,344.163
2014,11,"5710001",0.972,220.141,118.85,0,0,339.963
2015,11,"5710001",1.672,297.161,152.797,0,0,451.63
2016,11,"5710001",1.639,297.926,152.752,0,0,452.317
2017,11,"5710001",1.125,253.361,131.2,0,0,385.686
2018,11,"5710001",1.287,220.045,112.975,0,0,334.307
2019,11,"5710001",0.813,114.979,64.558,0,0,180.35
1981,12,"5710001",0.738,243.98,135.82,0,0,380.538
1982,12,"5710001",0.982,483.582,250.791,0,0,735.355
1983,12,"5710001",0,289.762,148.872,6.417,0,445.051
1984,12,"5710001",1.199,379.66,179.146,0,0,560.005
1985,12,"5710001",0.563,209.388,113.313,0,0,323.264
1986,12,"5710001",0,317.765,155.057,0.23,0,473.052
1987,12,"5710001",1.367,345.155,173.268,0,0,519.79
1988,12,"5710001",0.659,177.796,96.145,0,0,274.6
1989,12,"5710001",0,218.286,118.841,20.317,0,357.444
1990,12,"5710001",0.548,187.182,91.649,0,0,279.379
1991,12,"5710001",1.014,306.465,142.965,0,0,450.444
1992,12,"5710001",0.837,296.049,116.482,0,0,413.368
1993,12,"5710001",0.875,267.225,122.356,0,0,390.456
1994,12,"5710001",0.65,214.508,105.999,0,0,321.157
1995,12,"5710001",0.71,217.271,99.997,0,0,317.978
1996,12,"5710001",0.575,125.127,80.229,0,0,205.931
1997,12,"5710001",1.24,383.276,169.459,0,0,553.975
1998,12,"5710001",0.485,169.784,100.925,0,0,271.194
1999,12,"5710001",0.644,187.631,99.135,0,0,287.41
2000,12,"5710001",0.484,275.01,122.211,0,0,397.705
2001,12,"5710001",0.637,278.987,115.578,0,0,395.202
2002,12,"5710001",0.938,317.416,134.473,0,0,452.827
2003,12,"5710001",0,209.253,108.241,2.917,0,320.411
2004,12,"5710001",0.54,233.205,133.704,0,0,367.449
2005,12,"5710001",0.938,337.516,134.652,0,0,473.106
2006,12,"5710001",0.512,312.278,143.519,0,0,456.309
2007,12,"5710001",0.615,225.268,110.869,0,0,336.752
2008,12,"5710001",1.006,249.886,113.438,0,0,364.33
2009,12,"5710001",0.668,220.323,93.761,0,0,314.752
2010,12,"5710001",0.783,191.923,117.56,0,0,310.266
2011,12,"5710001",0.753,162.67,82.436,0,0,245.859
2012,12,"5710001",0.386,209.876,118.491,0,0,328.753
2013,12,"5710001",0,191.66,111.234,3.848,0,306.742
2014,12,"5710001",0.604,186.866,97.732,0,0,285.202
2015,12,"5710001",0.959,242.826,118.799,0,0,362.584
2016,12,"5710001",0.929,258.643,133.064,0,0,392.636
2017,12,"5710001",0.815,209.205,106.16,0,0,316.18
2018,12,"5710001",0.649,183,93.374,0,0,277.023
2019,12,"5710001",0.417,92.821,47.98,0,0,141.218
1981,1,"5721001",0.56,65.931,408.837,0.344,0,475.672
1982,1,"5721001",1.388,37.982,394.544,0,0,433.914
1983,1,"5721001",0,121.279,456.71,1.67,0,579.659
1984,1,"5721001",0.543,62.357,427.04,0,0,489.94
1985,1,"5721001",0,92.456,434.338,5.39,0,532.184
1986,1,"5721001",0.82,42.141,403.753,0,0,446.714
1987,1,"5721001",0,67.078,423.903,12.17,0,503.151
1988,1,"5721001",0.611,83.876,405.373,0,0,489.86
1989,1,"5721001",0,27.017,334.035,14.775,0,375.827
1990,1,"5721001",0,39.817,408.704,15.425,0,463.946
1991,1,"5721001",0,40.698,409.269,4.03,0,453.997
1992,1,"5721001",0,81.224,450.709,43.121,0,575.054
1993,1,"5721001",0.731,70.502,423.103,0,0,494.336
1994,1,"5721001",0,39.819,403.142,1.035,0,443.996
1995,1,"5721001",0,27.655,357.843,21.1,0,406.598
1996,1,"5721001",0.959,45.832,413.541,0,0,460.332
1997,1,"5721001",0.656,16.547,318.483,0,0,335.686
1998,1,"5721001",0,106.721,480.752,38.966,0,626.439
1999,1,"5721001",0.904,31.863,385.972,0,0,418.739
2000,1,"5721001",0.794,34.844,368.952,0,0,404.59
2001,1,"5721001",0,53.467,376.551,15.69,0,445.708
2002,1,"5721001",0,49.717,391.696,0.79,0,442.203
2003,1,"5721001",0.526,67.674,383.255,0,0,451.455
2004,1,"5721001",0,25.898,370.138,22.771,0,418.807
2005,1,"5721001",0.666,43.793,425.245,6.306,0,476.01
2006,1,"5721001",1.099,73.221,384.331,0,0,458.651
2007,1,"5721001",0,59.009,416.958,11.475,0,487.442
2008,1,"5721001",0,46.733,404.873,25.25,0,476.856
2009,1,"5721001",0.895,55.936,377.306,0,0,434.137
2010,1,"5721001",0.926,39.349,338.337,0,0,378.612
2011,1,"5721001",0.539,39.571,416.278,0,0,456.388
2012,1,"5721001",0,25.93,345.47,13.424,0,384.824
2013,1,"5721001",0.553,35.215,395.751,0,0,431.519
2014,1,"5721001",0.458,29.379,371.156,6.682,0,407.675
2015,1,"5721001",0.912,22.423,316.114,0,0,339.449
2016,1,"5721001",0.581,66.791,486.438,47.788,0,601.598
2017,1,"5721001",0.646,57.663,442.538,0,0,500.847
2018,1,"5721001",0.734,37.186,364.922,0,0,402.842
2019,1,"5721001",0.62,22.668,312.799,0,0,336.087
1981,2,"5721001",0,47.945,423.922,94.945,0,566.812
1982,2,"5721001",0,26.227,391.483,94.035,0,511.745
1983,2,"5721001",0,82.418,456.71,62.185,0,601.313
1984,2,"5721001",0,42.376,426.417,80.825,0,549.618
1985,2,"5721001",0,65.217,439.112,27.524,0,531.853
1986,2,"5721001",0,28.782,400.427,146.213,0,575.422
1987,2,"5721001",0,45.584,423.903,72.375,0,541.862
1988,2,"5721001",0,57.987,407.251,13.312,0,478.55
1989,2,"5721001",0,18.724,338.269,48.323,0,405.316
1990,2,"5721001",0,29.41,417.733,34.426,0,481.569
1991,2,"5721001",0.374,43.873,463.093,61.652,0,568.992
1992,2,"5721001",0,55.247,450.454,148.088,0,653.789
1993,2,"5721001",0,50.562,434.35,115.727,0,600.639
1994,2,"5721001",0,27.822,403.278,38.45,0,469.55
1995,2,"5721001",0.564,22.498,386.324,0,0,409.386
1996,2,"5721001",0,31.667,404.561,7.206,0,443.434
1997,2,"5721001",0,11.427,311.071,77.505,0,400.003
1998,2,"5721001",0,81.342,492.46,47.077,0,620.879
1999,2,"5721001",0,21.926,373.655,22.255,0,417.836
2000,2,"5721001",0,23.72,368.938,39.998,0,432.656
2001,2,"5721001",0,36.968,381.738,98.391,0,517.097
2002,2,"5721001",0,35.336,396.062,115.497,0,546.895
2003,2,"5721001",0,46.067,374.571,54.81,0,475.448
2004,2,"5721001",0,19.226,383.063,21.337,0,423.626
2005,2,"5721001",0,30.561,428.829,96.695,0,556.085
2006,2,"5721001",0,52.508,391.943,8.965,0,453.416
2007,2,"5721001",0,40.533,418.241,41.21,0,499.984
2008,2,"5721001",0,45.96,456.922,119.11,0,621.992
2009,2,"5721001",0,41.737,397.789,10.285,0,449.811
2010,2,"5721001",0,27.547,343.67,25.963,0,397.18
2011,2,"5721001",0.408,27.935,405.962,0.845,0,435.15
2012,2,"5721001",0.361,20.428,370.734,33.037,0,424.56
2013,2,"5721001",0,24.708,398.342,79.3,0,502.35
2014,2,"5721001",0,21.624,384.239,26.802,0,432.665
2015,2,"5721001",0,15.557,314.363,0.76,0,330.68
2016,2,"5721001",0,51.25,495.649,107.396,0,654.295
2017,2,"5721001",0,39.436,440.699,72.135,0,552.27
2018,2,"5721001",0,26.835,370.942,17.829,0,415.606
2019,2,"5721001",0,15.858,312.949,37.624,0,366.431
1981,3,"5721001",0,32.991,423.922,114.315,0,571.228
1982,3,"5721001",0,18.056,391.2,411.398,0,820.654
1983,3,"5721001",0,57.335,458.025,151.358,0,666.718
1984,3,"5721001",0,29.159,426.417,176.095,0,631.671
1985,3,"5721001",0,46.631,444.351,50.267,0,541.249
1986,3,"5721001",0,20.312,402.355,328.127,0,750.794
1987,3,"5721001",0,37.956,445.436,91.021,0,574.413
1988,3,"5721001",0,39.9,407.251,33.727,0,480.878
1989,3,"5721001",0,12.884,338.269,79.703,0,430.856
1990,3,"5721001",0,21.668,423.213,66.969,0,511.85
1991,3,"5721001",0,30.621,463.83,153.54,0,647.991
1992,3,"5721001",0,38.015,450.454,281.383,0,769.852
1993,3,"5721001",0,34.951,434.518,180.813,0,650.282
1994,3,"5721001",0,20.498,410.184,74.289,0,504.971
1995,3,"5721001",0,15.604,386.512,88.041,0,490.157
1996,3,"5721001",0,22.717,407.996,27.815,0,458.528
1997,3,"5721001",0,7.863,311.071,336.205,0,655.139
1998,3,"5721001",0,55.971,492.46,85.367,0,633.798
1999,3,"5721001",0,15.087,373.655,85.415,0,474.157
2000,3,"5721001",0,16.322,368.938,267.918,0,653.178
2001,3,"5721001",0,26.124,386.649,107.858,0,520.631
2002,3,"5721001",0,24.314,396.062,231.582,0,651.958
2003,3,"5721001",0,31.907,375.419,127.699,0,535.025
2004,3,"5721001",0,13.443,384.604,69.484,0,467.531
2005,3,"5721001",0,21.099,428.728,281.472,0,731.299
2006,3,"5721001",0,36.13,391.943,81.62,0,509.693
2007,3,"5721001",0,27.89,418.241,150.825,0,596.956
2008,3,"5721001",0,31.625,456.922,193.11,0,681.657
2009,3,"5721001",0,28.719,397.789,102.545,0,529.053
2010,3,"5721001",0,18.955,343.67,108.603,0,471.228
2011,3,"5721001",0,19.222,405.962,64.635,0,489.819
2012,3,"5721001",0,14.467,374.842,106.157,0,495.466
2013,3,"5721001",0,17.307,400.079,119.639,0,537.025
2014,3,"5721001",0,14.88,384.239,101.882,0,501.001
2015,3,"5721001",0,10.775,312.383,4.448,0,327.606
2016,3,"5721001",0,35.265,495.649,175.766,0,706.68
2017,3,"5721001",0,27.136,440.699,126.25,0,594.085
2018,3,"5721001",0,18.66,372.529,61.852,0,453.041
2019,3,"5721001",0,11.473,322.562,86.102,0,420.137
1981,4,"5721001",0,22.42,423.922,149.88,0,596.222
1982,4,"5721001",0,12.47,392.156,557.533,0,962.159
1983,4,"5721001",0,38.963,458.025,276.868,0,773.856
1984,4,"5721001",0,20.6,428.777,422.45,0,871.827
1985,4,"5721001",0,31.689,444.351,111.837,0,587.877
1986,4,"5721001",0,14.275,404.646,339.236,0,758.157
1987,4,"5721001",0,25.794,445.436,353.176,0,824.406
1988,4,"5721001",0,27.695,409.763,93.691,0,531.149
1989,4,"5721001",0,8.755,338.269,164.283,0,511.307
1990,4,"5721001",0,14.725,423.213,102.619,0,540.557
1991,4,"5721001",0,20.809,463.83,278.27,0,762.909
1992,4,"5721001",0,25.834,450.454,326.268,0,802.556
1993,4,"5721001",0,23.752,434.518,229.358,0,687.628
1994,4,"5721001",0,14.495,412.808,167.621,0,594.924
1995,4,"5721001",0,10.604,386.512,173.606,0,570.722
1996,4,"5721001",0,15.713,408.827,45.853,0,470.393
1997,4,"5721001",0,7.338,341.764,347.517,0,696.619
1998,4,"5721001",0,38.606,492.795,91.773,0,623.174
1999,4,"5721001",0,10.253,373.655,112.895,0,496.803
2000,4,"5721001",0,11.129,368.998,308.864,0,688.991
2001,4,"5721001",0,18.19,389.602,288.982,0,696.774
2002,4,"5721001",0,16.523,396.062,311.017,0,723.602
2003,4,"5721001",0,21.683,375.419,179.324,0,576.426
2004,4,"5721001",0,9.836,390.275,114.915,0,515.026
2005,4,"5721001",0,15.861,434.449,298.021,0,748.331
2006,4,"5721001",0,28.126,414.002,264.582,0,706.71
2007,4,"5721001",0,18.954,418.241,254.8,0,691.995
2008,4,"5721001",0,21.491,456.922,242.085,0,720.498
2009,4,"5721001",0,19.516,397.789,134.075,0,551.38
2010,4,"5721001",0,12.881,343.67,145.328,0,501.879
2011,4,"5721001",0,13.063,405.962,115.225,0,534.25
2012,4,"5721001",0,11.135,384.233,109.017,0,504.385
2013,4,"5721001",0,11.762,400.079,143.734,0,555.575
2014,4,"5721001",0,10.243,384.66,152.095,0,546.998
2015,4,"5721001",0,7.322,312.383,86.353,0,406.058
2016,4,"5721001",0,23.965,495.649,252.181,0,771.795
2017,4,"5721001",0,18.513,440.64,158.864,0,618.017
2018,4,"5721001",0,12.681,372.529,113.727,0,498.937
2019,4,"5721001",0,7.945,325.087,100.848,0,433.88
1981,5,"5721001",0,15.236,423.922,206.975,0,646.133
1982,5,"5721001",0.629,12.111,408.483,637.084,0,1058.307
1983,5,"5721001",0,26.478,458.025,356.403,0,840.906
1984,5,"5721001",0,13.999,428.777,474.96,0,917.736
1985,5,"5721001",0,21.535,444.351,124.742,0,590.628
1986,5,"5721001",0,9.773,404.455,422.353,0,836.581
1987,5,"5721001",0,18.696,447.635,519.789,0,986.12
1988,5,"5721001",0,18.82,409.266,160.386,0,588.472
1989,5,"5721001",0,5.95,338.269,300.318,0,644.537
1990,5,"5721001",0,10.007,423.213,160.559,0,593.779
1991,5,"5721001",0.577,14.597,463.772,298.163,0,777.109
1992,5,"5721001",0,17.556,450.454,373.853,0,841.863
1993,5,"5721001",0,18.034,438.33,246.646,0,703.01
1994,5,"5721001",0,10.11,413.742,186.815,0,610.667
1995,5,"5721001",0,7.657,388.173,216.154,0,611.984
1996,5,"5721001",0,10.678,408.827,112.213,0,531.718
1997,5,"5721001",0,8.577,374.93,411.226,0,794.733
1998,5,"5721001",0,28.427,494.468,98.068,0,620.963
1999,5,"5721001",0,7.625,379.095,187.012,0,573.732
2000,5,"5721001",0,7.638,369.207,333.71,0,710.555
2001,5,"5721001",0,13.446,394.734,372.198,0,780.378
2002,5,"5721001",0,12.284,400.473,403.357,0,816.114
2003,5,"5721001",0,15.273,377.355,191.413,0,584.041
2004,5,"5721001",0.72,10.343,407.968,136.483,0,555.514
2005,5,"5721001",0,12.754,439.945,460.404,0,913.103
2006,5,"5721001",0,19.114,414.002,328.022,0,761.138
2007,5,"5721001",0,12.88,418.241,289.475,0,720.596
2008,5,"5721001",0,14.605,456.922,362.23,0,833.757
2009,5,"5721001",0,17.062,413.666,211.597,0,642.325
2010,5,"5721001",0,9.024,346.672,160.934,0,516.63
2011,5,"5721001",0,9.124,407.005,202.55,0,618.679
2012,5,"5721001",0,7.567,384.233,155.922,0,547.722
2013,5,"5721001",0,10.229,409.006,184.24,0,603.475
2014,5,"5721001",0,9.006,396.138,174.601,0,579.745
2015,5,"5721001",0.665,6.747,337.998,174.031,0,519.441
2016,5,"5721001",0,32.923,511.411,234.109,0,778.443
2017,5,"5721001",0,12.581,440.64,198.269,0,651.49
2018,5,"5721001",0,8.632,371.733,147.188,0,527.553
2019,5,"5721001",0,8.22,358.118,75.624,0,441.962
1981,6,"5721001",0.761,16.486,440.197,225.534,0,682.978
1982,6,"5721001",0,17.421,445.205,699.535,0,1162.161
1983,6,"5721001",0,18.22,457.368,405.678,0,881.266
1984,6,"5721001",0,11.096,432.095,552.528,0,995.719
1985,6,"5721001",0.802,22.818,459.137,157.42,0,640.177
1986,6,"5721001",0,18.222,450.302,394.2,0,862.724
1987,6,"5721001",0,13.921,449.101,565.741,0,1028.763
1988,6,"5721001",0,12.95,408.714,202.046,0,623.71
1989,6,"5721001",0.696,4.66,343.113,348.006,0,696.475
1990,6,"5721001",1.359,14.333,445.442,204.73,0,665.864
1991,6,"5721001",0,26.381,491.107,312.445,0,829.933
1992,6,"5721001",0,15.326,455.565,392.928,0,863.819
1993,6,"5721001",0,13.795,441.899,291.641,0,747.335
