"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2001,5,"5101001",1.221,63.345,178.007,0,0,242.573
2002,5,"5101001",0.857,130.889,213.236,9.945,0,354.927
2003,5,"5101001",1.512,16.913,99.148,0,0,117.573
2004,5,"5101001",1.496,58.771,172.009,5.847,5.013,243.136
2005,5,"5101001",0,54.268,164.185,46.496,0,264.949
2006,5,"5101001",1.093,40.078,143.28,0,0,184.451
2007,5,"5101001",1.368,27.327,139.822,0,0,168.517
2008,5,"5101001",1.436,61.65,180.064,0,0,243.15
2009,5,"5101001",1.567,41.717,146.683,0,0,189.967
2010,5,"5101001",1.126,19.889,113.724,0,0,134.739
2011,5,"5101001",1.173,41.736,151.751,0,0,194.66
2012,5,"5101001",1.622,8.276,76.011,0,0,85.909
2013,5,"5101001",1.69,10.416,76.256,0,0,88.362
2014,5,"5101001",1.428,13.389,95.588,0,0,110.405
2015,5,"5101001",1.976,22.054,121.253,0,0,145.283
2016,5,"5101001",1.488,24.569,113.112,0,0,139.169
2017,5,"5101001",1.629,52.139,161.591,0,0,215.359
2018,5,"5101001",0.957,6.778,55.256,0,0,62.991
2019,5,"5101001",0.489,1.374,19.672,0,0,21.535
1981,6,"5101001",2.205,13.673,66.866,0,0,82.744
1982,6,"5101001",1.312,98.456,182.856,0,1.444,284.068
1983,6,"5101001",1.458,91.163,188.602,0,0,281.223
1984,6,"5101001",1.719,187.388,215.546,0,1.353,406.006
1985,6,"5101001",2.046,9.568,54.43,0,0,66.044
1986,6,"5101001",1.831,37.55,123.578,0,0,162.959
1987,6,"5101001",1.451,132.875,201.389,0,0,335.715
1988,6,"5101001",1.908,7.106,61.735,0,0,70.749
1989,6,"5101001",2.276,49.5,146.852,0,0,198.628
1990,6,"5101001",2.068,4.905,46.531,0,0,53.504
1991,6,"5101001",1.537,71.917,162.384,0,0,235.838
1992,6,"5101001",2.058,79.696,167.952,0,0,249.706
1993,6,"5101001",1.058,32.009,119.613,3.147,0,155.827
1994,6,"5101001",1.178,7.295,37.542,0,0,46.015
1995,6,"5101001",2.007,11.733,72.948,0,0,86.688
1996,6,"5101001",2.016,23.719,103.532,0,0,129.267
1997,6,"5101001",1.721,119.861,191.528,0,0,313.11
1998,6,"5101001",1.151,3.385,33.985,0,0,38.521
1999,6,"5101001",1.638,41.05,140.912,0,0.198,183.798
2000,6,"5101001",2.228,58.582,156.818,0,0,217.628
2001,6,"5101001",0,50.537,150.21,19.187,0,219.934
2002,6,"5101001",1.973,106.673,180.53,0,0,289.176
2003,6,"5101001",1.892,11.127,51.398,0,0,64.417
2004,6,"5101001",2.049,52.672,140.427,0,0,195.148
2005,6,"5101001",1.535,77.564,175.162,0,0,254.261
2006,6,"5101001",2.188,26.236,94.329,0,0,122.753
2007,6,"5101001",2.129,17.732,95.323,0,0,115.184
2008,6,"5101001",1.439,53.822,152.206,0,0,207.467
2009,6,"5101001",1.125,37.319,128.98,0.896,0,168.32
2010,6,"5101001",1.211,32.922,127.082,0,0,161.215
2011,6,"5101001",2.186,27.641,107.138,0,0,136.965
2012,6,"5101001",1.402,8.641,51.98,0,0,62.023
2013,6,"5101001",1.286,7.574,46.118,0,0,54.978
2014,6,"5101001",1.899,15.386,82.085,0,0,99.37
2015,6,"5101001",2.076,23.875,106.122,0,0,132.073
2016,6,"5101001",2.135,15.929,56.647,0,0,74.711
2017,6,"5101001",1.2,44.598,134.22,0.222,0,180.24
2018,6,"5101001",0.897,5.124,31.085,0,0,37.106
2019,6,"5101001",0.358,1.068,13.883,0,0,15.309
1981,7,"5101001",1.194,9.074,24.599,0,0,34.867
1982,7,"5101001",2.525,68.363,126.567,0,0,197.455
1983,7,"5101001",2.819,58.265,121.66,0,0,182.744
1984,7,"5101001",2.708,125.453,153.97,0,0,282.131
1985,7,"5101001",0.745,6.227,19.872,0,0,26.844
1986,7,"5101001",1.936,26.834,67.932,0,0,96.702
1987,7,"5101001",2.349,96.066,148.391,0,0,246.806
1988,7,"5101001",0.932,4.541,20.689,0,0,26.162
1989,7,"5101001",2.274,31.638,78.862,0,0,112.774
1990,7,"5101001",1.15,4.758,26.25,0,0,32.158
1991,7,"5101001",2.562,48.492,107.733,0,0,158.787
1992,7,"5101001",2.63,51.504,101.573,0,0,155.707
1993,7,"5101001",2.088,23.842,65.221,0,0,91.151
1994,7,"5101001",0.945,5.18,26.219,0,0,32.344
1995,7,"5101001",1.267,7.631,25.209,0,0,34.107
1996,7,"5101001",2.048,16.99,46.942,0,0,65.98
1997,7,"5101001",2.656,98.599,160.988,0,0,262.243
1998,7,"5101001",0.461,2.163,9.76,0,0,12.384
1999,7,"5101001",1.315,37.595,113.452,4.245,0,156.607
2000,7,"5101001",2.287,44.849,110.164,0,0,157.3
2001,7,"5101001",2.791,41.216,98.782,0,0,142.789
2002,7,"5101001",2.898,68.248,114.133,0,0,185.279
2003,7,"5101001",0.696,7.111,14.551,0,0,22.358
2004,7,"5101001",2.717,37.374,86.446,0,0,126.537
2005,7,"5101001",2.544,62.887,134.58,0,0,200.011
2006,7,"5101001",2.042,21.16,57.085,0,0,80.287
2007,7,"5101001",1.216,11.75,41.681,0,0,54.647
2008,7,"5101001",2.584,34.964,89.017,0,0,126.565
2009,7,"5101001",3.005,25.545,66.324,0,0,94.874
2010,7,"5101001",2.666,22.989,74.011,0,0,99.666
2011,7,"5101001",2.885,20.499,58.291,0,0,81.675
2012,7,"5101001",1.298,7.016,28.678,0,0,36.992
2013,7,"5101001",0.494,4.84,14.949,0,0,20.283
2014,7,"5101001",1.23,11.291,29.883,0,0,42.404
2015,7,"5101001",2.4,22.937,81.819,0,0,107.156
2016,7,"5101001",1.132,11.559,32.886,0,0,45.577
2017,7,"5101001",2.29,29.968,74.389,0,0,106.647
2018,7,"5101001",0.499,3.376,11.784,0,0,15.659
2019,7,"5101001",0.371,0.729,7.481,0,0,8.581
1981,8,"5101001",0.301,5.949,7.08,0,0,13.33
1982,8,"5101001",2.65,44.324,46.952,0,0,93.926
1983,8,"5101001",2.293,37.943,38.486,0,0,78.722
1984,8,"5101001",3.115,88.466,86.294,0,0,177.875
1985,8,"5101001",0.319,4.063,5.682,0,0,10.064
1986,8,"5101001",0.86,17.398,17.476,0,0,35.734
1987,8,"5101001",3.425,62.939,61.213,0,0,127.577
1988,8,"5101001",0.521,3.023,11.019,0,0,14.563
1989,8,"5101001",1.028,20.545,19.527,0,0,41.1
1990,8,"5101001",0.331,3.085,5.867,0,0,9.283
1991,8,"5101001",2.311,32.674,35.872,0,0,70.857
1992,8,"5101001",2.092,35.067,36.929,0,0,74.088
1993,8,"5101001",0.674,15.458,15.982,0,0,32.114
1994,8,"5101001",0.357,3.359,5.99,0,0,9.706
1995,8,"5101001",0.274,4.982,6.362,0,0,11.618
1996,8,"5101001",0.634,11.015,10.159,0,0,21.808
1997,8,"5101001",3.048,66.175,85.364,0,0,154.587
1998,8,"5101001",0.114,1.403,2.206,0,0,3.723
1999,8,"5101001",1.592,25.238,40.756,0,0,67.586
2000,8,"5101001",2.588,32.16,45.822,0,0,80.57
2001,8,"5101001",1.637,26.723,29.77,0,0,58.13
2002,8,"5101001",1.689,44.28,37.208,0,0,83.177
2003,8,"5101001",0.256,4.65,4.242,0,0,9.148
2004,8,"5101001",1.99,26.308,34.79,0,0,63.088
2005,8,"5101001",2.775,41.463,55.538,0,0,99.776
2006,8,"5101001",0.774,13.732,13.669,0,0,28.175
2007,8,"5101001",0.67,7.854,12.504,0,0,21.028
2008,8,"5101001",1.291,22.668,21.826,0,0,45.785
2009,8,"5101001",0.936,16.561,16.557,0,0,34.054
2010,8,"5101001",1.387,16.379,26.777,0,0,44.543
2011,8,"5101001",0.872,13.302,13.29,0,0,27.464
2012,8,"5101001",0.329,4.567,7.019,0,0,11.915
2013,8,"5101001",0.425,3.306,7.93,0,0,11.661
2014,8,"5101001",0.377,7.337,9.738,0,0,17.452
2015,8,"5101001",1.965,19.097,39.947,0,0,61.009
2016,8,"5101001",1.385,7.898,23.165,0,0,32.448
2017,8,"5101001",1.003,19.429,17.728,0,0,38.16
2018,8,"5101001",0.247,2.211,4.626,0,0,7.084
2019,8,"5101001",0.107,0.473,1.651,0,0,2.231
1981,9,"5101001",0.074,3.802,1.229,0,0,5.105
1982,9,"5101001",0.584,28.335,8.608,0,0,37.527
1983,9,"5101001",0.385,24.247,6.401,0,0,31.033
1984,9,"5101001",1.097,56.533,17.521,0,0,75.151
1985,9,"5101001",0.058,2.597,0.99,0,0,3.645
1986,9,"5101001",0.167,11.118,2.701,0,0,13.986
1987,9,"5101001",0.728,40.241,11.13,0,0,52.099
1988,9,"5101001",0.256,1.995,4.227,0,0,6.478
1989,9,"5101001",0.254,13.132,4.481,0,0,17.867
1990,9,"5101001",0.067,1.972,1.103,0,0,3.142
1991,9,"5101001",0.524,21.104,10.827,0,0,32.455
1992,9,"5101001",0.414,22.411,6.839,0,0,29.664
1993,9,"5101001",0.175,9.878,2.885,0,0,12.938
1994,9,"5101001",0.057,2.146,0.958,0,0,3.161
1995,9,"5101001",0.496,3.215,9.176,0,0,12.887
1996,9,"5101001",0.122,7.044,2.249,0,0,9.415
1997,9,"5101001",1.125,42.689,20.496,0,0,64.31
1998,9,"5101001",0.023,0.896,0.393,0,0,1.312
1999,9,"5101001",0.475,16.135,7.834,0,0,24.444
2000,9,"5101001",0.493,20.552,8.092,0,0,29.137
2001,9,"5101001",0.328,17.08,5.458,0,0,22.866
2002,9,"5101001",0.531,28.549,8.629,0,0,37.709
2003,9,"5101001",0.054,2.972,0.917,0,0,3.943
2004,9,"5101001",0.385,16.817,6.275,0,0,23.477
2005,9,"5101001",0.556,26.496,10.344,0,0,37.396
2006,9,"5101001",0.153,8.775,2.349,0,0,11.277
2007,9,"5101001",0.153,5.019,2.386,0,0,7.558
2008,9,"5101001",0.24,14.486,3.862,0,0,18.588
2009,9,"5101001",0.162,10.583,2.922,0,0,13.667
2010,9,"5101001",0.327,10.472,5.733,0,0,16.532
2011,9,"5101001",0.139,8.5,2.19,0,0,10.829
2012,9,"5101001",0.399,2.931,7.18,0,0,10.51
2013,9,"5101001",0.083,2.113,1.353,0,0,3.549
2014,9,"5101001",0.106,4.689,1.907,0,0,6.702
2015,9,"5101001",0.445,12.204,7.095,0,0,19.744
2016,9,"5101001",0.738,5.361,11.721,0,0,17.82
2017,9,"5101001",0.164,12.416,2.913,0,0,15.493
2018,9,"5101001",0.121,1.422,1.823,0,0,3.366
2019,9,"5101001",0.018,0.302,0.274,0,0,0.594
1981,10,"5101001",0.013,2.429,0.209,0,0,2.651
1982,10,"5101001",0.232,18.133,3.875,0,0,22.24
1983,10,"5101001",0.098,15.498,1.631,0,0,17.227
1984,10,"5101001",0.27,36.147,5.427,0,0,41.844
1985,10,"5101001",0.01,1.659,0.162,0,0,1.831
1986,10,"5101001",0.038,7.105,0.594,0,0,7.737
1987,10,"5101001",0.113,25.716,1.915,0,0,27.744
1988,10,"5101001",0.046,1.275,0.764,0,0,2.085
1989,10,"5101001",0.054,8.392,0.861,0,0,9.307
1990,10,"5101001",0.014,1.26,0.275,0,0,1.549
1991,10,"5101001",0.091,13.486,1.728,0,0,15.305
1992,10,"5101001",0.102,14.325,1.535,0,0,15.962
1993,10,"5101001",0.025,6.313,0.477,0,0,6.815
1994,10,"5101001",0.183,1.397,3.615,0,0,5.195
1995,10,"5101001",0.113,2.059,2.093,0,0,4.265
1996,10,"5101001",0.123,4.502,2.36,0,0,6.985
1997,10,"5101001",0.191,27.28,2.865,0,0,30.336
1998,10,"5101001",0.005,0.573,0.085,0,0,0.663
1999,10,"5101001",0.08,10.313,1.351,0,0,11.744
2000,10,"5101001",0.089,13.134,1.46,0,0,14.683
2001,10,"5101001",0.088,10.917,1.361,0,0,12.366
2002,10,"5101001",0.145,18.246,2.404,0,0,20.795
2003,10,"5101001",0.03,1.899,0.499,0,0,2.428
2004,10,"5101001",0.162,10.748,3.622,0,0,14.532
2005,10,"5101001",0.131,16.933,2.047,0,0,19.111
2006,10,"5101001",0.023,5.608,0.404,0,0,6.035
2007,10,"5101001",0.021,3.207,0.409,0,0,3.637
2008,10,"5101001",0.123,9.259,2.144,0,0,11.526
2009,10,"5101001",0.04,6.763,0.635,0,0,7.438
2010,10,"5101001",0.064,6.693,1.103,0,0,7.86
2011,10,"5101001",0.027,5.432,0.481,0,0,5.94
2012,10,"5101001",0.367,1.896,6.353,0,0,8.616
2013,10,"5101001",0.077,1.351,1.263,0,0,2.691
2014,10,"5101001",0.019,2.996,0.291,0,0,3.306
2015,10,"5101001",0.101,7.799,1.627,0,0,9.527
2016,10,"5101001",0.1,3.426,1.611,0,0,5.137
2017,10,"5101001",0.031,7.934,0.49,0,0,8.455
2018,10,"5101001",0.04,0.91,0.661,0,0,1.611
2019,10,"5101001",0.016,0.193,0.27,0,0,0.479
1981,11,"5101001",0.01,1.621,0.206,0,0,1.837
1982,11,"5101001",0.055,12.102,1.055,0,0,13.212
1983,11,"5101001",0.018,10.194,0.363,0,0,10.575
1984,11,"5101001",0.066,24.122,1.199,0,0,25.387
1985,11,"5101001",0.011,1.107,0.198,0,0,1.316
1986,11,"5101001",0.228,4.745,4.054,0,0,9.027
1987,11,"5101001",0.026,16.915,0.545,0,0,17.486
1988,11,"5101001",0.008,0.851,0.161,0,0,1.02
1989,11,"5101001",0.008,5.6,0.193,0,0,5.801
1990,11,"5101001",0.003,0.841,0.058,0,0,0.902
1991,11,"5101001",0.028,8.871,0.546,0,0,9.445
1992,11,"5101001",0.114,9.561,2.34,0,0,12.015
1993,11,"5101001",0.009,4.213,0.195,0,0,4.417
1994,11,"5101001",0.061,0.933,1.222,0,0,2.216
1995,11,"5101001",0.022,1.355,0.455,0,0,1.832
1996,11,"5101001",0.033,3.005,0.503,0,0,3.541
1997,11,"5101001",0.288,18.213,5.413,0,0,23.914
1998,11,"5101001",0.001,0.382,0.018,0,0,0.401
1999,11,"5101001",0.05,6.783,1.081,0,0,7.914
2000,11,"5101001",0.016,8.765,0.3,0,0,9.081
2001,11,"5101001",0.016,7.286,0.318,0,0,7.62
2002,11,"5101001",0.027,12.176,0.54,0,0,12.743
2003,11,"5101001",0.063,1.249,1.238,0,0,2.55
2004,11,"5101001",0.039,7.173,0.77,0,0,7.982
2005,11,"5101001",0.019,11.3,0.438,0,0,11.757
2006,11,"5101001",0.074,3.743,1.668,0,0,5.485
2007,11,"5101001",0.008,2.11,0.16,0,0,2.278
2008,11,"5101001",0.058,6.179,1.264,0,0,7.501
2009,11,"5101001",0.008,4.513,0.137,0,0,4.658
2010,11,"5101001",0.066,4.467,1.219,0,0,5.752
2011,11,"5101001",0.011,3.573,0.242,0,0,3.826
2012,11,"5101001",0.106,1.269,2.062,0,0,3.437
2013,11,"5101001",0.139,0.902,2.859,0,0,3.9
2014,11,"5101001",0.003,1.999,0.064,0,0,2.066
2015,11,"5101001",0.016,5.13,0.308,0,0,5.454
2016,11,"5101001",0.114,2.287,2.162,0,0,4.563
2017,11,"5101001",0.009,5.295,0.186,0,0,5.49
2018,11,"5101001",0.007,0.607,0.131,0,0,0.745
2019,11,"5101001",0.004,0.127,0.079,0,0,0.21
1981,12,"5101001",0.812,1.222,20.565,0,0,22.599
1982,12,"5101001",0.013,7.733,0.342,0,0,8.088
1983,12,"5101001",0.436,6.554,17.485,0,0,24.475
1984,12,"5101001",0.434,15.416,12.231,0,0,28.081
1985,12,"5101001",0.002,0.708,0.054,0,0,0.764
1986,12,"5101001",0.323,3.071,10.958,0,0,14.352
1987,12,"5101001",0.028,10.81,0.73,0,0,11.568
1988,12,"5101001",0.008,0.544,0.221,0,0,0.773
1989,12,"5101001",0.183,3.579,4.833,0,0,8.595
1990,12,"5101001",0.001,0.537,0.014,0,0,0.552
1991,12,"5101001",0.682,5.78,18.601,0,0,25.063
1992,12,"5101001",0.023,6.11,0.589,0,0,6.722
1993,12,"5101001",0.002,2.692,0.05,0,0,2.744
1994,12,"5101001",0.051,0.597,1.283,0,0,1.931
1995,12,"5101001",0.008,0.866,0.204,0,0,1.078
1996,12,"5101001",0.009,1.92,0.238,0,0,2.167
1997,12,"5101001",0.087,11.642,2.267,0,0,13.996
1998,12,"5101001",0.099,0.244,2.976,0,0,3.319
1999,12,"5101001",0.011,4.335,0.296,0,0,4.642
2000,12,"5101001",0.522,5.652,16.065,0,0,22.239
2001,12,"5101001",0.259,4.664,7.341,0,0,12.264
2002,12,"5101001",0.006,7.781,0.154,0,0,7.941
2003,12,"5101001",0.404,0.813,13.574,0,0,14.791
2004,12,"5101001",0.329,4.608,9.972,0,0,14.909
2005,12,"5101001",0.008,7.221,0.216,0,0,7.445
2006,12,"5101001",0.706,2.532,20.377,0,0,23.615
2007,12,"5101001",0.177,1.358,5.088,0,0,6.623
2008,12,"5101001",0.016,3.949,0.395,0,0,4.36
2009,12,"5101001",0.001,2.884,0.033,0,0,2.918
2010,12,"5101001",0.025,2.855,0.662,0,0,3.542
2011,12,"5101001",0.002,2.283,0.057,0,0,2.342
2012,12,"5101001",0.021,0.811,0.675,0,0,1.507
2013,12,"5101001",0.183,0.635,6.059,0,0,6.877
2014,12,"5101001",0.411,1.282,11.655,0,0,13.348
2015,12,"5101001",0.009,3.278,0.211,0,0,3.498
2016,12,"5101001",0.022,1.461,0.605,0,0,2.088
2017,12,"5101001",0.002,3.384,0.048,0,0,3.434
2018,12,"5101001",0.007,0.388,0.18,0,0,0.575
2019,12,"5101001",0.001,0.081,0.019,0,0,0.101
1981,1,"5200001",0.111,20.599,9.42,0,0,30.13
1982,1,"5200001",0.285,6.49,18.513,0,0,25.288
1983,1,"5200001",0.162,70.978,16.99,0,0,88.13
1984,1,"5200001",0.331,40.545,28.246,0,0,69.122
1985,1,"5200001",0.141,105.046,16.698,0,0,121.885
1986,1,"5200001",0.247,11.814,17.146,0,0,29.207
1987,1,"5200001",0.316,20.771,35.044,0,0,56.131
1988,1,"5200001",0.075,95.692,6.621,0,0,102.388
1989,1,"5200001",0.031,10.993,7.07,11.89,0,29.984
1990,1,"5200001",0.238,21.865,26.411,0,0,48.514
1991,1,"5200001",0.285,4.964,30.165,0,0,35.414
1992,1,"5200001",0,33.997,53.584,6.701,0,94.282
1993,1,"5200001",0.645,36.145,49.127,0,0,85.917
1994,1,"5200001",0.16,18.679,15.427,0,0,34.266
1995,1,"5200001",0.317,5.197,32.931,0,0,38.445
1996,1,"5200001",0.387,6.121,30.279,0,0,36.787
1997,1,"5200001",0.049,4.906,3.668,0,0,8.623
1998,1,"5200001",0.65,86.101,61.259,0,0,148.01
1999,1,"5200001",0.38,8.991,30.172,0,0,39.543
2000,1,"5200001",0.301,13.368,23.818,0,0,37.487
2001,1,"5200001",0.135,28.421,31.655,0.48,0,60.691
2002,1,"5200001",0.169,21.968,16.694,0,0,38.831
2003,1,"5200001",0.082,45.69,7.739,0,0,53.511
2004,1,"5200001",0.511,9.506,55.974,0,0,65.991
2005,1,"5200001",0.334,18.314,31.189,0,0,49.837
2006,1,"5200001",0.118,34.14,8.495,0,0,42.753
2007,1,"5200001",0.229,22.375,22.846,0,0,45.45
2008,1,"5200001",0.187,11.33,26.122,0,0,37.639
2009,1,"5200001",0.083,22.926,6.724,0,0,29.733
2010,1,"5200001",0.032,14.846,2.484,0,0,17.362
2011,1,"5200001",0.098,7.89,9.167,0,0,17.155
2012,1,"5200001",0.242,11.809,26.409,0,0,38.46
2013,1,"5200001",0.104,4.723,9.899,0,0,14.726
2014,1,"5200001",0.109,3.875,10.63,0,0,14.614
2015,1,"5200001",0.097,3.939,6.745,0,0,10.781
2016,1,"5200001",1.292,17.572,107.774,0,0,126.638
2017,1,"5200001",0.088,14.586,6.754,0,0,21.428
2018,1,"5200001",0.029,12.406,2.358,0,0,14.793
2019,1,"5200001",0.082,3.289,7.293,0,0,10.664
1981,2,"5200001",0.396,18.601,93.082,32.078,0,144.157
1982,2,"5200001",0.941,11.593,115.536,0,0,128.07
1983,2,"5200001",0,58.749,62.218,0,0,120.967
1984,2,"5200001",0.356,33.797,54.684,20.085,0,108.922
1985,2,"5200001",0.156,85.936,25.419,0,0,111.511
1986,2,"5200001",0.609,13.19,106.597,97.089,0,217.485
1987,2,"5200001",0.96,21.089,100.22,0,0,122.269
1988,2,"5200001",0.041,78.226,6.02,0,0,84.287
1989,2,"5200001",0.563,10.964,73.966,0,0,85.493
1990,2,"5200001",0.112,17.901,23.302,6.293,0,47.608
1991,2,"5200001",0.881,6.581,102.163,0,0,109.625
1992,2,"5200001",0.406,31.877,111.542,19.743,0,163.568
1993,2,"5200001",0.527,54.4,188.447,9.591,0,252.965
1994,2,"5200001",0.283,15.447,39.876,0,0,55.606
1995,2,"5200001",0.275,4.271,25.753,0,0,30.299
1996,2,"5200001",0.165,5.049,27.333,0,0,32.547
1997,2,"5200001",0.584,5.893,89.181,0,0,95.658
1998,2,"5200001",0.479,71.351,66.613,0,0,138.443
1999,2,"5200001",0.37,7.736,48.638,0,0,56.744
2000,2,"5200001",0.396,11.618,55.989,0,0,68.003
2001,2,"5200001",0.328,25.187,78.846,0.974,0,105.335
2002,2,"5200001",0.756,28.761,151.19,4.91,0,185.617
2003,2,"5200001",0.737,39.362,92.842,0,0,132.941
2004,2,"5200001",0.337,8.053,53.385,0,0,61.775
2005,2,"5200001",0.715,17.434,84.947,0,0,103.096
2006,2,"5200001",0.072,27.91,8.393,0,0,36.375
2007,2,"5200001",0,18.371,28.61,11.802,0,58.783
2008,2,"5200001",0.363,12.074,97.314,31.29,0,141.041
2009,2,"5200001",0.11,18.754,15.899,0,0,34.763
2010,2,"5200001",0.298,12.611,53.815,2.065,0,68.789
2011,2,"5200001",0.07,6.451,7.705,0,0,14.226
2012,2,"5200001",0.466,10.025,53.233,0,0,63.724
2013,2,"5200001",0.677,7.423,111.216,0.219,0,119.535
2014,2,"5200001",0.074,3.186,17.039,0.772,0,21.071
2015,2,"5200001",0.037,3.22,4.957,0,0,8.214
2016,2,"5200001",0.698,20.257,125.576,0,0,146.531
2017,2,"5200001",0.671,18.751,126.374,23.413,0,169.209
2018,2,"5200001",0.098,10.152,20.658,0,0,30.908
2019,2,"5200001",0.108,2.771,30.468,0.964,0,34.311
1981,3,"5200001",0.717,20.025,114.693,0,0,135.435
1982,3,"5200001",0.745,106.27,267.06,62.285,0,436.36
1983,3,"5200001",0,52.427,112.262,40.833,0,205.522
1984,3,"5200001",0.608,31.506,102.404,39.593,0,174.111
1985,3,"5200001",0.121,70.759,26.45,6.294,0,103.624
1986,3,"5200001",0.67,91.368,252.266,0,0,344.304
1987,3,"5200001",0.533,22.562,119.921,0,0,143.016
1988,3,"5200001",0.188,64.427,25.863,0,0,90.478
1989,3,"5200001",0.317,10.031,76.706,0,0,87.054
1990,3,"5200001",0.339,15.174,47.493,0,0,63.006
1991,3,"5200001",0.796,16.634,149.331,96.885,0,263.646
1992,3,"5200001",0.5,92.823,241.763,51.069,0,386.155
1993,3,"5200001",0.841,58.882,191.974,0,0,251.697
1994,3,"5200001",0,12.962,45.57,19.826,0,78.358
1995,3,"5200001",0.51,5.33,84.039,0,0,89.879
1996,3,"5200001",0.468,5.078,67.432,0,0,72.978
1997,3,"5200001",0.557,145.891,294.415,74.288,0,515.151
1998,3,"5200001",0.346,61.079,89.802,2.618,0,153.845
1999,3,"5200001",0.382,7.531,73.026,7.327,0,88.266
2000,3,"5200001",0.838,28.67,174.34,87.356,0,291.204
2001,3,"5200001",0.557,20.848,67.217,0,0,88.622
2002,3,"5200001",0.548,73.934,232.846,0,0,307.328
2003,3,"5200001",0.83,40.179,127.453,0,0,168.462
2004,3,"5200001",0.445,8.386,80.346,0,0,89.177
2005,3,"5200001",1.059,42.505,191.533,0,0,235.097
2006,3,"5200001",0.478,23.929,60.474,0,0,84.881
2007,3,"5200001",0.951,29.574,165.28,5.096,0,200.901
2008,3,"5200001",0.834,29.803,176.71,0,0,207.347
2009,3,"5200001",0.333,16.802,77.38,35.636,0,130.151
2010,3,"5200001",0.775,17.387,126.637,6.904,0,151.703
2011,3,"5200001",0.171,5.677,48.416,95.631,0,149.895
2012,3,"5200001",0.839,11.565,99.501,0,0,111.905
2013,3,"5200001",0.41,10.522,128.337,0.075,0,139.344
2014,3,"5200001",0.594,7.737,111.234,0,0,119.565
2015,3,"5200001",0.031,2.65,3.819,0,0,6.5
2016,3,"5200001",0.86,42.729,197.25,0,0,240.839
2017,3,"5200001",0.788,38.023,188.159,0,0,226.97
2018,3,"5200001",0.457,10.013,77.636,0,0,88.106
2019,3,"5200001",0,3.891,77.52,2.092,0,83.503
1981,4,"5200001",1.134,20.954,123.671,0,0,145.759
1982,4,"5200001",0.908,206.007,293.284,0,0,500.199
1983,4,"5200001",0,64.095,182.722,128.36,0,375.177
1984,4,"5200001",0.685,138.959,269.661,337.318,0,746.623
1985,4,"5200001",0,58.84,66.648,50.105,0,175.593
1986,4,"5200001",0.991,82.242,231.369,0,0,314.602
1987,4,"5200001",0.843,115.712,272.096,190.705,0,579.356
1988,4,"5200001",0.335,53.535,65.016,6.269,0,125.155
1989,4,"5200001",0.804,13.319,116.476,66.55,0,197.149
1990,4,"5200001",0.707,14.761,88.28,0,0,103.748
1991,4,"5200001",0,91.873,259.292,24.262,0,375.427
1992,4,"5200001",0,115.909,255.94,8.969,0,380.818
1993,4,"5200001",1.041,75.681,219.058,0,0,295.78
1994,4,"5200001",0,17.087,128.849,22.061,0,167.997
1995,4,"5200001",0,8.652,116.453,32.27,0,157.375
1996,4,"5200001",0.679,5.164,70.004,0,0,75.847
1997,4,"5200001",0.719,202.945,296.85,4.171,8.022,512.707
1998,4,"5200001",0.707,50.559,79.81,0,0,131.076
1999,4,"5200001",0.789,6.953,73.843,0,0,81.585
2000,4,"5200001",0.999,74.283,235.404,0,0,310.686
2001,4,"5200001",1.041,55.392,214.426,0,0,270.859
2002,4,"5200001",0.449,96.896,250.199,83.696,0,431.24
2003,4,"5200001",0.989,44.138,156.625,0,0,201.752
2004,4,"5200001",0.832,13.18,123.977,24.025,0,162.014
2005,4,"5200001",1.082,43.058,189.482,0,0,233.622
2006,4,"5200001",0.538,58.075,212.502,63.934,0,335.049
2007,4,"5200001",1.016,43.996,196.908,0,0,241.92
2008,4,"5200001",0.963,40.496,191.954,0,0,233.413
2009,4,"5200001",0.685,17.9,107.867,26.191,0,152.643
2010,4,"5200001",0.414,16.071,127.201,42.776,0,186.462
2011,4,"5200001",0,11.759,123.867,81.021,0,216.647
2012,4,"5200001",0.615,9.804,84.413,0,0,94.832
2013,4,"5200001",0.642,11.688,123.271,0,0,135.601
2014,4,"5200001",0.974,8.401,105.147,0,0,114.522
2015,4,"5200001",0.531,3.164,63.576,0,0,67.271
2016,4,"5200001",0.778,71.261,228.695,0,0,300.734
2017,4,"5200001",0.854,40.462,183.975,0,0,225.291
2018,4,"5200001",0.586,12.043,105.949,5.502,0,124.08
2019,4,"5200001",0.637,3.662,69.195,0,0,73.494
1981,5,"5200001",0.896,26.57,138.734,2.909,0,169.109
1982,5,"5200001",1.656,258.478,290.59,0,0,550.724
1983,5,"5200001",0,146.345,265.825,34.435,0,446.605
1984,5,"5200001",1.194,163.873,276.169,298.684,0,739.92
1985,5,"5200001",0.874,52.005,97.585,0,0,150.464
1986,5,"5200001",1.422,89.023,225.007,0,0,315.452
1987,5,"5200001",1.009,305.721,313.57,97.316,21.081,738.697
1988,5,"5200001",0.97,47.8,103.632,0,0,152.402
1989,5,"5200001",0.904,73.91,235.381,5.252,0,315.447
1990,5,"5200001",0.8,14.306,96.981,0.715,0,112.802
1991,5,"5200001",1.608,102.66,251.36,0,0,355.628
1992,5,"5200001",0.65,118.154,246.695,60.744,0,426.243
1993,5,"5200001",0,63.85,191.374,30.075,0,285.299
