"cod_cuenca","wy_simple","volume_mm","volume_GL"
3820001,2005,15.1204877748707,108.863136004063
3820001,2008,7.79947350337836,56.153952002096
3820001,2004,5.59378484472136,40.2736320015033
3820001,2003,12.938920085767,93.1564800034772
3820001,1981,9.6404449300435,69.4084134840674
3820001,1982,18.03048474352,129.814272004845
3820001,1983,37.324020255939,268.72214401003
3820001,1985,12.6053066760245,90.7545600033876
3820001,1986,16.1623696537858,116.364384004343
3820001,1987,64.0215290427724,460.936480829306
3820001,1984,62.5220725346698,450.140827924177
3820001,1989,14.0257590895513,100.981406291909
3820001,1990,9.51350829893817,68.4945064764586
3820001,1991,21.3725680224048,153.876304390521
3820001,1988,13.7647144749912,99.1019606152144
3820001,1993,16.0886417849954,115.833564686414
3820001,1994,7.08520479302327,51.011424001904
3820001,1995,4.52458558205731,32.5757067440731
3820001,1996,2.53003438553591,18.2155153661972
3820001,1997,120.28340373491,866.005696032325
3820001,1998,17.1083676786059,123.175296004598
3820001,1999,8.45313977779101,60.8601600022716
3820001,2000,15.398178936793,110.862432004138
3820001,2001,11.043443896241,79.5096000029677
3820001,2002,51.8063223786477,372.990528013923
3820001,2007,13.6505486900018,98.2800000036684
3820001,2019,3.87490780274791,27.8982147543425
3820001,1992,28.4291829013506,204.681889285188
3820001,2012,2.45672674924702,17.6877216006602
3820001,2009,2.43524588581396,17.5330656006544
3820001,2010,2.72266943893417,19.6024320007317
3820001,2011,3.59204438385477,25.8616800009653
3820001,2016,30.7462802979826,221.364319956733
3820001,2013,2.02910498936767,14.6089686862596
3820001,2014,2.16650523750775,15.5982107082745
3820001,2015,13.0152548528964,93.7060682349932
3820001,2020,17.7829503142737,128.032095752469
3820001,2017,21.6040252080938,155.542729142152
3820001,2018,6.32852637799086,45.5635584017007
4302001,2005,30.9385114490431,14.4602496013264
4302001,2009,13.7120870864469,6.40884750230216
4302001,1981,21.5031155767351,10.0502708075626
4302001,1982,51.9126377552556,24.2632778451743
4302001,1983,29.6680299104754,13.8664433934284
4302001,1984,46.7512041119454,21.850892268516
4302001,1985,21.0708114589023,9.84821760090336
4302001,1986,26.5932481300426,12.4293312011401
4302001,1987,81.9419870511369,38.2985971235131
4302001,1988,21.3871028542401,9.99604800091692
4302001,1989,28.9575771460392,13.5343872012415
4302001,1990,20.858964621347,9.74920320089428
4302001,1991,29.0681220054267,13.5860544012462
4302001,1992,39.6395749716346,18.5270112016995
4302001,1993,24.3708897695803,11.3906304010448
4302001,1994,24.4832832052118,11.4431616010497
4302001,1995,19.4645835605446,9.0974880008345
4302001,1996,17.1252103238411,8.0040960007342
4302001,1997,71.3828016148778,33.3633740037298
4302001,1998,25.0868433488575,11.7252576010755
4302001,1999,23.2743143416764,10.8781056009978
4302001,2000,25.9273909669761,12.1181184011116
4302001,2001,23.5543736426329,11.0090016010098
4302001,2002,54.5500060976137,25.4959488023387
4302001,2003,28.6536712115358,13.3923456012285
4302001,2004,24.9365541002254,11.6550144010691
4302001,2019,12.2752962997201,5.73731055925386
4302001,2020,27.3211330731727,12.7695349622695
4302001,2006,26.8794077326041,12.5630784011524
4302001,2007,25.3739834214934,11.8594630597867
4302001,2010,15.9678503292897,7.46316130103579
4302001,2011,23.076330326496,10.7855705001642
4302001,2012,13.4197466371725,6.27221145657534
4302001,2013,12.4431364131951,5.81575680053347
4302001,2014,20.5785919531764,9.61816073720582
4302001,2015,27.1106646207208,12.6711648011623
4302001,2016,24.6357599357326,11.5144272010562
4302001,2017,15.7733465166493,7.37225280067625
4302001,2018,15.3633014961398,7.18060320065866
4302001,2008,24.2429682934998,11.3308416010394
4311001,1992,116.602473893966,39.4398720015855
4311001,1981,36.9560786840095,12.5001036796465
4311001,1982,235.638153423498,79.7027567199295
4311001,1983,119.554209777772,40.4382735067338
4311001,2007,44.0802206284177,14.9097888005994
4311001,1985,37.9979793344087,12.8525184005167
4311001,1986,43.046717278052,14.5602144005853
4311001,1987,346.800912924163,117.302688004716
4311001,1988,39.0756735101856,13.2170400005313
4311001,1989,29.4310897237887,9.9548352004002
4311001,1990,20.1264943109302,6.80762880027367
4311001,1991,75.1964367986631,25.4346048010225
4311001,2005,87.6107380413172,29.6336448011913
4311001,1993,29.8724871013052,10.1041344004062
4311001,1994,35.9136028294693,12.1474944004883
4311001,1995,16.7000449926388,5.64865920022708
4311001,1996,15.2969224262622,5.174064000208
4311001,1984,339.418746135835,114.805728004615
4311001,1998,38.0268438619894,12.8622816005171
4311001,1999,28.1978336250328,9.53769600038343
4311001,2000,57.5139761150931,19.453651200782
4311001,2001,46.2987022393735,15.6601728006295
4311001,2002,202.450176808189,68.4771840027529
4311001,2003,53.3056301691523,18.0302112007248
4311001,2004,28.3562053692807,9.59126400038558
4311001,2017,55.651830928695,18.8237952007567
4311001,2018,33.576853286922,11.3571072004566
4311001,2006,36.7833702313466,12.4416864005002
4311001,2020,75.0884995919228,25.3980958876532
4311001,2008,72.2788205683421,24.4477440009828
4311001,1997,459.375124871696,155.380032006246
4311001,2010,23.560862216434,7.96927680032037
4311001,2011,29.4068230855571,9.94662720039986
4311001,2012,22.5237827299077,7.61849280030626
4311001,2013,35.1260109062733,11.881097611441
4311001,2014,18.9333420248307,6.40405440025745
4311001,2015,70.4217841478874,23.8196160009576
4311001,2016,61.5281195693511,20.8114037316238
4311001,2019,8.87416016750728,3.00161505532316
4311001,2009,26.5949583102662,8.99553600036163
4313001,2007,72.3671665376521,48.873024001953
4313001,2006,57.6010201568301,38.9007360015546
4313001,2009,34.0867444264965,23.0204160009199
4313001,1981,54.619457561755,36.887143550113
4313001,1982,241.511154003944,163.104084229039
4313001,1984,303.666785413679,205.080768008196
4313001,1985,52.1714996889555,35.233920001408
4313001,1986,58.4505021527464,39.4744320015775
4313001,1987,373.357571928053,252.146304010076
4313001,1988,43.1563720072938,29.1455712011647
4313001,1989,38.7947169339844,26.199936001047
4313001,1990,26.6737346717716,18.0140544007199
4313001,1991,93.9240515243834,63.4314240025349
4313001,1992,149.378338565028,100.882368004032
4313001,1993,41.5836789085289,28.0834560011223
4313001,1994,45.7581664878585,30.9026880012349
4313001,1995,25.8232292035711,17.4396672006969
4313001,1983,143.540708523813,96.9399360038739
4313001,1997,418.162629851217,282.405312011286
4313001,1998,46.50018389393,31.403808001255
4313001,1999,41.3380455603121,27.9175680011157
4313001,2000,70.8447515148504,47.844864001912
4313001,2001,57.1839552010037,38.6190720015433
4313001,2002,233.47705616074,157.678272006301
4313001,2003,73.335627186611,49.5270720019792
4313001,2004,28.7334726437976,19.4050944007755
4313001,2005,100.077678633355,67.587264002701
4313001,2008,111.720955206901,75.4505280030152
4313001,2012,21.9148444181429,14.8001472005914
4313001,2010,27.4843247208869,18.5614848007418
4313001,1996,19.6085775596515,13.2426144005292
4313001,2011,46.6551297460691,31.5084503786328
4313001,2016,137.765522457139,93.0396754194629
4313001,2013,29.5789886846124,19.9761120007983
4313001,2014,18.7500122472126,12.662784000506
4313001,2015,79.7771058755245,53.8773120021531
4313001,2020,88.6092235686026,59.8420653655075
4313001,2017,93.9304482261599,63.4357440025351
4313001,2018,54.8555557543657,37.0465920014805
4313001,2019,15.5120036671129,10.4760012559943
4320001,1981,18.2791703458315,103.637663996728
4320001,1994,22.2921729209424,126.39023999601
4320001,1982,55.016567695266,311.928191990153
4320001,1983,58.884191503131,333.856511989461
4320001,1984,163.308815206324,925.91423997077
4320001,1985,29.3220134993749,166.247423994752
4320001,1986,32.9974752260058,187.086239994094
4320001,1987,110.292156744954,625.324960922785
4320001,1988,24.1932212662188,137.16863999567
4320001,1989,22.0559705213289,125.051039996052
4320001,1990,14.7685931329953,83.7336959973567
4320001,1991,35.9140415009754,203.622335993572
4320001,1992,64.7407919043865,367.061759988412
4320001,1993,23.2909280996952,132.052895995831
4320001,2019,10.514054555699,59.6116799981181
4320001,1995,14.4536058039623,81.947807997413
4320001,1996,9.93634920283779,56.3362559982214
4320001,1997,203.022819956824,1151.08127996366
4320001,1998,27.9887652450404,158.68828799499
4320001,1999,23.3979049284234,132.659423995812
4320001,2000,24.3472861862248,138.042143995642
4320001,2001,24.9668984164367,141.555167995531
4320001,2002,123.520140019818,700.323839977891
4320001,2003,36.9914292205027,209.730815993379
4320001,2004,15.3773857694185,87.1853759972477
4320001,2005,50.4406414658505,285.983999990972
4320001,2006,29.1502714965591,165.273695994782
4320001,2010,8.56927066933284,48.5853119984662
4320001,2020,38.5044461066186,218.309188681963
4320001,2007,35.9212037672862,203.662943993571
4320001,2008,42.4454188219009,240.653375992403
4320001,2014,7.70096017062464,43.6622399986217
4320001,2011,8.6314452364569,48.937823998455
4320001,2012,10.2040960519481,57.8543039981736
4320001,2013,10.5454466165508,59.7896639981125
4320001,2018,14.1268388326776,80.0951327974715
4320001,2015,31.0001453994318,175.761951553162
4320001,2016,65.999522111359,374.198399988187
4320001,2017,23.4926906655586,133.196831995795
4320001,2009,15.6120642825828,88.5159359972056
4501001,2008,101.281871994332,68.0978880022991
4501001,1992,142.219216577436,95.6225244613071
4501001,1981,38.8269235586427,26.1056736008813
4501001,1982,205.654142582663,138.273636664089
4501001,1983,158.003915250381,106.235525793276
4501001,2006,59.1947096872363,39.8001600013437
4501001,1985,51.5873574382742,34.685280001171
4501001,1986,61.1299584181378,41.1013440013876
4501001,1987,356.205473016063,239.498341900822
4501001,1988,63.6598117321749,42.8023163891332
4501001,1989,43.6934444542583,29.3777280009918
4501001,1990,22.9262937975586,15.4147248327057
4501001,1991,105.289867207932,70.79270400239
