"wy_simple","wym","cod_cuenca","Q_mm"
"2003",6,"7355002",208.94312689139
"2003",7,"3414001",1.22284015516383
"2003",7,"3421001",1.14287711052179
"2003",7,"3430003",0.496900598075659
"2003",7,"3820001",1.50054031489919
"2003",7,"4302001",3.82470424870762
"2003",7,"4311001",8.84965980559164
"2003",7,"4313001",11.1558478981778
"2003",7,"4320001",5.84562841882183
"2003",7,"4501001",11.1989991300177
"2003",7,"4503001",2.97012794777387
"2003",7,"4511002",28.7179335141119
"2003",7,"4513001",13.5629550190662
"2003",7,"4515002",5.09933958207132
"2003",7,"4522002",2.24930539632615
"2003",7,"4531002",3.15667322799075
"2003",7,"4703002",46.4858928902169
"2003",7,"5100001",9.44793387054993
"2003",7,"5101001",5.21922661437005
"2003",7,"5200001",9.66562030674522
"2003",7,"5401003",36.0234975010215
"2003",7,"5410002",41.5315723584194
"2003",7,"5411001",7.57225839569737
"2003",7,"5414001",23.3597089040221
"2003",7,"5707002",42.4362398731711
"2003",7,"5710001",58.7885698557823
"2003",7,"5721001",10.0296532199408
"2003",7,"5722001",18.3376821276611
"2003",7,"5722002",24.2477095420642
"2003",7,"5730008",1.99563206691729
"2003",7,"5741001",3.42928276980271
"2003",7,"6003001",114.576709439248
"2003",7,"6008005",15.4558387951493
"2003",7,"6013001",78.8951005132134
"2003",7,"6027001",104.773406475536
"2003",7,"6028001",85.5303772557489
"2003",7,"7103001",135.983995736967
"2003",7,"7104002",125.650400727139
"2003",7,"7112001",138.149590390124
"2003",7,"7115001",161.37456752041
"2003",7,"7330001",162.911685140016
"2003",7,"7358001",101.581424652717
"2003",7,"7381001",19.2195736570375
"2003",7,"8104001",157.44703947884
"2003",7,"8106001",201.479826161724
"2003",7,"7317005",133.019611226419
"2003",7,"7350003",170.158993797859
"2003",7,"7321002",118.493893605785
"2003",7,"7354002",123.79940275937
"2003",7,"7355002",170.858431842048
"2003",8,"3414001",1.79398321557846
"2003",8,"3421001",0.841991868169806
"2003",8,"3430003",0.620344384542575
"2003",8,"3820001",1.4117367453994
"2003",8,"4302001",4.09422666507376
"2003",8,"4311001",8.66906492948966
"2003",8,"4313001",12.0501068065295
"2003",8,"4320001",5.94772881091282
"2003",8,"4501001",11.3660524733226
"2003",8,"4503001",3.06370860983957
"2003",8,"4511002",23.3518424288429
"2003",8,"4513001",12.0909543555125
"2003",8,"4515002",5.02429768890442
"2003",8,"4522002",2.16009908363046
"2003",8,"4531002",1.27258193809964
"2003",8,"4703002",44.985609084201
"2003",8,"5100001",7.40796575010496
"2003",8,"5101001",2.15755011644842
"2003",8,"5200001",7.80890960981843
"2003",8,"5401003",59.2895648489374
"2003",8,"5410002",70.7659727851403
"2003",8,"5411001",6.41262056434065
"2003",8,"5414001",45.8510010198897
"2003",8,"5707002",62.5761769061588
"2003",8,"5710001",80.7749164877481
"2003",8,"5721001",18.0005716047009
"2003",8,"5722001",25.1692111041771
"2003",8,"5722002",23.4838741878571
"2003",8,"5730008",4.2046488505888
"2003",8,"5741001",3.13316250709264
"2003",8,"6003001",179.688307783915
"2003",8,"6008005",54.0208504362764
"2003",8,"6013001",100.815304799933
"2003",8,"6027001",82.0100188573501
"2003",8,"6028001",116.62359488995
"2003",8,"7103001",144.3458656792
"2003",8,"7104002",147.392622623842
"2003",8,"7112001",210.152326252071
"2003",8,"7115001",203.798869252721
"2003",8,"7330001",105.850461526105
"2003",8,"7358001",110.763801309411
"2003",8,"7381001",25.3158474024883
"2003",8,"8104001",133.508139934346
"2003",8,"8106001",163.748645141374
"2003",8,"7317005",142.169329002992
"2003",8,"7350003",131.693954887218
"2003",8,"7321002",140.93587739259
"2003",8,"7354002",111.354503366062
"2003",8,"7355002",136.114370090401
"2003",9,"3414001",2.14397660613557
"2003",9,"3421001",0.935255315663248
"2003",9,"3430003",0.648241939436167
"2003",9,"3820001",1.82023316509844
"2003",9,"4302001",4.32788670230752
"2003",9,"4311001",7.62687667701992
"2003",9,"4313001",11.3605423550251
"2003",9,"4320001",5.83450404774325
"2003",9,"4501001",11.0923419954461
"2003",9,"4503001",2.6983207986584
"2003",9,"4511002",12.4433740600915
"2003",9,"4513001",8.32566798665063
"2003",9,"4515002",2.81150661251728
"2003",9,"4522002",0.643455915969905
"2003",9,"4531002",0.251602252997881
"2003",9,"4703002",23.9480416587755
"2003",9,"5100001",4.60068003551512
"2003",9,"5101001",0.919035414854387
"2003",9,"5200001",4.87799284448648
"2003",9,"5401003",81.525669912483
"2003",9,"5410002",67.0661920011685
"2003",9,"5411001",3.11655651012625
"2003",9,"5414001",30.0305513278418
"2003",9,"5707002",75.9768212838873
"2003",9,"5710001",83.3817108748416
"2003",9,"5721001",35.1242164628135
"2003",9,"5722001",13.8969488142283
"2003",9,"5722002",19.5428087964693
"2003",9,"5730008",1.55673850177509
"2003",9,"5741001",1.22544303443282
"2003",9,"6003001",213.972654202538
"2003",9,"6008005",72.0652395008528
"2003",9,"6013001",108.789815160717
"2003",9,"6027001",24.7639938738203
"2003",9,"6028001",144.166562983615
"2003",9,"7103001",117.651266300933
"2003",9,"7104002",122.632439824233
"2003",9,"7112001",167.576624319487
"2003",9,"7115001",171.072558356973
"2003",9,"7330001",45.7899981899931
"2003",9,"7358001",86.1594571112354
"2003",9,"7381001",18.6490626217671
"2003",9,"8104001",54.1850796411939
"2003",9,"8106001",90.7179347119848
"2003",9,"7317005",80.2235283486611
"2003",9,"7350003",68.123859880115
"2003",9,"7321002",92.4620203040686
"2003",9,"7354002",53.9572610045446
"2003",9,"7355002",65.4609146108569
"2003",10,"3414001",3.29310020468023
"2003",10,"3421001",1.88234958475881
"2003",10,"3430003",1.30192448086403
"2003",10,"3820001",2.14808634330578
"2003",10,"4302001",3.90585674581649
"2003",10,"4311001",7.2838230439153
"2003",10,"4313001",10.3856850042899
"2003",10,"4320001",5.18883335925138
"2003",10,"4501001",10.7942160289327
"2003",10,"4503001",2.77544255031054
"2003",10,"4511002",9.99816291418439
"2003",10,"4513001",6.90738997505149
"2003",10,"4515002",1.68439357324255
"2003",10,"4522002",2.18275914548456
"2003",10,"4531002",0.142494299235462
"2003",10,"4703002",15.8625426736823
"2003",10,"5100001",3.37426209662498
"2003",10,"5101001",0.845555178904269
"2003",10,"5200001",3.2251007706613
"2003",10,"5401003",86.4639487380337
"2003",10,"5410002",56.9848003842906
"2003",10,"5411001",1.93782213152611
"2003",10,"5414001",16.8052019276603
"2003",10,"5707002",93.8097067062851
"2003",10,"5710001",100.807952805001
"2003",10,"5721001",19.8157156769403
"2003",10,"5722001",8.68748888191434
"2003",10,"5722002",16.8531332406974
"2003",10,"5730008",0.931133309472951
"2003",10,"5741001",0.0970382198616664
"2003",10,"6003001",222.57060941724
"2003",10,"6008005",94.9427590345835
"2003",10,"6013001",84.9756205760138
"2003",10,"6027001",9.52600167778543
"2003",10,"6028001",157.334324392844
"2003",10,"7103001",83.6552673666908
"2003",10,"7104002",92.4671679016067
"2003",10,"7112001",93.3791631845478
"2003",10,"7115001",119.655574212577
"2003",10,"7330001",18.8375809165512
"2003",10,"7358001",106.161549876658
"2003",10,"7381001",18.8717010745556
"2003",10,"8104001",7.97631031223756
"2003",10,"8106001",57.7863266969418
"2003",10,"7317005",41.6421688466149
"2003",10,"7350003",43.1533288520841
"2003",10,"7321002",61.9757327879052
"2003",10,"7354002",30.9132517724945
"2003",10,"7355002",50.6336903052126
"2003",11,"3414001",3.02558388906515
"2003",11,"3421001",1.86016805119046
"2003",11,"3430003",1.52417886009929
"2003",11,"3820001",1.9960402317433
"2003",11,"4302001",4.41550921627018
"2003",11,"4311001",5.76447605232463
"2003",11,"4313001",9.0590090558483
"2003",11,"4320001",4.35115297817048
"2003",11,"4501001",8.89880309528082
"2003",11,"4503001",2.21678010541577
"2003",11,"4511002",8.00126580683702
"2003",11,"4513001",6.06260127306678
"2003",11,"4515002",1.02615739882717
"2003",11,"4522002",1.43032321429147
"2003",11,"4531002",0.106124981314656
"2003",11,"4703002",11.4960678204483
"2003",11,"5100001",2.63884140387145
"2003",11,"5101001",0.710308947517817
"2003",11,"5200001",4.76056749889932
"2003",11,"5401003",77.2547260633581
"2003",11,"5410002",36.5726396612285
"2003",11,"5411001",1.48905327130573
"2003",11,"5414001",10.5824266508869
"2003",11,"5707002",72.8020272882331
"2003",11,"5710001",67.2053018700008
"2003",11,"5721001",13.3888484185655
"2003",11,"5722001",6.92412740620463
"2003",11,"5722002",11.3410589647702
"2003",11,"5730008",1.18574007378196
"2003",11,"5741001",0.0868551967897631
"2003",11,"6003001",137.665801672061
"2003",11,"6008005",45.5409352485664
"2003",11,"6013001",57.2641088976947
"2003",11,"6027001",5.5816667238466
"2003",11,"6028001",100.446231078338
"2003",11,"7103001",47.3213578567634
"2003",11,"7104002",67.0331410999243
"2003",11,"7112001",54.7106627469331
"2003",11,"7115001",84.7957053327854
"2003",11,"7330001",10.3958739224258
"2003",11,"7358001",79.7981720779842
"2003",11,"7381001",18.3862255594474
"2003",11,"8104001",6.73735477364683
"2003",11,"8106001",36.9355048196924
"2003",11,"7317005",33.339691172638
"2003",11,"7350003",29.6324574984259
"2003",11,"7321002",50.2130036068453
"2003",11,"7354002",21.1447007949135
"2003",11,"7355002",37.5811370533471
"2003",12,"3414001",1.80983761703105
"2003",12,"3421001",1.37868793762344
"2003",12,"3430003",0.875126618238826
"2003",12,"3820001",1.84339409606258
"2003",12,"4302001",4.29701547903376
"2003",12,"4311001",5.09139613927126
"2003",12,"4313001",9.59505266471717
"2003",12,"4320001",4.25072886117351
"2003",12,"4501001",8.19846407911793
"2003",12,"4503001",2.31083102206472
"2003",12,"4511002",7.35842906680055
"2003",12,"4513001",5.87994425642143
"2003",12,"4515002",1.2668043332095
"2003",12,"4522002",0.748329437865835
"2003",12,"4531002",0.532919500763866
"2003",12,"4703002",10.3928056832
"2003",12,"5100001",2.55282728775993
"2003",12,"5101001",0.461115103860892
"2003",12,"5200001",4.51603480248632
"2003",12,"5401003",55.3082191971293
"2003",12,"5410002",24.7905753303923
"2003",12,"5411001",1.51865291953303
"2003",12,"5414001",8.56607569075292
"2003",12,"5707002",55.5043362709946
"2003",12,"5710001",51.318139913591
"2003",12,"5721001",6.53294710675238
"2003",12,"5722001",6.80319066398189
"2003",12,"5722002",7.77920261447815
"2003",12,"5730008",2.01503067753131
"2003",12,"5741001",0.0928452103614709
"2003",12,"6003001",75.339582568823
"2003",12,"6008005",3.85421972997694
"2003",12,"6013001",49.7727953168433
"2003",12,"6027001",7.30901341057153
"2003",12,"6028001",68.3377982624947
"2003",12,"7103001",38.6530711479144
"2003",12,"7104002",55.8286924271426
"2003",12,"7112001",49.9964322278144
"2003",12,"7115001",80.3522622585783
"2003",12,"7330001",10.7828171205309
"2003",12,"7358001",112.350250481181
"2003",12,"7381001",26.364103451034
"2003",12,"8104001",9.74645023691374
"2003",12,"8106001",32.6514757763587
"2003",12,"7317005",28.7082751226798
"2003",12,"7350003",26.5272609454208
"2003",12,"7321002",45.0695682237658
"2003",12,"7354002",19.9440334016093
"2003",12,"7355002",29.3368692259257
"2004",1,"3414001",1.51578334103306
"2004",1,"3421001",1.13425095857854
"2004",1,"3430003",0.68100130887553
"2004",1,"3820001",1.81867310239101
"2004",1,"4302001",3.39509512961643
"2004",1,"4311001",6.13435070663251
"2004",1,"4313001",9.00143873986
"2004",1,"4320001",3.96728598163731
"2004",1,"4501001",7.67802866343724
"2004",1,"4503001",3.3750171439476
"2004",1,"4511002",8.81430991066567
"2004",1,"4513001",6.8456089253038
"2004",1,"4515002",2.20361329089192
"2004",1,"4522002",5.32885950766174
"2004",1,"4531002",0.842345527364544
"2004",1,"4703002",10.2286524932288
"2004",1,"5100001",2.99615837788474
"2004",1,"5101001",2.22923934073827
"2004",1,"5200001",3.41625830998924
"2004",1,"5401003",30.0543570178168
"2004",1,"5410002",16.6837628501535
"2004",1,"5411001",1.82753957119536
"2004",1,"5414001",7.8106760570919
"2004",1,"5707002",32.4701926003975
"2004",1,"5710001",38.3091646366296
"2004",1,"5721001",5.07375985906906
"2004",1,"5722001",10.1681792233527
"2004",1,"5722002",6.41946733854917
"2004",1,"5730008",3.42627959970125
"2004",1,"5741001",0.0531913205167653
"2004",1,"6003001",108.629790415746
"2004",1,"6008005",34.4049466028699
"2004",1,"6013001",98.0748383911183
"2004",1,"6027001",47.2177697451518
"2004",1,"6028001",61.3310113520363
"2004",1,"7103001",147.498022482497
"2004",1,"7104002",106.584199745055
"2004",1,"7112001",135.482457883483
"2004",1,"7115001",213.144205877045
"2004",1,"7330001",181.268270458125
"2004",1,"7358001",155.522787430226
"2004",1,"7381001",22.8127109089847
"2004",1,"8104001",105.738446828002
"2004",1,"8106001",158.418657705378
"2004",1,"7317005",125.032302475241
"2004",1,"7350003",270.407561761547
"2004",1,"7321002",132.992093104148
"2004",1,"7354002",181.940252734227
"2004",1,"7355002",349.50250685303
"2004",2,"3414001",1.57056863122772
"2004",2,"3421001",1.03408196968653
"2004",2,"3430003",0.77696426740992
"2004",2,"3820001",1.97599942619402
"2004",2,"4302001",2.75474831871633
"2004",2,"4311001",7.06976575088353
"2004",2,"4313001",8.59588784723129
"2004",2,"4320001",4.17422976142772
"2004",2,"4501001",7.94274396128964
"2004",2,"4503001",3.62472232765057
"2004",2,"4511002",9.41763422696468
"2004",2,"4513001",7.06184259942071
"2004",2,"4515002",1.94218137171156
"2004",2,"4522002",4.93832146277018
"2004",2,"4531002",0.436087625921088
"2004",2,"4703002",9.16432901964809
"2004",2,"5100001",2.91802888908344
"2004",2,"5101001",2.2551943675711
"2004",2,"5200001",2.99248438838822
"2004",2,"5401003",19.8563633551593
"2004",2,"5410002",12.5673990143732
"2004",2,"5411001",2.1755741447067
"2004",2,"5414001",7.06991595121501
"2004",2,"5707002",24.3487474036586
"2004",2,"5710001",29.390713976676
"2004",2,"5721001",5.19634101719432
"2004",2,"5722001",8.95754086366713
"2004",2,"5722002",6.04296693346126
"2004",2,"5730008",2.48787181124804
"2004",2,"5741001",0.0287520651441974
"2004",2,"6003001",58.976599050844
"2004",2,"6008005",0.992880135885508
"2004",2,"6013001",29.5279083328098
"2004",2,"6027001",9.11351574028261
"2004",2,"6028001",27.8493348052853
"2004",2,"7103001",42.3798096430877
"2004",2,"7104002",39.7998074416405
"2004",2,"7112001",47.0438870175104
"2004",2,"7115001",76.4025350815053
"2004",2,"7330001",49.3412768748251
"2004",2,"7358001",81.8049445759127
"2004",2,"7381001",17.7554166098801
"2004",2,"8104001",35.3971021462198
"2004",2,"8106001",41.1046978575187
"2004",2,"7317005",46.5265480630018
"2004",2,"7350003",52.6353868896389
"2004",2,"7321002",51.7580821476047
"2004",2,"7354002",45.6963625174147
"2004",2,"7355002",73.3798520895804
"2004",3,"3414001",1.38552939055466
"2004",3,"3421001",0.98417351915774
"2004",3,"3430003",0.731471574160204
"2004",3,"3820001",1.99712027515613
"2004",3,"4302001",2.6514129066802
"2004",3,"4311001",5.06661862444538
"2004",3,"4313001",7.47134767492643
"2004",3,"4320001",3.67363306289201
"2004",3,"4501001",7.49941008867276
"2004",3,"4503001",3.36843357978217
"2004",3,"4511002",7.82345990001843
"2004",3,"4513001",5.98806109347989
"2004",3,"4515002",1.73365668656255
"2004",3,"4522002",3.3427908630824
"2004",3,"4531002",0.256765089926702
"2004",3,"4703002",8.35348861151126
"2004",3,"5100001",2.76499544083502
"2004",3,"5101001",2.16606956409482
"2004",3,"5200001",3.0783811528135
"2004",3,"5401003",15.5552005637057
"2004",3,"5410002",11.2947561877981
"2004",3,"5411001",2.49257682894748
"2004",3,"5414001",6.32915584533812
"2004",3,"5707002",20.1918976548479
"2004",3,"5710001",28.1426665269648
"2004",3,"5721001",4.60072231297032
"2004",3,"5722001",6.3457725886692
"2004",3,"5722002",6.04432125146518
"2004",3,"5730008",2.13869682019569
"2004",3,"5741001",0.0694841574318105
"2004",3,"6003001",56.6557070451513
"2004",3,"6008005",2.51129739969147
"2004",3,"6013001",44.2213228233122
"2004",3,"6027001",60.5409666090019
"2004",3,"6028001",43.7804038095166
"2004",3,"7103001",102.655971252921
"2004",3,"7104002",82.8039581697386
"2004",3,"7112001",78.0062444562317
"2004",3,"7115001",103.310051475315
"2004",3,"7330001",261.250289380239
"2004",3,"7358001",138.187024510146
"2004",3,"7381001",6.39668104667857
"2004",3,"8104001",144.285629033259
"2004",3,"8106001",181.645645909728
"2004",3,"7317005",99.2490228503649
"2004",3,"7350003",249.577521717026
"2004",3,"7321002",84.1303994484212
"2004",3,"7354002",151.872768669902
"2004",3,"7355002",281.027565673957
"2004",4,"3414001",1.60552523604771
"2004",4,"3421001",0.883564420472712
"2004",4,"3430003",0.806238371601385
"2004",4,"3820001",2.05172246991614
"2004",4,"4302001",3.22742926429126
"2004",4,"4311001",5.52615212106133
"2004",4,"4313001",7.25769783559207
"2004",4,"4320001",3.628678412643
"2004",4,"4501001",6.58061670049575
"2004",4,"4503001",3.53819548433353
"2004",4,"4511002",8.30672723649975
"2004",4,"4513001",5.36957906285356
"2004",4,"4515002",2.67721401593263
"2004",4,"4522002",4.88577940712151
"2004",4,"4531002",1.9258529041598
"2004",4,"4703002",8.39700829443386
"2004",4,"5100001",2.97071253520175
"2004",4,"5101001",3.32790923687134
"2004",4,"5200001",3.33855401153515
"2004",4,"5401003",14.2910414762878
"2004",4,"5410002",11.3290966945223
"2004",4,"5411001",2.94850689438415
"2004",4,"5414001",6.38381008239886
"2004",4,"5707002",16.7682122804837
"2004",4,"5710001",28.5836790020415
"2004",4,"5721001",5.09576160539923
"2004",4,"5722001",8.17061402653994
"2004",4,"5722002",6.5142695988231
"2004",4,"5730008",2.45877389532701
"2004",4,"5741001",5.35207712632091
"2004",4,"6003001",50.4938803192282
"2004",4,"6008005",1.89710023135647
"2004",4,"6013001",47.9740335813282
"2004",4,"6027001",85.8381257593546
"2004",4,"6028001",44.9818418943003
"2004",4,"7103001",127.992680964185
"2004",4,"7104002",99.0120569855796
"2004",4,"7112001",84.1278548589286
"2004",4,"7115001",110.433666562536
"2004",4,"7330001",352.926591622865
"2004",4,"7358001",220.33278734301
"2004",4,"7381001",35.7422844446381
"2004",4,"8104001",175.290847408199
"2004",4,"8106001",200.823936508379
"2004",4,"7317005",112.181323802206
"2004",4,"7350003",280.955643774937
"2004",4,"7321002",93.7120941619017
"2004",4,"7354002",180.300821383192
"2004",4,"7355002",203.351910227866
"2004",5,"3414001",1.48655312379972
"2004",5,"3421001",0.993503846769825
"2004",5,"3430003",0.807987274511508
"2004",5,"3820001",1.72614938335812
"2004",5,"4302001",3.95355001291009
"2004",5,"4311001",7.48536386038556
"2004",5,"4313001",6.23294621100027
"2004",5,"4320001",3.59576246534202
"2004",5,"4501001",7.00082011019349
"2004",5,"4503001",3.55747592224656
"2004",5,"4511002",10.4191221978489
"2004",5,"4513001",8.16987229598254
"2004",5,"4515002",4.8036259347176
"2004",5,"4522002",6.8107771252956
"2004",5,"4531002",9.95085189660978
"2004",5,"4703002",10.5791004662371
"2004",5,"5100001",10.36577616789
"2004",5,"5101001",16.9270775424224
"2004",5,"5200001",5.84966895997939
"2004",5,"5401003",14.1701657069729
"2004",5,"5410002",14.3580111507043
"2004",5,"5411001",8.94434531513715
"2004",5,"5414001",8.34062696287734
"2004",5,"5707002",16.0064695640141
"2004",5,"5710001",26.0250924563531
"2004",5,"5721001",9.15901268658958
"2004",5,"5722001",10.0401443914617
"2004",5,"5722002",13.1639709980375
"2004",5,"5730008",9.18766695206514
"2004",5,"5741001",43.3569162347354
"2004",5,"6003001",49.7872145507263
"2004",5,"6008005",2.31688411233747
"2004",5,"6013001",62.984876613392
"2004",5,"6027001",107.71125595847
"2004",5,"6028001",50.2441407056527
"2004",5,"7103001",136.032752996105
"2004",5,"7104002",110.481742127263
"2004",5,"7112001",84.8659911615047
"2004",5,"7115001",109.587296453163
"2004",5,"7330001",218.61430819169
"2004",5,"7358001",147.382676892126
"2004",5,"7381001",36.1107201619957
"2004",5,"8104001",136.897466580146
"2004",5,"8106001",162.519875481373
"2004",5,"7317005",100.193395484655
"2004",5,"7350003",173.464292990541
"2004",5,"7321002",88.7255477797449
"2004",5,"7354002",130.453751368105
"2004",5,"7355002",127.123879075392
"2004",6,"3414001",0.954298217891438
"2004",6,"3421001",1.3530538240859
"2004",6,"3430003",0.447692089423103
"2004",6,"3820001",0.950318198471424
"2004",6,"4302001",3.75889493442343
"2004",6,"4311001",6.30345085936167
"2004",6,"4313001",4.89859422042694
"2004",6,"4320001",2.73446184429976
"2004",6,"4501001",6.7618053266957
"2004",6,"4503001",1.69554992534729
"2004",6,"4511002",14.8779472457615
"2004",6,"4513001",10.1979024072654
"2004",6,"4515002",2.51997695560991
"2004",6,"4522002",2.23214236011226
"2004",6,"4531002",5.47295133367895
"2004",6,"4703002",15.6846464259461
"2004",6,"5100001",15.3212644323651
"2004",6,"5101001",23.794817276369
"2004",6,"5200001",7.41368519084431
"2004",6,"5401003",17.4690669111909
"2004",6,"5410002",20.9967669684853
"2004",6,"5411001",11.4340576619981
"2004",6,"5414001",11.9897732552011
"2004",6,"5707002",23.6524750707328
"2004",6,"5710001",34.240065726913
"2004",6,"5721001",13.8139535887307
"2004",6,"5722001",12.4477035633677
"2004",6,"5722002",23.4432446477397
"2004",6,"5730008",4.35983773550095
"2004",6,"5741001",13.3559332608369
"2004",6,"6003001",60.7784224676432
"2004",6,"6008005",5.55722256485974
"2004",6,"6013001",77.8687482288313
"2004",6,"6027001",163.362236399498
"2004",6,"6028001",73.8043415482603
"2004",6,"7103001",199.051510432473
"2004",6,"7104002",172.410873339138
"2004",6,"7112001",134.163654356214
"2004",6,"7115001",149.454855146743
"2004",6,"7330001",276.483813152753
"2004",6,"7358001",148.378356288635
"2004",6,"7381001",16.7148910631673
"2004",6,"8104001",218.611568654095
"2004",6,"8106001",241.409164727181
"2004",6,"7317005",147.078849599946
"2004",6,"7350003",290.824936627283
"2004",6,"7321002",128.42260266835
"2004",6,"7354002",197.15915993827
"2004",6,"7355002",416.70536602141
"2004",7,"3414001",0.652380842520742
"2004",7,"3421001",0.928034144502103
"2004",7,"3430003",0.337386777978688
"2004",7,"3820001",0.775351165592103
"2004",7,"4302001",3.87387637679636
"2004",7,"4311001",3.93528240626194
"2004",7,"4313001",4.56852440876067
"2004",7,"4320001",1.86615134559156
"2004",7,"4501001",5.70165910956838
"2004",7,"4503001",1.09141386225275
"2004",7,"4511002",14.1879995389612
"2004",7,"4513001",9.06368291787575
"2004",7,"4515002",1.34076648690637
"2004",7,"4522002",1.08021833446821
"2004",7,"4531002",3.14898633745228
"2004",7,"4703002",17.5170541279502
"2004",7,"5100001",11.2384981293215
"2004",7,"5101001",15.3435252111495
"2004",7,"5200001",5.82956017986827
"2004",7,"5401003",20.5765814806604
"2004",7,"5410002",20.4121607230621
"2004",7,"5411001",8.17045773809753
"2004",7,"5414001",11.7145501328594
"2004",7,"5707002",23.8499254338013
"2004",7,"5710001",39.7911093909362
"2004",7,"5721001",10.6747758534076
"2004",7,"5722001",13.8071443026768
"2004",7,"5722002",17.5357095146698
"2004",7,"5730008",1.39427513788267
"2004",7,"5741001",5.461095373326
"2004",7,"6003001",81.1820933833977
"2004",7,"6008005",3.54780557605017
"2004",7,"6013001",56.9607882913138
"2004",7,"6027001",102.614532234289
"2004",7,"6028001",64.7935559123829
"2004",7,"7103001",133.448618261771
"2004",7,"7104002",146.288665428955
"2004",7,"7112001",133.897925287286
"2004",7,"7115001",136.10689321351
"2004",7,"7330001",139.007194234851
"2004",7,"7358001",118.596479228614
"2004",7,"7381001",24.4995064089306
"2004",7,"8104001",186.071184680764
"2004",7,"8106001",199.580471440838
"2004",7,"7317005",148.002732535428
"2004",7,"7350003",212.963531409168
"2004",7,"7321002",124.283798191602
"2004",7,"7354002",137.95415287138
"2004",7,"7355002",226.31823217711
"2004",8,"3414001",0.509947634861785
"2004",8,"3421001",0.937697925014525
"2004",8,"3430003",0.227752859971546
"2004",8,"3820001",0.685707562326773
"2004",8,"4302001",3.97684207358371
"2004",8,"4311001",3.67422446655016
"2004",8,"4313001",4.18203568742586
"2004",8,"4320001",2.34648035435397
"2004",8,"4501001",5.13239271661395
"2004",8,"4503001",1.02882297722287
"2004",8,"4511002",13.4752562030815
"2004",8,"4513001",8.58555131548058
"2004",8,"4515002",1.30230076828665
"2004",8,"4522002",0.116561233673488
"2004",8,"4531002",2.66620371975274
"2004",8,"4703002",20.8482186295518
"2004",8,"5100001",13.4293592788716
"2004",8,"5101001",8.98801726694211
"2004",8,"5200001",5.44153520068702
"2004",8,"5401003",28.0708791781815
"2004",8,"5410002",40.628089979129
"2004",8,"5411001",15.4868224007331
"2004",8,"5414001",18.8859668100444
"2004",8,"5707002",39.5108568624456
"2004",8,"5710001",55.7086244326752
"2004",8,"5721001",23.490793090734
"2004",8,"5722001",22.1517795160455
"2004",8,"5722002",34.2371591389289
"2004",8,"5730008",8.08679579971951
"2004",8,"5741001",2.80452435427359
"2004",8,"6003001",146.594171157227
"2004",8,"6008005",14.1129515638505
"2004",8,"6013001",77.032853069386
"2004",8,"6027001",118.255860499909
"2004",8,"6028001",117.554709405657
"2004",8,"7103001",169.382718246763
"2004",8,"7104002",168.690394221305
"2004",8,"7112001",196.019476512083
"2004",8,"7115001",192.496301750472
"2004",8,"7330001",92.1492328180877
"2004",8,"7358001",108.838821142827
"2004",8,"7381001",23.5378319809138
"2004",8,"8104001",185.700922106013
"2004",8,"8106001",173.594843239865
"2004",8,"7317005",178.153422818234
"2004",8,"7350003",207.174083780881
"2004",8,"7321002",154.114907325483
"2004",8,"7354002",153.315376333982
"2004",8,"7355002",244.919062285017
"2004",9,"3414001",0.9170339643425
"2004",9,"3421001",0.681025893723588
"2004",9,"3430003",0.272481553792642
"2004",9,"3820001",0.552382203253437
"2004",9,"4302001",3.66886927134365
"2004",9,"4311001",3.65430027937059
"2004",9,"4313001",3.6334545430751
"2004",9,"4320001",2.18281494971856
"2004",9,"4501001",4.77258551564953
"2004",9,"4503001",0.637053883921668
"2004",9,"4511002",8.76112010948062
"2004",9,"4513001",6.71465996116467
"2004",9,"4515002",0.814528462701827
"2004",9,"4522002",0.137936057915329
"2004",9,"4531002",0.879862142380644
"2004",9,"4703002",15.0578102912188
"2004",9,"5100001",7.43413574241915
"2004",9,"5101001",3.12024770049057
"2004",9,"5200001",3.94305869759167
"2004",9,"5401003",47.000528301927
"2004",9,"5410002",54.8998410474667
"2004",9,"5411001",8.56098212922548
"2004",9,"5414001",18.7093165081159
"2004",9,"5707002",62.0098061278834
"2004",9,"5710001",77.8645912473628
"2004",9,"5721001",45.0690058040522
"2004",9,"5722001",16.675699967214
"2004",9,"5722002",22.297491616429
"2004",9,"5730008",35.3466933650709
"2004",9,"5741001",1.19740371298439
"2004",9,"6003001",216.363960496627
"2004",9,"6008005",93.3036363555022
"2004",9,"6013001",80.0237353276543
"2004",9,"6027001",44.55491088722
"2004",9,"6028001",153.567815997048
"2004",9,"7103001",137.544228029395
"2004",9,"7104002",143.163176227846
"2004",9,"7112001",192.151642286584
"2004",9,"7115001",189.780864316234
"2004",9,"7330001",37.7811338629895
"2004",9,"7358001",132.314728691625
"2004",9,"7381001",21.1181849072058
"2004",9,"8104001",98.5752900933912
"2004",9,"8106001",104.759203381906
"2004",9,"7317005",142.595156322289
"2004",9,"7350003",118.82564993368
"2004",9,"7321002",129.251088513331
"2004",9,"7354002",94.1040769043921
"2004",9,"7355002",125.920863492816
"2004",10,"3414001",2.10265260019311
"2004",10,"3421001",1.11972733540878
"2004",10,"3430003",0.570811754920301
"2004",10,"3820001",0.849394141783147
"2004",10,"4302001",3.60786625529369
"2004",10,"4311001",3.42363949702251
"2004",10,"4313001",3.75140972383335
"2004",10,"4320001",2.01762565863402
