"wy_simple","wym","cod_cuenca","pr","tem"
2016,1,"3414001",35.718,6.073
2016,2,"3414001",29.64,3.084
2016,3,"3414001",44.656,1.444
2016,4,"3414001",43.831,2.052
2016,5,"3414001",3.242,2.439
2016,6,"3414001",0,5.457
2016,7,"3414001",1.006,5.521
2016,8,"3414001",0,7.365
2016,9,"3414001",1.725,9.262
2016,10,"3414001",6.912,12.564
2016,11,"3414001",7.415,10.523
2016,12,"3414001",0.956,9.751
2016,1,"3421001",36.693,6.127
2016,2,"3421001",38.457,2.868
2016,3,"3421001",50.36,1.026
2016,4,"3421001",46.58,1.909
2016,5,"3421001",0.097,2.563
2016,6,"3421001",0,5.549
2016,7,"3421001",1.44,5.318
2016,8,"3421001",0.024,7.185
2016,9,"3421001",2.297,8.62
2016,10,"3421001",11.647,11.741
2016,11,"3421001",14.091,9.88
2016,12,"3421001",0.227,9.296
2016,1,"3430003",26.152,5.531
2016,2,"3430003",23.358,2.615
2016,3,"3430003",25.921,0.856
2016,4,"3430003",29.907,1.549
2016,5,"3430003",5.348,1.842
2016,6,"3430003",0,4.828
2016,7,"3430003",0.332,4.761
2016,8,"3430003",0.011,6.614
2016,9,"3430003",2.443,8.811
2016,10,"3430003",6.919,11.897
2016,11,"3430003",8.574,9.891
2016,12,"3430003",0.664,9.096
2016,1,"3820001",36.305,5.801
2016,2,"3820001",33.885,2.5
2016,3,"3820001",50.07,1.119
2016,4,"3820001",29.98,2.013
2016,5,"3820001",0,3.612
2016,6,"3820001",0,6.721
2016,7,"3820001",1.488,5.5
2016,8,"3820001",0.017,7.626
2016,9,"3820001",3.068,9.915
2016,10,"3820001",6.989,13.129
2016,11,"3820001",11.377,10.953
2016,12,"3820001",0.113,9.956
2016,1,"4302001",52.38,2.461
2016,2,"4302001",27.94,-1.315
2016,3,"4302001",64.484,-1.473
2016,4,"4302001",31.314,-1.008
2016,5,"4302001",0.004,1.889
2016,6,"4302001",0,4.76
2016,7,"4302001",1.322,2.934
2016,8,"4302001",0.004,5.04
2016,9,"4302001",6.34,8.316
2016,10,"4302001",7.771,12.126
2016,11,"4302001",21.506,9.236
2016,12,"4302001",0.02,8
2016,1,"4311001",50.656,4.146
2016,2,"4311001",71.121,2.248
2016,3,"4311001",125.647,0.259
2016,4,"4311001",44.689,0.256
2016,5,"4311001",0.314,1.51
2016,6,"4311001",0,4.333
2016,7,"4311001",1.018,3.726
2016,8,"4311001",0.77,6.157
2016,9,"4311001",2.926,8.402
2016,10,"4311001",3.484,11.452
2016,11,"4311001",3.822,8.89
2016,12,"4311001",0,7.879
2016,1,"4313001",53.71,4.661
2016,2,"4313001",55.117,2.585
2016,3,"4313001",109.638,0.969
2016,4,"4313001",36.728,1.159
2016,5,"4313001",0.333,2.505
2016,6,"4313001",0,5.373
2016,7,"4313001",4.881,4.744
2016,8,"4313001",0.844,6.921
2016,9,"4313001",3.325,9.383
2016,10,"4313001",2.66,12.704
2016,11,"4313001",5.8,9.827
2016,12,"4313001",0,8.602
2016,1,"4320001",46.177,5.163
2016,2,"4320001",36.274,2.337
2016,3,"4320001",80.083,1.27
2016,4,"4320001",34.641,1.88
2016,5,"4320001",0.456,3.721
2016,6,"4320001",0,6.489
2016,7,"4320001",2.547,5.445
2016,8,"4320001",0.558,7.322
2016,9,"4320001",3.738,9.739
2016,10,"4320001",4.456,13.081
2016,11,"4320001",13.119,10.458
2016,12,"4320001",0.111,9.322
2016,1,"4501001",76.312,3.201
2016,2,"4501001",62.963,1.256
2016,3,"4501001",135.168,-0.664
2016,4,"4501001",50.716,-1.035
2016,5,"4501001",2.435,0.724
2016,6,"4501001",0.018,3.629
2016,7,"4501001",8.229,3.077
2016,8,"4501001",1.245,5.414
2016,9,"4501001",5.742,7.633
2016,10,"4501001",2.653,10.825
2016,11,"4501001",10.568,8.149
2016,12,"4501001",0.045,7.185
2016,1,"4503001",41.919,9.486
2016,2,"4503001",59.039,7.353
2016,3,"4503001",89.766,5.363
2016,4,"4503001",46.701,5.223
2016,5,"4503001",1.66,6.986
2016,6,"4503001",0,9.218
2016,7,"4503001",3.062,8.722
2016,8,"4503001",2.679,11.045
2016,9,"4503001",3.188,12.942
2016,10,"4503001",0.828,15.618
2016,11,"4503001",3.544,13.771
2016,12,"4503001",0.004,12.67
2016,1,"4511002",93.301,5.853
2016,2,"4511002",67.68,2.919
2016,3,"4511002",112.089,1.576
2016,4,"4511002",69.694,2.072
2016,5,"4511002",0.921,4.444
2016,6,"4511002",0,6.442
2016,7,"4511002",13.971,5.872
2016,8,"4511002",4.581,9.067
2016,9,"4511002",8.823,11.092
2016,10,"4511002",2.645,14.533
2016,11,"4511002",11.58,12.186
2016,12,"4511002",0.222,10.844
2016,1,"4513001",72.474,8.314
2016,2,"4513001",60.022,5.503
2016,3,"4513001",110.007,3.97
2016,4,"4513001",68.241,4.474
2016,5,"4513001",0.572,6.438
2016,6,"4513001",0,8.577
2016,7,"4513001",12.479,8.176
2016,8,"4513001",4.769,11.161
2016,9,"4513001",5.79,12.809
2016,10,"4513001",1.004,15.957
2016,11,"4513001",7.609,13.929
2016,12,"4513001",0.219,12.754
2016,1,"4515002",109.07,9.272
2016,2,"4515002",70.726,6.568
2016,3,"4515002",116.649,4.707
2016,4,"4515002",67.05,5.07
2016,5,"4515002",6.391,6.799
2016,6,"4515002",0,8.824
2016,7,"4515002",13.436,8.953
2016,8,"4515002",3.941,11.664
2016,9,"4515002",11.82,13.156
2016,10,"4515002",0.675,15.746
2016,11,"4515002",12.119,13.64
2016,12,"4515002",1.639,12.802
2016,1,"4522002",100.625,9.099
2016,2,"4522002",65.741,6.239
2016,3,"4522002",98.658,4.297
2016,4,"4522002",57.718,4.305
2016,5,"4522002",7.202,6.188
2016,6,"4522002",0,8.39
2016,7,"4522002",12.776,8.627
2016,8,"4522002",5.568,11.186
2016,9,"4522002",12.926,12.744
2016,10,"4522002",0.624,15.12
2016,11,"4522002",11.762,13.088
2016,12,"4522002",0.781,12.292
2016,1,"4531002",47.16,11.519
2016,2,"4531002",45.947,9.684
2016,3,"4531002",97.864,7.105
2016,4,"4531002",64.376,7.102
2016,5,"4531002",0,8.366
2016,6,"4531002",0,10.816
2016,7,"4531002",8.997,10.838
2016,8,"4531002",4.293,13.717
2016,9,"4531002",2.011,14.736
2016,10,"4531002",0,17.234
2016,11,"4531002",2.781,15.861
2016,12,"4531002",0.173,14.911
2016,1,"4703002",69.398,5.053
2016,2,"4703002",30.014,2.916
2016,3,"4703002",112.4,0.132
2016,4,"4703002",63.351,0.002
2016,5,"4703002",2.495,2.872
2016,6,"4703002",0.349,5.02
2016,7,"4703002",13.734,5.002
2016,8,"4703002",9.971,8.108
2016,9,"4703002",17.155,9.78
2016,10,"4703002",0.387,13.657
2016,11,"4703002",11.197,11.523
2016,12,"4703002",0.02,10.071
2016,1,"5100001",114.317,7.723
2016,2,"5100001",48.212,5.981
2016,3,"5100001",124.728,3.461
2016,4,"5100001",89.635,3.509
2016,5,"5100001",3.973,6.014
2016,6,"5100001",0,7.867
2016,7,"5100001",30.83,7.382
2016,8,"5100001",10.401,10.395
2016,9,"5100001",21.173,11.496
2016,10,"5100001",0.147,15.027
2016,11,"5100001",9.622,13.385
2016,12,"5100001",0.093,11.885
2016,1,"5101001",83.917,9.757
2016,2,"5101001",44.227,7.752
2016,3,"5101001",104.044,5.138
2016,4,"5101001",79.925,5.727
2016,5,"5101001",0,7.602
2016,6,"5101001",0,9.653
2016,7,"5101001",26.82,8.76
2016,8,"5101001",25.274,11.881
2016,9,"5101001",24.249,12.563
2016,10,"5101001",0,15.958
2016,11,"5101001",2.306,14.772
2016,12,"5101001",0.073,13.198
2016,1,"5200001",125.227,8.37
2016,2,"5200001",51.209,6.725
2016,3,"5200001",118.406,4.226
2016,4,"5200001",88.315,4.327
2016,5,"5200001",4.994,6.891
2016,6,"5200001",0.024,8.722
2016,7,"5200001",35.178,8.221
2016,8,"5200001",15.643,11.079
2016,9,"5200001",25.361,12.168
2016,10,"5200001",0.179,15.567
2016,11,"5200001",11.109,13.973
2016,12,"5200001",0.033,12.493
2016,1,"5401003",151.577,2.872
2016,2,"5401003",44.361,-0.546
2016,3,"5401003",99.253,-2.657
2016,4,"5401003",63.517,-4.165
2016,5,"5401003",12.506,-1.637
2016,6,"5401003",0,0.883
2016,7,"5401003",17.245,0.785
2016,8,"5401003",0.734,3.308
2016,9,"5401003",10.552,5.827
2016,10,"5401003",1.98,10.116
2016,11,"5401003",25.805,8.051
2016,12,"5401003",0.402,7.031
2016,1,"5410002",138.131,5.372
2016,2,"5410002",53.326,2.566
2016,3,"5410002",106.499,0.068
2016,4,"5410002",72.247,-0.874
2016,5,"5410002",8.104,1.366
2016,6,"5410002",0.011,4.263
2016,7,"5410002",17.505,4.117
2016,8,"5410002",7.109,6.695
2016,9,"5410002",17.259,8.37
2016,10,"5410002",0.305,12.396
2016,11,"5410002",12.295,10.666
2016,12,"5410002",0.554,9.396
2016,1,"5411001",199.626,10.777
2016,2,"5411001",82.678,8.786
2016,3,"5411001",103.988,6.55
2016,4,"5411001",110.819,6.162
2016,5,"5411001",0.45,7.276
2016,6,"5411001",0,10.689
2016,7,"5411001",46.255,10.239
2016,8,"5411001",17.245,13.282
2016,9,"5411001",25.863,14.335
2016,10,"5411001",0,18.092
2016,11,"5411001",1.391,16.852
2016,12,"5411001",1.215,14.826
2016,1,"5414001",105.528,6.094
2016,2,"5414001",50.943,4.091
2016,3,"5414001",114.416,1.489
2016,4,"5414001",70.78,1.292
2016,5,"5414001",8.013,3.878
2016,6,"5414001",0.004,6.038
2016,7,"5414001",22.479,6.232
2016,8,"5414001",11.596,8.723
2016,9,"5414001",23.526,9.667
2016,10,"5414001",0.06,13.274
2016,11,"5414001",16.249,11.379
2016,12,"5414001",1.396,10.13
2016,1,"5707002",219.269,4.042
2016,2,"5707002",70.828,0.659
2016,3,"5707002",93.764,-1.614
2016,4,"5707002",94.904,-3.022
2016,5,"5707002",20.513,-0.028
2016,6,"5707002",0.092,2.909
2016,7,"5707002",38.317,2.999
2016,8,"5707002",3.336,5.725
2016,9,"5707002",26.248,7.329
2016,10,"5707002",2.315,11.66
2016,11,"5707002",21.342,9.695
2016,12,"5707002",2.913,8.359
2016,1,"5710001",316.797,4.844
2016,2,"5710001",104.799,1.557
2016,3,"5710001",98.428,-0.871
2016,4,"5710001",164.848,-2.041
2016,5,"5710001",47.77,0.876
2016,6,"5710001",0.864,4.052
2016,7,"5710001",56.485,3.997
2016,8,"5710001",5.857,6.996
2016,9,"5710001",25.021,8.488
2016,10,"5710001",1.835,12.198
2016,11,"5710001",24.7,10.691
2016,12,"5710001",6.546,9.327
2016,1,"5721001",199.296,3.199
2016,2,"5721001",65.367,0.489
2016,3,"5721001",86.363,-1.976
2016,4,"5721001",76.213,-2.847
2016,5,"5721001",10.886,-0.491
2016,6,"5721001",0.01,2.692
2016,7,"5721001",32.897,2.397
2016,8,"5721001",9.801,5.046
2016,9,"5721001",27.595,6.476
2016,10,"5721001",0,10.301
2016,11,"5721001",12.686,8.623
2016,12,"5721001",0.137,7.317
2016,1,"5722001",227.202,8.018
2016,2,"5722001",95.616,5.803
2016,3,"5722001",105.66,2.842
2016,4,"5722001",110.974,2.301
2016,5,"5722001",7.245,4.542
2016,6,"5722001",0.011,7.881
2016,7,"5722001",72.289,7.327
2016,8,"5722001",23.284,10.497
2016,9,"5722001",37.648,11.867
2016,10,"5722001",0,15.563
2016,11,"5722001",11.561,14.18
2016,12,"5722001",1.898,12.427
2016,1,"5722002",200.61,6.694
2016,2,"5722002",65.261,3.893
2016,3,"5722002",81.384,1.162
2016,4,"5722002",83.722,0.439
2016,5,"5722002",10.907,3.118
2016,6,"5722002",0,6.197
2016,7,"5722002",38.17,5.951
2016,8,"5722002",9.956,8.82
2016,9,"5722002",26.305,10.098
2016,10,"5722002",0,13.917
2016,11,"5722002",10.673,12.423
2016,12,"5722002",1.223,10.956
2016,1,"5730008",241.679,10.746
2016,2,"5730008",65.056,8.683
2016,3,"5730008",59.915,5.97
2016,4,"5730008",109.141,6.073
2016,5,"5730008",3.744,8.008
2016,6,"5730008",0.028,10.35
2016,7,"5730008",61.131,10.283
2016,8,"5730008",13.992,13.783
2016,9,"5730008",30.384,14.875
2016,10,"5730008",0,18.168
2016,11,"5730008",2.749,17.005
2016,12,"5730008",0.599,15.209
2016,1,"5741001",260.911,12.115
2016,2,"5741001",71.844,10.242
2016,3,"5741001",82.267,7.901
2016,4,"5741001",149.613,7.545
2016,5,"5741001",0,7.934
2016,6,"5741001",0.036,11.135
2016,7,"5741001",81.482,11.884
2016,8,"5741001",0,16.47
2016,9,"5741001",10.797,16.86
2016,10,"5741001",0,20.316
2016,11,"5741001",12.48,18.529
2016,12,"5741001",0,16.339
2016,1,"6003001",488.92,5.281
2016,2,"6003001",152.628,3.294
2016,3,"6003001",108.832,-0.466
2016,4,"6003001",321.443,-1.592
2016,5,"6003001",107.712,1.102
2016,6,"6003001",4.959,3.511
2016,7,"6003001",85.536,4.113
2016,8,"6003001",6.665,7.209
2016,9,"6003001",19.097,9.387
2016,10,"6003001",0.069,12.346
2016,11,"6003001",27.495,11.365
2016,12,"6003001",16.362,9.73
2016,1,"6008005",492.775,6.521
2016,2,"6008005",173.534,4.728
2016,3,"6008005",110.954,1.148
2016,4,"6008005",321.189,0.292
2016,5,"6008005",96.138,2.737
2016,6,"6008005",5.727,5.43
2016,7,"6008005",99.965,5.825
2016,8,"6008005",8.697,8.989
2016,9,"6008005",21.771,10.855
2016,10,"6008005",0.016,13.841
2016,11,"6008005",23.72,12.835
2016,12,"6008005",18.762,11.015
2016,1,"6013001",508.304,9.23
2016,2,"6013001",204.835,7.799
2016,3,"6013001",118.56,3.971
2016,4,"6013001",375.494,3.138
2016,5,"6013001",97.117,5.012
2016,6,"6013001",14.074,7.622
2016,7,"6013001",136.101,8.128
2016,8,"6013001",10.911,11.509
2016,9,"6013001",10.662,13.316
2016,10,"6013001",0,16.669
2016,11,"6013001",11.799,15.82
2016,12,"6013001",10.874,13.388
2016,1,"6027001",372.974,10.697
2016,2,"6027001",178.168,9.136
2016,3,"6027001",97.157,5.252
2016,4,"6027001",322.22,5.184
2016,5,"6027001",67.212,6.898
2016,6,"6027001",12.817,10.16
2016,7,"6027001",125.312,10.338
2016,8,"6027001",16.841,13.833
2016,9,"6027001",13.33,15.406
2016,10,"6027001",0,18.351
2016,11,"6027001",23.734,17.071
2016,12,"6027001",22.195,14.611
2016,1,"6028001",461.38,6.776
2016,2,"6028001",175.59,5.131
2016,3,"6028001",102.971,0.877
2016,4,"6028001",360.593,0.262
2016,5,"6028001",102.002,2.832
2016,6,"6028001",10.106,5.968
2016,7,"6028001",126.109,5.993
2016,8,"6028001",10.022,9.211
2016,9,"6028001",13.836,10.965
2016,10,"6028001",0,13.888
2016,11,"6028001",35.954,12.904
2016,12,"6028001",27.38,10.797
2016,1,"7103001",378.007,8.792
2016,2,"7103001",189.588,6.504
2016,3,"7103001",87.621,2.65
2016,4,"7103001",372.135,2.885
2016,5,"7103001",92.667,4.527
2016,6,"7103001",25.403,7.239
2016,7,"7103001",122.855,8.433
2016,8,"7103001",23.676,12.027
2016,9,"7103001",14.099,13.788
2016,10,"7103001",0,17.754
2016,11,"7103001",29.711,16.057
2016,12,"7103001",48.859,13.194
2016,1,"7104002",405.524,8.118
2016,2,"7104002",179.899,5.996
2016,3,"7104002",90.267,1.923
2016,4,"7104002",368.991,1.982
2016,5,"7104002",95.263,3.934
2016,6,"7104002",23.882,6.675
2016,7,"7104002",129.918,7.865
2016,8,"7104002",25.146,11.243
2016,9,"7104002",17.209,12.732
2016,10,"7104002",0,16.551
2016,11,"7104002",35.611,15.123
2016,12,"7104002",46.497,12.479
2016,1,"7112001",384.539,6.839
2016,2,"7112001",197.247,4.517
2016,3,"7112001",77.574,0.913
2016,4,"7112001",393.256,1.054
2016,5,"7112001",108.359,2.982
2016,6,"7112001",24.352,5.202
2016,7,"7112001",133.965,6.105
2016,8,"7112001",28.214,9.638
2016,9,"7112001",13.259,11.87
2016,10,"7112001",0.213,15.847
2016,11,"7112001",34.047,14.233
2016,12,"7112001",49.405,11.374
2016,1,"7115001",395.193,7.981
2016,2,"7115001",222.24,5.681
2016,3,"7115001",83.224,2.323
2016,4,"7115001",405.704,2.043
2016,5,"7115001",105.376,4.567
2016,6,"7115001",28.792,6.828
2016,7,"7115001",156.044,7.081
2016,8,"7115001",37.711,10.458
2016,9,"7115001",17.557,12.873
2016,10,"7115001",0.013,16.843
2016,11,"7115001",39.956,15.191
2016,12,"7115001",50.203,12.481
2016,1,"7117008",361.561,8.308
2016,2,"7117008",188.519,6.031
2016,3,"7117008",74.228,2.58
2016,4,"7117008",376.92,2.579
2016,5,"7117008",98.76,4.583
2016,6,"7117008",25.576,6.946
2016,7,"7117008",135.988,7.644
2016,8,"7117008",28.152,11.146
2016,9,"7117008",13.19,13.319
2016,10,"7117008",0.057,17.157
2016,11,"7117008",32.724,15.577
2016,12,"7117008",43.61,12.749
2016,1,"7317005",335.872,7.488
2016,2,"7317005",125.312,5.494
2016,3,"7317005",34.304,1.184
2016,4,"7317005",286.372,1.182
2016,5,"7317005",130.134,2.662
2016,6,"7317005",34.126,5.632
2016,7,"7317005",119.881,7.276
2016,8,"7317005",26.335,11.558
2016,9,"7317005",29.956,13.343
2016,10,"7317005",3.095,17.067
2016,11,"7317005",15.261,15.944
2016,12,"7317005",49.074,12.64
2016,1,"7321002",322.162,7.303
2016,2,"7321002",132.318,5.359
2016,3,"7321002",43.078,1.75
2016,4,"7321002",289.173,1.489
2016,5,"7321002",113.438,3.333
2016,6,"7321002",28.897,6.018
2016,7,"7321002",116.227,6.798
2016,8,"7321002",32.608,10.992
2016,9,"7321002",22.237,13.019
2016,10,"7321002",1.138,16.741
2016,11,"7321002",20.696,15.481
2016,12,"7321002",40.283,12.333
2016,1,"7330001",303.014,10.905
2016,2,"7330001",138.343,8.845
2016,3,"7330001",23.55,5.452
2016,4,"7330001",332.317,4.961
2016,5,"7330001",178.418,6.757
2016,6,"7330001",54.652,9.792
2016,7,"7330001",183.898,10.377
2016,8,"7330001",24,14.085
2016,9,"7330001",47.403,15.316
2016,10,"7330001",13.468,18.654
2016,11,"7330001",10.261,17.85
2016,12,"7330001",46.918,14.605
2016,1,"7350003",343.903,9.312
2016,2,"7350003",151.61,7.417
2016,3,"7350003",32.098,3.954
2016,4,"7350003",324.757,3.295
2016,5,"7350003",169.692,5.08
2016,6,"7350003",48.472,7.64
2016,7,"7350003",170.456,8.4
2016,8,"7350003",26.924,12.213
2016,9,"7350003",46.564,13.642
2016,10,"7350003",8.495,17.305
2016,11,"7350003",6.002,16.457
2016,12,"7350003",51.548,13.364
2016,1,"7354002",367.925,10.425
2016,2,"7354002",149.482,8.731
2016,3,"7354002",36.202,5.151
2016,4,"7354002",322.801,5.014
2016,5,"7354002",150.166,6.468
2016,6,"7354002",45.081,9.097
2016,7,"7354002",166.191,9.811
2016,8,"7354002",24.74,13.569
2016,9,"7354002",43.554,15.015
2016,10,"7354002",8.792,18.517
2016,11,"7354002",6.944,17.659
2016,12,"7354002",48.283,14.5
2016,1,"7355002",396.433,10.593
2016,2,"7355002",153.083,8.787
2016,3,"7355002",40.811,5.633
2016,4,"7355002",333.991,5.457
2016,5,"7355002",141.116,6.813
2016,6,"7355002",43.951,9.822
2016,7,"7355002",158.967,10.203
2016,8,"7355002",23.533,13.989
2016,9,"7355002",41.105,15.514
2016,10,"7355002",7.724,19.051
2016,11,"7355002",9.276,18.232
2016,12,"7355002",48.445,14.941
2016,1,"7358001",270.144,13.248
2016,2,"7358001",105.545,11.264
2016,3,"7358001",26.31,7.555
2016,4,"7358001",228.147,7.978
2016,5,"7358001",77.728,9.781
2016,6,"7358001",23.791,12.684
2016,7,"7358001",117.948,13.46
2016,8,"7358001",12.39,17.017
2016,9,"7358001",30.457,18.311
2016,10,"7358001",4.001,21.326
2016,11,"7358001",3.283,20.71
2016,12,"7358001",21.072,17.248
2016,1,"7381001",107.316,14.61
2016,2,"7381001",75.088,12.786
2016,3,"7381001",13.899,8.395
2016,4,"7381001",169.243,8.943
2016,5,"7381001",34.362,10.504
2016,6,"7381001",5.737,13.248
2016,7,"7381001",71.089,14.716
2016,8,"7381001",3.18,18.458
2016,9,"7381001",27.072,19.561
2016,10,"7381001",1.743,22.994
2016,11,"7381001",0,21.985
2016,12,"7381001",8.416,18.727
2016,1,"8104001",300.991,8.315
2016,2,"8104001",132.322,6.206
2016,3,"8104001",26.909,2.572
2016,4,"8104001",303.943,2.115
2016,5,"8104001",167.22,3.644
2016,6,"8104001",44.628,6.366
2016,7,"8104001",156.747,8.378
2016,8,"8104001",23.768,12.456
2016,9,"8104001",43.395,13.654
2016,10,"8104001",8.615,17.255
2016,11,"8104001",9.816,16.554
2016,12,"8104001",50.782,13.228
2016,1,"8106001",293.079,8.47
2016,2,"8106001",129.742,6.719
2016,3,"8106001",23.022,3.431
2016,4,"8106001",321.992,2.667
2016,5,"8106001",192.56,3.978
2016,6,"8106001",52.799,7.066
2016,7,"8106001",172.457,8.7
2016,8,"8106001",25.801,12.425
2016,9,"8106001",45.545,13.416
2016,10,"8106001",14.371,17.078
2016,11,"8106001",17.059,16.497
2016,12,"8106001",50.932,13.312
2017,1,"3414001",0.604,6.839
2017,2,"3414001",146.084,2.24
2017,3,"3414001",42.758,1.52
2017,4,"3414001",0,3.767
2017,5,"3414001",7.98,3.006
2017,6,"3414001",12.097,3.207
2017,7,"3414001",5.388,4.148
2017,8,"3414001",0,7.284
2017,9,"3414001",0,10.1
2017,10,"3414001",2.582,10.517
2017,11,"3414001",9.072,10.887
2017,12,"3414001",0,9.853
2017,1,"3421001",0.645,6.646
2017,2,"3421001",172.469,2.039
2017,3,"3421001",59.84,1.602
2017,4,"3421001",0,3.588
2017,5,"3421001",5.205,2.245
2017,6,"3421001",9.56,3.263
2017,7,"3421001",7.608,3.852
2017,8,"3421001",0,6.891
2017,9,"3421001",0,9.489
2017,10,"3421001",3.775,9.813
2017,11,"3421001",7.786,10.278
2017,12,"3421001",0,9.481
2017,1,"3430003",1.496,5.831
2017,2,"3430003",118.12,1.796
2017,3,"3430003",34.444,1.005
2017,4,"3430003",0,3.011
2017,5,"3430003",8.986,2.393
2017,6,"3430003",8.479,2.753
2017,7,"3430003",4.098,3.561
2017,8,"3430003",0,6.515
2017,9,"3430003",0,9.586
2017,10,"3430003",2.468,9.871
2017,11,"3430003",5.957,10.137
2017,12,"3430003",0,9.23
2017,1,"3820001",0.575,7.602
2017,2,"3820001",87.101,2.078
2017,3,"3820001",23.851,2.134
2017,4,"3820001",0,4.31
2017,5,"3820001",2.992,3.641
2017,6,"3820001",5.463,4.82
2017,7,"3820001",2.516,4.886
2017,8,"3820001",0,7.719
2017,9,"3820001",0,10.644
2017,10,"3820001",5.089,10.913
2017,11,"3820001",18.101,11.243
2017,12,"3820001",0.003,10.219
2017,1,"4302001",1.323,5.278
2017,2,"4302001",29.276,-0.122
2017,3,"4302001",3.3,-0.205
2017,4,"4302001",0,1.857
2017,5,"4302001",3.028,2.205
2017,6,"4302001",0.642,4.119
2017,7,"4302001",3.256,2.93
2017,8,"4302001",0.092,6.732
2017,9,"4302001",0.603,9.625
2017,10,"4302001",22.608,9.728
2017,11,"4302001",29.802,10.253
2017,12,"4302001",1.03,8.101
2017,1,"4311001",0.018,5.835
2017,2,"4311001",111.831,1.163
2017,3,"4311001",43.956,1.285
2017,4,"4311001",0.287,2.121
2017,5,"4311001",13.955,0.231
2017,6,"4311001",5.983,2.64
2017,7,"4311001",0,3.569
2017,8,"4311001",0,6.56
2017,9,"4311001",0,9.707
2017,10,"4311001",7.161,9.426
2017,11,"4311001",1.619,9.554
2017,12,"4311001",0.237,8.03
2017,1,"4313001",0.228,6.558
2017,2,"4313001",71.239,2.021
2017,3,"4313001",24.735,1.924
2017,4,"4313001",0.404,3.314
2017,5,"4313001",12.98,1.582
2017,6,"4313001",2.25,3.947
2017,7,"4313001",0,4.431
2017,8,"4313001",0,7.379
2017,9,"4313001",0.057,10.812
2017,10,"4313001",3.841,10.596
2017,11,"4313001",4.612,10.757
2017,12,"4313001",0.24,8.778
2017,1,"4320001",0.638,7.12
2017,2,"4320001",55,2.07
2017,3,"4320001",18.264,2.407
2017,4,"4320001",0.23,4.122
2017,5,"4320001",9.479,3.128
2017,6,"4320001",5.88,5.14
2017,7,"4320001",0.161,5.107
2017,8,"4320001",0,7.999
2017,9,"4320001",0.512,10.956
2017,10,"4320001",7.455,10.95
2017,11,"4320001",7.619,11.211
2017,12,"4320001",0.465,9.516
2017,1,"4501001",0.434,5.338
2017,2,"4501001",114.544,0.648
2017,3,"4501001",44.458,0.42
2017,4,"4501001",0.406,1.475
2017,5,"4501001",18.059,-0.393
2017,6,"4501001",6.323,2.002
2017,7,"4501001",0,2.908
2017,8,"4501001",0,6.1
2017,9,"4501001",0.019,9.248
2017,10,"4501001",12.611,8.723
2017,11,"4501001",2.626,9.125
2017,12,"4501001",0.189,7.393
2017,1,"4503001",0.36,10.718
2017,2,"4503001",141.758,5.812
2017,3,"4503001",59.574,6.12
2017,4,"4503001",0.97,6.957
2017,5,"4503001",22.153,5.17
2017,6,"4503001",7.603,7.331
2017,7,"4503001",0,8.447
2017,8,"4503001",0.058,11.246
2017,9,"4503001",0.031,13.85
2017,10,"4503001",4.497,13.891
2017,11,"4503001",0.676,13.981
2017,12,"4503001",0.088,12.664
2017,1,"4511002",1.197,8.199
2017,2,"4511002",132.496,2.507
2017,3,"4511002",59.105,2.185
2017,4,"4511002",2.599,3.147
2017,5,"4511002",19.28,2.72
2017,6,"4511002",10.222,4.136
2017,7,"4511002",0,5.428
2017,8,"4511002",0,9.144
2017,9,"4511002",0,12.456
2017,10,"4511002",4.951,12.316
2017,11,"4511002",8.564,12.832
2017,12,"4511002",0,10.98
2017,1,"4513001",1.86,10.278
2017,2,"4513001",159.292,4.496
2017,3,"4513001",68.42,4.292
2017,4,"4513001",3.504,5.266
2017,5,"4513001",19.202,4.563
2017,6,"4513001",11.318,6.343
2017,7,"4513001",0.007,7.736
2017,8,"4513001",0.048,11.091
2017,9,"4513001",0,13.979
2017,10,"4513001",2.328,13.912
2017,11,"4513001",5.868,14.291
2017,12,"4513001",0,12.823
2017,1,"4515002",3.891,10.935
2017,2,"4515002",152.175,5.369
2017,3,"4515002",74.249,5.148
2017,4,"4515002",4.729,5.837
2017,5,"4515002",37.749,4.709
2017,6,"4515002",19.765,6.461
2017,7,"4515002",0.11,8.386
2017,8,"4515002",0,11.741
2017,9,"4515002",1.252,14.394
2017,10,"4515002",2.715,13.951
2017,11,"4515002",2.883,14.134
2017,12,"4515002",0,12.981
2017,1,"4522002",5.277,10.586
2017,2,"4522002",152.637,4.729
2017,3,"4522002",74.25,4.759
2017,4,"4522002",4.6,5.152
2017,5,"4522002",39.536,3.923
2017,6,"4522002",21.964,5.984
2017,7,"4522002",0.138,8.098
2017,8,"4522002",0,11.302
2017,9,"4522002",2.037,13.909
2017,10,"4522002",2.569,13.403
2017,11,"4522002",2.887,13.479
2017,12,"4522002",0,12.471
2017,1,"4531002",1.486,12.66
2017,2,"4531002",226.622,7.495
2017,3,"4531002",81.942,7.195
2017,4,"4531002",9.036,7.962
2017,5,"4531002",17.919,6.858
2017,6,"4531002",3.896,8.808
2017,7,"4531002",0,10.398
2017,8,"4531002",0,13.212
2017,9,"4531002",0,15.431
2017,10,"4531002",0,15.657
2017,11,"4531002",0.227,15.71
2017,12,"4531002",0.184,14.832
2017,1,"4703002",0.522,7.303
2017,2,"4703002",105.807,1.782
2017,3,"4703002",59.287,1.235
2017,4,"4703002",9.003,1.391
