"","cuenca","cuenca_name","vol_normal","vol_pasado","vol_promax","vol_promin","vol_pron","year"
"221","5730008","Quebrada Ramon En Recinto Emos",295.511702469544,278.016371227593,685.822979930717,187.165480807358,428.681523300422,2018
"222","5730008","Quebrada Ramon En Recinto Emos",295.511702469544,278.016371227593,556.529944360586,61.5714731467236,301.104367911655,2018
"223","5730008","Quebrada Ramon En Recinto Emos",295.511702469544,278.016371227593,416.215670313133,-45.6482139801237,182.230600650087,2018
"224","5730008","Quebrada Ramon En Recinto Emos",295.511702469544,278.016371227593,348.467693664667,-60.6373675348339,127.562433419863,2018
"225","5730008","Quebrada Ramon En Recinto Emos",295.511702469544,278.016371227593,315.368511261777,-69.8585431047567,119.887729926994,2018
"226","5730008","Quebrada Ramon En Recinto Emos",232.024952499822,220.788722566828,323.525379886619,-43.2042811579819,141.326397567411,2018
"227","5730008","Quebrada Ramon En Recinto Emos",170.325801149712,143.771919355968,177.850038189063,-128.455747036214,30.2025916672833,2018
"228","5730008","Quebrada Ramon En Recinto Emos",135.159413248454,96.4984397009319,121.603884275136,-182.016998872497,-34.3832333592596,2018
"229","5730008","Quebrada Ramon En Recinto Emos",93.5470820192856,67.6630207707077,101.763227523038,-102.169648062357,0.821020555749502,2018
"230","5730008","Quebrada Ramon En Recinto Emos",58.3735792008595,48.0984888449577,63.8463367081315,-62.7498941546496,4.21365356323284,2018
"231","5730008","Quebrada Ramon En Recinto Emos",31.5842272136021,29.9035302424317,37.4410124743962,-33.3199136258438,1.57264055910072,2018
"232","5741001","Estero Puangue En Boqueron",106.055000545006,53.6405070020374,187.02111311103,43.261626289766,109.089820865935,2018
"233","5741001","Estero Puangue En Boqueron",106.055000545006,53.6405070020374,155.932795534217,13.7677614274264,86.6944057559815,2018
"234","5741001","Estero Puangue En Boqueron",106.055000545006,53.6405070020374,115.866962419072,4.98014110724716,58.3049360613704,2018
"235","5741001","Estero Puangue En Boqueron",106.055000545006,53.6405070020374,126.532951680405,19.3701821135711,71.9339331822076,2018
"236","5741001","Estero Puangue En Boqueron",106.055000545006,53.6405070020374,109.751510530642,13.3341876483467,60.8686850182853,2018
"237","5741001","Estero Puangue En Boqueron",53.4480501865339,43.1293270266217,53.2810632321539,13.276836400102,33.2666188774338,2018
"238","5741001","Estero Puangue En Boqueron",28.385156557419,29.1649320207795,28.9795182666128,3.295062443002,15.9728813486047,2018
"239","5741001","Estero Puangue En Boqueron",15.2508561196972,12.0380573824053,15.5822244197107,-1.56053261116187,7.42085809416438,2018
"240","5741001","Estero Puangue En Boqueron",7.36343610030865,5.98030098799434,10.4730345585261,1.87873205439891,5.89106125493131,2018
"241","5741001","Estero Puangue En Boqueron",3.43310196070541,3.16114750276523,4.72553505978989,0.553370329438764,2.49143399653095,2018
"242","5741001","Estero Puangue En Boqueron",1.08513456085111,1.06085861379265,1.11179966167887,-0.146133717179569,0.522430095285221,2018
"243","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",2779.64439331268,2015.09018830032,3231.60534851608,2114.23603429647,2697.806693935,2018
"244","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",2779.64439331268,2015.09018830032,3093.21433333915,1928.32199076665,2512.62344169011,2018
"245","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",2779.64439331268,2015.09018830032,2898.25862356369,1865.83576024091,2380.95863576218,2018
"246","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",2779.64439331268,2015.09018830032,2791.89801622372,1891.07794509092,2324.47931273183,2018
"247","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",2779.64439331268,2015.09018830032,2679.45015495524,1748.74376130019,2204.53887317774,2018
"248","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",2620.73820182978,1869.72112030328,2378.9281396372,1497.5484102774,1903.52434160918,2018
"249","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",2385.57189012533,1622.32839416506,2528.16500278045,1714.47205432301,2106.94162101057,2018
"250","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",1964.21108136252,1245.4645407853,2052.56710202127,1349.34453406722,1704.74213214036,2018
"251","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",1289.80009773246,840.949921373714,1243.42525403805,790.136335745216,1012.38754153553,2018
"252","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",665.141491626738,499.812377481636,675.633180245492,430.379459640046,555.052828694413,2018
"253","6003001","Rio Cachapoal 5 Km. Aguas Abajo Junta Cortaderal",295.694186831429,215.84667885106,297.224294967912,201.55607315322,247.05143264765,2018
"254","6027001","Rio Claro En El Valle",1282.04505688295,983.454408699527,2128.36245777351,1197.67429035691,1637.59578750376,2018
"255","6027001","Rio Claro En El Valle",1282.04505688295,983.454408699527,1698.89397113043,742.303048610465,1217.91068353694,2018
"256","6027001","Rio Claro En El Valle",1282.04505688295,983.454408699527,1461.40727079148,573.194733414765,1015.51631880098,2018
"257","6027001","Rio Claro En El Valle",1282.04505688295,983.454408699527,1254.29174486105,516.300926441789,874.423708709737,2018
"258","6027001","Rio Claro En El Valle",1282.04505688295,983.454408699527,992.850053037511,384.460537381591,698.400690867868,2018
"259","6027001","Rio Claro En El Valle",972.544390112724,782.313208464339,694.267231204218,248.930557657638,471.302590312769,2018
"260","6027001","Rio Claro En El Valle",622.40114331091,442.195703052842,521.004703173739,200.845469641015,357.058996231078,2018
"261","6027001","Rio Claro En El Valle",325.312575317417,167.597582655282,299.580457113548,73.8832553840074,187.283921950727,2018
"262","6027001","Rio Claro En El Valle",151.767705058353,63.4361826533112,190.865910427709,29.312550060806,113.654122169852,2018
"263","6027001","Rio Claro En El Valle",78.354137193681,38.7960437656518,136.478270800952,7.61302840531498,72.3529054757765,2018
"264","6027001","Rio Claro En El Valle",40.9842966765884,27.6140972115107,78.7250643337057,-8.83359891838458,35.022023149304,2018
"265","7103001","Rio Claro En Los QueÑEs",2266.73694548685,1848.59261701934,3223.59708876651,2005.26213090268,2631.14170438093,2018
"266","7103001","Rio Claro En Los QueÑEs",2266.73694548685,1848.59261701934,2860.37619809009,1601.15603618164,2238.3077859091,2018
"267","7103001","Rio Claro En Los QueÑEs",2266.73694548685,1848.59261701934,2374.56415065192,1348.9865255403,1842.82765855216,2018
"268","7103001","Rio Claro En Los QueÑEs",2266.73694548685,1848.59261701934,2092.51289295213,1249.30721396715,1671.90117148992,2018
"269","7103001","Rio Claro En Los QueÑEs",2266.73694548685,1848.59261701934,1836.7168667522,1117.1406045696,1472.12155314925,2018
"270","7103001","Rio Claro En Los QueÑEs",1862.52982937739,1579.27936079098,1441.43379983247,986.380105482243,1218.8150312046,2018
"271","7103001","Rio Claro En Los QueÑEs",1420.57861584391,1175.68650658189,1235.76803899564,879.425580681007,1048.19162616704,2018
"272","7103001","Rio Claro En Los QueÑEs",969.817746223819,651.253987787435,857.8216135289,600.171788813312,728.177597042286,2018
"273","7103001","Rio Claro En Los QueÑEs",546.071102880471,353.740562626738,483.627817316859,321.149386570879,402.139944368131,2018
"274","7103001","Rio Claro En Los QueÑEs",265.00781970384,193.589746655435,252.82629233246,180.073259408304,216.828405605271,2018
"275","7103001","Rio Claro En Los QueÑEs",119.631570715138,117.043783044874,119.976435747865,88.7526266761205,104.408034086965,2018
"276","7112001","Rio Colorado En Junta Con Palos",2776.2064547794,1963.40546416273,3619.84301419447,2170.93940152174,2923.24588811823,2018
"277","7112001","Rio Colorado En Junta Con Palos",2776.2064547794,1963.40546416273,3304.83152006359,1917.05877949486,2607.01301126048,2018
"278","7112001","Rio Colorado En Junta Con Palos",2776.2064547794,1963.40546416273,2897.75579583962,1708.73635436172,2298.98007561874,2018
"279","7112001","Rio Colorado En Junta Con Palos",2776.2064547794,1963.40546416273,2522.56413705678,1649.09624016849,2077.67873856304,2018
"280","7112001","Rio Colorado En Junta Con Palos",2776.2064547794,1963.40546416273,2200.56179021744,1421.63658660966,1806.46609670781,2018
"281","7112001","Rio Colorado En Junta Con Palos",2508.41301471489,1774.55500362488,1977.07472660385,1381.06918435954,1689.28426461281,2018
"282","7112001","Rio Colorado En Junta Con Palos",2092.47369029856,1446.18445207137,1939.73340839038,1320.11010876085,1622.08068707105,2018
"283","7112001","Rio Colorado En Junta Con Palos",1487.70146117897,932.923440856797,1418.00790109734,908.750600600016,1158.99620882837,2018
"284","7112001","Rio Colorado En Junta Con Palos",805.886621828176,472.724910791679,765.912834373874,458.302166230321,595.971469970342,2018
"285","7112001","Rio Colorado En Junta Con Palos",367.79628951448,269.750418782204,367.88189281148,232.570640450554,302.439584795011,2018
"286","7112001","Rio Colorado En Junta Con Palos",168.150842758221,164.53701348134,165.19406071541,111.631168132645,139.40867042177,2018
"287","7115001","Rio Palos En Junta Con Colorado",2920.65392448894,2113.27613498961,4010.1610806083,2630.76827600569,3357.01958128197,2018
"288","7115001","Rio Palos En Junta Con Colorado",2920.65392448894,2113.27613498961,3508.23368056701,2123.67335435804,2811.39082183969,2018
"289","7115001","Rio Palos En Junta Con Colorado",2920.65392448894,2113.27613498961,3057.1859394651,1885.11993709552,2436.76013311358,2018
"290","7115001","Rio Palos En Junta Con Colorado",2920.65392448894,2113.27613498961,2705.45503473726,1778.0138121751,2242.77226747661,2018
"291","7115001","Rio Palos En Junta Con Colorado",2920.65392448894,2113.27613498961,2301.34782876949,1548.84205303695,1918.91387741235,2018
"292","7115001","Rio Palos En Junta Con Colorado",2572.81666138045,1884.34486958581,2012.13389536726,1481.30765794388,1767.7177108415,2018
"293","7115001","Rio Palos En Junta Con Colorado",2128.1948154741,1530.28066116961,1878.30499126538,1367.96047522713,1625.51712349869,2018
"294","7115001","Rio Palos En Junta Con Colorado",1582.94257389863,1070.40715498213,1475.34313460801,1043.61157863736,1267.32278861875,2018
"295","7115001","Rio Palos En Junta Con Colorado",983.719443354069,618.440438356406,880.890900888346,609.225709542939,738.529633032998,2018
"296","7115001","Rio Palos En Junta Con Colorado",522.735395711719,338.334419933506,482.203989648082,343.761944955801,413.769139726768,2018
"297","7115001","Rio Palos En Junta Con Colorado",251.897376636496,172.569109984366,239.791219469756,166.670834341262,205.133843042055,2018
